gisco_id,name,registered,turnout,invalid,blank,AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP,"""BANDIĆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI""
DEMOKRATSKA PRIGORSKO - ZAGREBAČKA STRANKA - DPS
DEMOKRATSKA STRANKA ŽENA - DSŽ
HRVATSKA EUROPSKA STRANKA - HES
HRVATSKA RADNIČKA STRANKA - HRS
HRVATSKA STRANKA ZELENIH - EKO SAVEZ - ZELENI
ISTARSKI DEMOKRATI - DEMOCRATICI ISTRIANI - ID - DI
MEĐIMURSKA STRANKA - MS
NEZAVISNI SELJACI HRVATSKE - NSH
NOVI VAL - STRANKA RAZVOJA - NOVI VAL
STRANKA UMIROVLJENIKA - SU
UMIROVLJENIČKA DEMOKRATSKA UNIJA - UDU
ZELENI SAVEZ - ZELENI
ZELENA STRANKA - ZS","HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA PRAVA DR. ANTE STARČEVIĆ - HSP AS
BLOK UMIROVLJENICI ZAJEDNO - BUZ
HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS
HRVATSKA DEMOKRŠĆANSKA STRANKA - HDS
ZAGORSKA DEMOKRATSKA STRANKA - ZDS
HRAST - POKRET ZA USPJEŠNU HRVATSKU","HRVATSKA KONZERVATIVNA STRANKA - HKS
HRVATSKA STRANKA PRAVA - HSP
OBITELJSKA STRANKA - OS",MOST NEZAVISNIH LISTA - MOST,"NARODNA STRANKA - REFORMISTI - REFORMISTI
DUBROVAČKI DEMOKRATSKI SABOR - DDS
NAPRIJED HRVATSKA! - PROGRESIVNI SAVEZ IVE JOSIPOVIĆA
STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI
ZELENI FORUM",ODRŽIVI RAZVOJ HRVATSKE - ORaH,U IME OBITELJI - PROJEKT DOMOVINA,AKCIJA MLADIH - AM,"HRVATSKA KRŠĆANSKA DEMOKRATSKA UNIJA - HKDU
HRVATSKA DEMOKRATSKA STRANKA
NACIONALNI DEMOKRATI - ND",HRVATSKA ZORA STRANKA NARODA - HZ,PAMETNO,"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
HRVATSKI LABURISTI - STRANKA RADA
AUTOHTONA - HRVATSKA SELJAČKA STRANKA - A - HSS
ZAGORSKA STRANKA - ZS",SOCIJALISTIČKA RADNIČKA PARTIJA HRVATSKE - SRP,ŽELJKO KERUM - HRVATSKA GRAĐANSKA STRANKA,ŽIVI ZID,"""BANDIĆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI""
ISTARSKI DEMOKRATI - DEMOCRATICI ISTRIANI - ID - DI
DEMOKRATSKA PRIGORSKO - ZAGREBAČKA STRANKA - DPS
DEMOKRATSKA STRANKA ŽENA - DSŽ
HRVATSKA EUROPSKA STRANKA - HES
HRVATSKA RADNIČKA STRANKA - HRS
HRVATSKA STRANKA ZELENIH - EKO SAVEZ - ZELENI
MEĐIMURSKA STRANKA - MS
NEZAVISNI SELJACI HRVATSKE - NSH
NOVI VAL - STRANKA RAZVOJA - NOVI VAL
STRANKA UMIROVLJENIKA - SU
UMIROVLJENIČKA DEMOKRATSKA UNIJA - UDU
ZELENI SAVEZ - ZELENI
ZELENA STRANKA - ZS","HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA PRAVA DR. ANTE STARČEVIĆ - HSP AS
BLOK UMIROVLJENICI ZAJEDNO - BUZ
HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS
HRAST - POKRET ZA USPJEŠNU HRVATSKU
HRVATSKA DEMOKRŠĆANSKA STRANKA - HDS
ZAGORSKA DEMOKRATSKA STRANKA - ZDS","NAPRIJED HRVATSKA! - PROGRESIVNI SAVEZ IVE JOSIPOVIĆA
NARODNA STRANKA - REFORMISTI - REFORMISTI
STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI
ZELENI FORUM
DUBROVAČKI DEMOKRATSKI SABOR - DDS","ISTARSKI DEMOKRATSKI SABOR - IDS
PRIMORSKO GORANSKI SAVEZ - PGS
LISTA ZA RIJEKU - RI",POKRET ZAJEDNO,RADNIČKA FRONTA - RF,JOVAN AJDUKOVIĆ,mr. sc. DUŠAN BJELAJAC,MILE HORVAT,SINIŠA LJUBOJEVIĆ,SRĐAN MILAKOVIĆ,SLAVKO MIRNIĆ,DRAGOLJUB PETROVIĆ,dr. sc. MILORAD PUPOVAC,MIRKO RAŠKOVIĆ,DRAGAN TODIĆ,NENAD VLAHOVIĆ,"NARODNA STRANKA - REFORMISTI - REFORMISTI
NAPRIJED HRVATSKA! - PROGRESIVNI SAVEZ IVE JOSIPOVIĆA
STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI
ZELENI FORUM
DUBROVAČKI DEMOKRATSKI SABOR - DDS",HRVATSKI DEMOKRATSKI SAVEZ SLAVONIJE I BARANJE - HDSSB,BRANITELJSKO DOMOLJUBNA STRANKA HRVATSKE,"HRVATSKA KRŠĆANSKA DEMOKRATSKA UNIJA - HKDU
NACIONALNI DEMOKRATI - ND
HRVATSKA DEMOKRATSKA STRANKA",MEĐIMURSKI DEMOKRATSKI SAVEZ - MDS,NEOVISNA LISTA - ŽELJKO KNAPIĆ,BARI AHMEDI,ŽELJKO BALOG,ROBERT BOSAK,VELJKO KAJTAZI,ZVONKO KALANJOŠ,DUŠKO KOSTIĆ,VESNA PICHLER,DUBRAVKA RAŠLJANIN,mr. sc. RENATA TRISCHLER,MUHAMED ZAHIROVIĆ,JELENA ZARIČNAJA JINDRA,VLADIMIR BILEK,IVAN KOMAK,ZA GRAD,HRVATSKA STRANKA REDA - HSR,NEOVISNA LISTA - DAMIR BAJS,NEOVISNA LISTA - ŽELJKO LACKOVIĆ,JONUZ ALITI,ALIJA AVDIĆ,ALEN DŽOMBA,LUTVIJA GRACA,NEDŽAD HODŽIĆ,SABINA KOŽELJ-HORVAT,ERMINA LEKAJ PRLJASKAJ,SENAD PRŠIĆ,SUAD SALKIĆ,MIRSAD SREBRENIKOVIĆ,IDRIS SULEJMANI,SULEJMAN TABAKOVIĆ,NEOVISNA LISTA - MIRA DAVIDOVIĆ,NEOVISNA LISTA - VESNA PINJUH,DEMOKRATSKI SAVEZ NACIONALNE OBNOVE - DESNO,DANIELA DAPAS,FURIO RADIN,MAURIZIO ZENNARO,"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
HRVATSKI LABURISTI - STRANKA RADA
AUTOHTONA - HRVATSKA SELJAČKA STRANKA - A - HSS
ZAGORSKA STRANKA - ZS
SAMOSTALNA DEMOKRATSKA SRPSKA STRANKA - SDSS","ŽIVI ZID
AKCIJA MLADIH - AM",RÓBERT JANKOVICS,ŠANDOR JUHAS
HR_HRZZCA,Canada,1145,1145,23,0,2,2,81,9,26,1,3,16,0,4,0,0,22,1,0,4,0,943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0
HR_HRZZCH,Switzerland,2050,2048,7,0,12,27,138,20,182,0,10,43,1,7,1,3,106,0,0,19,0,1424,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,12,0,0,0
HR_HRZZCL,Chile,41,41,1,0,1,3,0,1,3,0,1,1,0,1,0,0,3,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZCN,China,27,27,0,0,0,1,0,0,1,0,0,1,0,0,0,0,14,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HR_HRZZCZ,Czech Republic,158,158,0,0,1,5,4,1,26,0,7,1,1,0,1,1,51,2,0,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,1,0,1
HR_HRZZDE,Germany,13898,13873,101,0,88,183,1521,92,743,2,75,306,9,54,19,18,526,13,1,126,6,9715,16,7,3,0,1,0,1,0,0,0,1,2,1,0,0,50,37,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,91,10,14,3
HR_HRZZDK,Denmark,136,136,3,0,1,3,6,4,12,0,5,0,0,1,0,1,22,0,0,3,0,68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HR_HRZZDZ,ALŽIR,48,48,1,0,1,2,1,1,5,0,1,0,0,0,0,0,18,2,1,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZEG,Egypt,18,18,0,0,0,2,1,0,3,0,1,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZES,Spain,51,51,1,0,0,2,1,0,8,0,3,2,1,0,0,2,15,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
HR_HRZZFI,Finland,26,26,1,0,0,0,0,0,8,0,4,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZFR,France,217,217,1,0,1,0,33,1,17,0,13,1,2,4,2,0,35,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HR_HRZZGB,United Kingdom,205,205,1,0,1,1,11,3,25,0,11,7,0,0,0,7,84,0,0,1,0,41,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HR_HRZZGR,Greece,43,43,0,0,0,2,2,2,5,0,3,0,1,0,0,1,19,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZHU,Hungary,126,126,0,0,0,6,3,0,18,0,3,0,0,0,0,0,31,0,0,4,0,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
HR_HRZZID,Indonesia,29,29,0,0,0,1,0,0,5,0,4,2,0,1,0,2,9,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZIE,Ireland,71,71,0,0,0,1,0,0,21,0,4,0,0,0,0,0,14,0,0,10,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HR_HRZZIL,Israel,35,35,1,0,1,1,0,0,1,1,3,0,0,0,0,0,2,1,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
HR_HRZZIN,India,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZIT,Italy,459,459,8,0,3,15,30,2,49,2,8,68,2,4,1,3,61,2,0,6,2,175,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0
HR_HRZZJP,Japan,18,18,0,0,0,0,0,0,3,0,2,0,0,0,0,2,8,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZMK,MAKEDONIJA,746,746,21,0,11,29,4,3,17,0,9,14,0,2,6,0,15,4,1,0,2,118,1,12,5,1,0,1,2,0,0,0,0,2,1,0,0,14,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72,0,0,0,0,0,2,2,0,0,362,4,0,4,2,0,0,0,3,0,0,0
HR_HRZZME,Montenegro,285,285,3,0,2,23,9,0,19,0,14,1,0,3,0,0,15,4,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
HR_HRZZNL,Netherlands,132,132,1,0,2,2,5,0,15,0,11,0,1,0,0,1,41,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
HR_HRZZNO,Norway,68,68,0,0,0,1,4,2,15,0,1,3,0,0,0,0,10,3,0,0,0,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
HR_HRZZPL,Poland,55,55,1,0,0,1,3,1,12,0,2,8,1,1,0,1,9,1,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZPT,Portugal,59,59,1,0,0,2,12,0,16,0,5,2,1,0,0,0,12,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZQA,Qatar,41,41,1,0,0,3,3,0,5,0,7,1,0,0,0,1,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZRO,Romania,21,21,1,0,0,1,0,0,9,0,1,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZRS,Serbia,736,736,25,0,4,111,10,4,76,0,30,20,1,4,0,2,62,19,0,8,0,270,0,0,0,1,5,1,7,6,6,1,2,16,10,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,1,1
HR_HRZZRU,Russia,65,65,0,0,0,1,2,0,18,1,1,2,0,1,0,0,25,0,0,3,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZSE,Sweden,155,155,1,0,0,4,10,1,24,0,4,3,0,0,0,0,20,1,0,5,0,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HR_HRZZSI,Slovenia,134,134,2,0,0,0,0,1,22,0,9,3,0,0,0,0,26,2,0,2,0,56,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
HR_HRZZSK,Slovakia,74,74,0,0,1,1,0,0,17,0,2,3,0,0,0,0,28,0,0,2,0,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZTR,Turkey,59,59,0,0,0,4,0,0,11,0,3,0,2,0,0,2,26,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZUA,Ukraine,18,18,0,0,0,0,0,0,1,0,2,1,0,0,0,1,6,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZUS,United States,767,767,6,0,1,11,84,4,65,1,8,8,1,3,1,5,72,0,0,3,0,475,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,0,0
HR_HRZZXK,Kosovo,77,77,1,0,1,3,0,0,10,0,0,2,0,0,0,1,5,0,0,2,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
HR_HRZZZA,South Africa,70,70,0,0,2,5,4,3,7,0,1,3,0,0,0,0,7,4,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
