gisco_id,name,registered,turnout,invalid,blank,AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP,MOST NEZAVISNIH LISTA - MOST,"MOŽEMO! - POLITIČKA PLATFORMA
NOVA LJEVICA - NL
RADNIČKA FRONTA - RF
ODRŽIVI RAZVOJ HRVATSKE - ORAH
ZAGREB JE NAŠ!
ZA GRAD","NEOVISNI ZA HRVATSKU - NHR
HRVATSKA STRANKA PRAVA - HSP
GENERACIJA OBNOVE - GO","STRANKA S IMENOM I PREZIMENOM
PAMETNO
FOKUS",BLOK UMIROVLJENICI ZAJEDNO - BUZ,"DEMOKRATI
HRVATSKI LABURISTI - STRANKA RADA","DOMOVINSKI POKRET MIROSLAVA ŠKORE - DOMOVINSKI POKRET
HRVATSKI SUVERENISTI
BLOK ZA HRVATSKU - BLOK
HRVATSKA KONZERVATIVNA STRANKA - HKS
HRAST - POKRET ZA USPJEŠNU HRVATSKU
STRANKA UMIROVLJENIKA - SU
ZELENA LISTA","HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ
HRVATSKA DEMOKRŠĆANSKA STRANKA - HDS",HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS,HRVATSKA STRANKA BUDUĆNOSTI - HSB,"NARODNA STRANKA - REFORMISTI - REFORMISTI
HRVATSKA SELJAČKA STRANKA BRAĆE RADIĆ - HSS BRAĆE RADIĆ
STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI - UMIROVLJENICI","SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
SNAGA - STRANKA NARODNOG I GRAĐANSKOG AKTIVIZMA - SNAGA
GRAĐANSKO-LIBERALNI SAVEZ - GLAS
ISTARSKI DEMOKRATSKI SABOR - IDS
PRIMORSKO GORANSKI SAVEZ - PGS",SOCIJALISTIČKA RADNIČKA PARTIJA HRVATSKE - SRP,ŽELJKO KERUM - HRVATSKA GRAĐANSKA STRANKA,"ŽIVI ZID
PROMIJENIMO HRVATSKU - PH
HRVATSKA SELJAČKA STRANKA - STJEPAN RADIĆ - HSS - SR
STRANKA IVANA PERNARA - SIP
HRVATSKA STRANKA SVIH ČAKAVACA KAJKAVACA I ŠTOKAVACA - HSSČKŠ
ZAGORSKA STRANKA ZA ZAGREB - ZSZ
NEZAVISNA LISTA STIPE PETRINA - NLSP","MOŽEMO! - POLITIČKA PLATFORMA
RADNIČKA FRONTA - RF
NOVA LJEVICA - NL
ODRŽIVI RAZVOJ HRVATSKE - ORAH
ZAGREB JE NAŠ!
ZA GRAD","DEMOKRATI
HRVATSKI LABURISTI - STRANKA RADA
LISTA ZA RIJEKU",HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ,MOJA VOLJENA HRVATSKA - MVH,NEOVISNA LISTA -  DINO DEBELJUH,NEOVISNA LISTA -  DAMIR GRÜNBAUM,NEOVISNA LISTA -  MARIN ŠKIBOLA,NEZAVISNA LISTA BURA - BURA,"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
ISTARSKI DEMOKRATSKI SABOR - IDS
PRIMORSKO GORANSKI SAVEZ - PGS
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
SNAGA - STRANKA NARODNOG I GRAĐANSKOG AKTIVIZMA - SNAGA
GRAĐANSKO-LIBERALNI SAVEZ - GLAS",UNIJA KVARNERA - UNIJA,DRAGANA JECKOV,SINIŠA LJUBOJEVIĆ,SRĐAN MILAKOVIĆ,BORIS MILOŠEVIĆ,MILORAD PUPOVAC,JOVICA RADMANOVIĆ,SNAGA SLAVONIJE I BARANJE - Snaga SiB,"""BANDIĆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"" - ""365 STRANKA RADA I SOLIDARNOSTI""",HRVATSKA DEMOKRATSKA STRANKA - HDS,HRVATSKA STRANKA GRAĐANSKOG OTPORA - HSGO,SLOBODNA HRVATSKA,BARI AHMEDI,ROBERT BOSAK,FRANJO HORVAT,VELJKO KAJTAZI,VLADIMIR BILEK,IVAN KOMAK,ABECEDA DEMOKRACIJE - ABECEDA,AUTOHTONA - HRVATSKA SELJAČKA STRANKA - A - HSS,"DEMOKRATI
HRVATSKI LABURISTI - STRANKA RADA
LISTA ZA RIJEKU
ZELENI SAVEZ - ZELENI",NEOVISNA LISTA -  IRENA FRANCEKOVIĆ,STRANKA HRVATSKI VIDIK - SHV,STRANKA HRVATSKOG ZAJEDNIŠTVA - SHZ,"MOŽEMO! - POLITIČKA PLATFORMA
ZAGREB JE NAŠ!
NOVA LJEVICA - NL
RADNIČKA FRONTA - RF
ODRŽIVI RAZVOJ HRVATSKE - ORAH
ZA GRAD","BRANITELJSKO DOMOLJUBNA STRANKA HRVATSKE - BDSH
HRVATSKA BRANITELJSKA PUČKA STRANKA - HBPS","HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ
HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS",HRVATSKA STRANKA REDA - HSR,"ŽELJKO LACKOVIĆ - NEZAVISNE LISTE
NARODNA STRANKA - REFORMISTI - REFORMISTI
HRVATSKA SELJAČKA STRANKA BRAĆE RADIĆ - HSS BRAĆE RADIĆ
NEZAVISNI SELJACI HRVATSKE - NSH
HRVATSKA DEMOKRŠĆANSKA STRANKA - HDS",MENSUR FERHATOVIĆ,ARMIN HODŽIĆ,NEDŽAD HODŽIĆ,ERMINA LEKAJ PRLJASKAJ,BERMIN MEŠKIĆ,IDRIS SULEJMANI,HABIB TAHIRI,POKRET ZA MODERNU HRVATSKU,"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
SNAGA - STRANKA NARODNOG I GRAĐANSKOG AKTIVIZMA - SNAGA
GRAĐANSKO-LIBERALNI SAVEZ - GLAS
ISTARSKI DEMOKRATSKI SABOR - IDS
PRIMORSKO GORANSKI SAVEZ - PGS
NARODNA STRANKA - REFORMISTI - REFORMISTI",NEOVISNA LISTA -  ŽELJKO GLASNOVIĆ,"ŽIVI ZID
STRANKA IVANA PERNARA - SIP
PROMIJENIMO HRVATSKU - PH
HRVATSKA SELJAČKA STRANKA - STJEPAN RADIĆ - HSS - SR","HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS
HRVATSKA SELJAČKA STRANKA BRAĆE RADIĆ - HSS BRAĆE RADIĆ",NARODNA STRANKA - REFORMISTI - REFORMISTI,FURIO RADIN,"NEZAVISNA LISTA STIPE PETRINA - NLSP
AKCIJA MLADIH - AM
ŽIVI ZID
PROMIJENIMO HRVATSKU - PH
STRANKA IVANA PERNARA - SIP",RÓBERT JANKOVICS
HR_03972,Slavonski Samac,1813,645,14,0,2,21,7,2,8,0,3,98,0,3,0,2,118,0,0,12,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03999,Slivno,1713,946,39,0,1,106,9,3,13,2,1,81,513,11,0,0,119,5,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04006,Slunj,4417,2125,51,0,11,91,35,4,30,10,0,129,3,23,0,1,312,0,1,66,0,0,1277,6,0,0,0,0,0,0,12,8,7,11,21,2,0,1,8,2,0,0,0,0,0,0,0,2,4,5,6,1,2,2,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HR_04022,Smokvica,808,505,7,0,1,16,5,10,3,2,1,37,187,0,1,0,230,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04057,Sokolovac,2625,1035,17,0,16,23,0,2,6,3,1,68,0,14,0,0,317,0,0,20,0,0,0,0,0,0,0,0,0,0,2,1,2,3,7,2,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,515,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04065,Solin,21157,9789,213,0,20,1351,226,60,482,29,11,1348,4049,54,10,13,1280,21,480,119,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0
HR_04073,Sopje,1817,958,18,0,2,10,3,5,20,2,0,175,0,0,0,0,142,0,0,14,0,0,552,0,0,0,0,0,0,0,4,0,1,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
HR_04090,Split,148441,70039,1312,0,94,8104,3662,459,5523,177,97,6749,22726,533,105,90,15602,170,3469,824,4,0,110,0,0,0,0,0,9,0,11,4,3,15,24,3,0,1,0,0,0,0,5,0,0,2,1,0,1,0,0,0,0,54,0,38,0,0,1,6,1,23,33,8,0,0,4,0,0,1,0,0,5,6
HR_04103,Sracinec,4128,1926,59,0,6,48,40,1,31,4,1,86,0,558,8,373,396,0,0,38,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HR_04111,Stankovci,1786,827,29,0,7,68,6,19,10,3,3,103,0,6,0,0,86,0,6,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
HR_04120,Stara Gradiska,1084,491,15,0,9,15,3,3,2,0,2,89,0,1,0,3,121,0,0,12,0,0,184,0,0,0,0,0,0,0,19,4,7,10,22,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04138,Stari Grad,3160,1737,59,0,1,114,72,3,79,19,1,95,611,8,3,4,435,2,40,37,0,0,29,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,60,0,56,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
HR_04146,Stari Jankovci,3582,1493,33,0,7,47,9,0,12,0,2,300,0,6,0,4,115,0,0,32,0,0,746,0,0,0,0,0,0,0,65,5,13,54,79,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
HR_04154,Stari Mikanovci,2303,1133,40,0,3,37,11,6,4,0,2,167,0,1,0,1,480,0,0,2,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04162,Starigrad,1920,886,34,0,5,56,16,5,7,1,3,101,0,1,0,4,129,0,2,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
HR_04189,Staro Petrovo Selo,4262,1867,39,0,8,56,13,4,16,0,1,429,0,8,0,11,277,0,0,22,0,0,969,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04197,Ston,2127,1066,25,0,2,115,22,5,17,3,0,128,474,45,2,1,189,1,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HR_04219,Strizivojna,2059,788,14,0,7,32,6,3,5,0,4,166,0,0,0,0,72,0,0,18,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0
HR_04227,Stubicke Toplice,2520,1135,23,0,1,37,75,3,88,2,0,83,0,14,6,42,398,0,0,26,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04235,Sućuraj,516,331,8,0,1,13,7,1,16,1,0,14,147,1,0,0,110,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04243,Suhopolje,5514,2545,65,0,18,77,17,10,20,6,5,411,3,0,0,0,513,0,0,56,0,0,1254,0,0,0,0,0,0,0,1,1,3,1,6,0,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,0,3
HR_04251,Sukosan,4238,2058,66,0,14,212,38,13,48,6,5,168,0,7,0,3,261,0,9,0,0,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,85,0
HR_04260,Sunja,4765,1826,78,0,8,47,0,4,21,9,2,155,0,38,0,0,0,5,0,43,0,0,938,2,0,0,0,0,0,0,18,3,6,22,42,13,0,8,8,0,0,0,0,15,0,1,0,0,3,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,2,350,0,0,0,0,0,0,0
HR_04278,Supetar,4619,2463,66,0,8,159,88,5,119,8,7,116,747,6,3,3,840,18,46,40,2,0,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,61,1,52,0,0,0,0,0,1,0,0,0,0,11,0,0,2,0,0,2,1
HR_04286,Sveti Filip i Jakov,4101,2052,68,0,8,230,27,6,45,4,4,162,0,3,0,23,208,0,11,0,0,0,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,56,0
HR_04294,Sveti Ivan Zelina,13519,5850,175,0,22,392,4,13,549,26,14,626,0,10,0,0,1453,0,0,226,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,18,6,0,0,0,0,0,2,0,0,0,0,0,3,0,259,7,1755,12,21,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0
HR_04308,Sveti Kriz Zacretje,4983,2132,50,0,5,45,58,4,55,7,8,142,0,75,4,16,821,0,0,65,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HR_04316,Sveti Lovrec,853,346,9,0,1,14,0,0,9,3,0,9,0,3,0,0,0,3,0,14,14,3,37,0,3,1,1,3,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HR_04324,Sveta Nedelja,2622,1231,30,0,5,33,0,1,23,5,0,12,0,7,0,4,0,8,0,43,66,34,106,0,3,1,3,0,830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0
HR_04332,Sveti Petar u Sumi,862,396,18,0,0,38,0,0,20,1,0,18,0,1,0,1,0,2,0,11,14,7,143,0,4,0,3,2,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04359,Svetvincenat,1868,914,30,0,3,36,0,2,18,5,0,39,0,11,0,1,0,7,0,24,56,19,134,1,2,5,3,1,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
HR_04367,Sveta Nedelja,15932,7754,151,0,20,408,469,18,2259,14,0,687,0,4,0,17,1223,0,0,105,0,0,2234,8,0,0,0,0,0,0,2,0,0,2,3,1,0,31,14,6,0,4,0,0,2,3,0,3,18,16,25,6,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HR_04375,Sveti Đurđ,2983,1148,22,0,17,23,11,2,22,7,2,110,0,150,2,88,377,0,0,27,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04383,Sveti Ilija,2886,1535,53,0,3,42,27,5,42,7,6,105,0,86,6,170,332,0,0,33,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04391,Sveti Ivan Zabno,3976,1543,38,0,8,57,0,5,22,8,6,248,0,1,0,0,456,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,1,0,0,1,0,0,0,0,0,3,0,32,5,484,2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04405,Sveti Juraj na Bregu,4530,1830,31,0,10,50,55,2,104,9,14,103,0,30,3,29,1010,0,0,54,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04413,Sveti Martin na Muri,2391,833,34,0,2,23,19,2,13,10,7,34,0,14,0,25,400,0,0,25,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04421,Sveti Petar Orehovec,3497,1364,43,0,2,57,0,1,9,6,1,100,0,2,0,0,405,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,10,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,568,1,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04430,Sestanovac,1830,975,14,0,5,96,0,10,10,1,3,167,589,4,1,0,40,0,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04448,Šibenik,41031,19705,422,0,47,1342,685,93,451,38,14,2042,11,98,1,89,4238,2,67,9,6,2,8038,0,0,0,0,1,5,0,10,6,5,14,12,0,0,110,1,0,0,0,0,0,0,1,0,0,0,1,0,9,14,86,0,86,0,2,1,0,0,8,2,5,0,0,18,0,0,0,0,1,1629,1
HR_04456,Škabrnja,1499,806,11,0,5,56,4,6,5,0,2,94,0,1,0,2,29,0,6,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
HR_04472,Šolta,2374,1301,37,0,9,117,56,9,90,6,1,102,342,6,5,4,401,5,29,26,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
HR_04499,Spisic Bukovica,3327,1516,29,0,13,49,17,5,23,7,5,212,0,0,0,0,418,0,0,32,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,0
HR_04502,Stefanje,1573,718,16,0,1,18,0,1,7,2,1,103,0,2,0,0,190,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,343,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04529,Strigova,2391,911,23,0,5,12,14,3,9,0,0,50,0,72,3,59,406,0,0,36,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04537,Tinjan,1400,651,18,0,5,37,0,3,17,6,0,13,0,3,0,3,0,4,0,25,23,18,111,3,4,2,7,2,346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04545,Tisno,2952,1443,39,0,12,87,54,6,54,10,1,148,0,2,0,8,410,0,6,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,116,0
HR_04553,Plitvicka jezera,3484,1496,45,0,14,127,24,15,17,9,4,165,0,1,0,4,241,0,4,0,0,0,598,0,0,0,0,0,0,0,111,11,12,109,125,5,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
HR_04561,Tompojevci,1201,642,11,0,3,13,2,1,9,0,3,170,0,3,0,1,65,0,0,11,0,0,271,0,0,0,0,0,0,0,20,2,9,10,20,1,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
HR_04570,Topusko,2551,975,22,0,3,33,2,1,7,5,1,56,0,1,0,0,4,1,0,12,0,0,501,2,0,0,0,0,0,0,23,4,4,27,51,8,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,0,12,0,1,12,0,0,2,208,0,0,0,0,0,0,0
HR_04588,Tordinci,1669,831,16,0,3,22,2,3,2,0,1,137,0,73,0,0,63,0,0,7,0,0,365,0,0,0,0,0,0,0,10,1,3,8,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
HR_04596,Tovarnik,2112,1034,38,0,6,81,6,0,7,0,4,261,0,2,0,2,85,0,0,22,0,0,499,0,0,0,0,0,0,0,4,0,1,3,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
HR_04600,Trilj,7896,3918,112,0,25,590,29,33,40,7,8,501,0,12,0,4,297,0,85,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
HR_04618,Trnava,1309,552,17,0,2,15,4,3,5,2,1,95,0,0,0,0,97,0,0,12,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0
HR_04626,Trnovec Bartolovecki,5740,2437,73,0,11,74,72,6,73,9,13,145,0,249,12,256,769,0,0,60,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04634,Trogir,12587,5767,136,0,13,488,139,36,144,27,30,647,26,74,0,10,1501,0,111,1,0,0,2088,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,25,0,34,0,0,0,0,0,12,1,1,0,0,4,0,0,0,0,0,197,1
HR_04642,Trpinja,4151,1096,46,0,2,5,9,1,1,0,2,18,0,2,0,1,131,0,0,10,0,0,112,0,0,0,0,0,0,0,569,60,195,412,635,46,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04669,Tuhelj,1742,915,20,0,3,15,32,2,13,1,1,32,0,23,0,4,409,0,0,17,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04677,Udbina,1501,788,20,0,4,42,2,3,5,4,1,46,2,1,0,2,84,0,1,0,0,0,257,0,0,0,0,0,0,0,247,9,32,246,281,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
HR_04685,Umag - Umago,12870,4573,111,0,12,179,4,6,135,17,0,177,0,21,0,10,33,18,0,271,291,66,799,7,40,26,19,15,2064,6,2,1,1,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,14,0,0,1,3,10,30,35,25,0,0,2,0,0,0,0,108,0,3
HR_04693,Unesic,1221,850,9,0,3,50,4,4,9,0,0,98,0,1,0,0,23,0,9,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
HR_04715,Valpovo,9171,4496,90,0,14,277,85,11,83,22,4,667,1,0,0,0,798,0,0,75,0,0,1832,0,0,0,0,0,1,0,3,0,0,3,3,0,72,0,0,0,0,0,0,0,34,0,0,0,0,0,0,3,0,2,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,408,5,0,0,1
HR_04723,Varazdin,39606,19293,556,0,34,678,1102,28,1216,78,55,1269,1,959,49,1681,6605,0,1,374,1,1,4318,0,0,0,0,0,4,0,4,1,1,5,3,1,1,37,79,34,65,1,2,3,8,1,0,0,0,0,0,0,0,12,0,11,0,2,0,0,0,9,0,3,0,1,6,0,0,1,0,0,0,0
HR_04731,Varazdinske Toplice,5304,2642,77,0,8,53,51,6,45,11,5,135,0,121,19,508,627,0,0,67,0,0,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
