gisco_id,name,registered,turnout,invalid,blank,PPP,LPR,PiS,PO,PSL,SRP,MN,LiD,IF,SP (2006)
PL_0419052,Rogowo,5373,2791,136,0,30,28,499,469,1240,60,0,329,0,0
PL_0419063,Żnin,19364,9709,349,0,112,117,2398,3629,1361,183,0,1560,0,0
PL_0461011,Bydgoszcz,293865,182980,3397,0,1516,1608,45718,89880,6075,1346,0,33440,0,0
PL_0462011,Grudziądz,79986,41209,727,0,412,311,9444,19007,1214,469,0,9625,0,0
PL_0463011,Toruń,162374,98546,1038,0,605,816,26371,48108,3316,637,0,17655,0,0
PL_0464011,Włocławek,96063,53490,1110,0,498,302,12197,22839,3715,669,0,12160,0,0
PL_0601011,Miądzyrzec Podlaski,13711,7272,179,0,45,107,3037,2275,1123,60,0,446,0,0
PL_0601021,Terespol,4684,2467,77,0,22,28,707,1071,217,27,0,318,0,0
PL_0601032,Biała Podlaska,9423,4425,113,0,41,104,1767,1040,921,116,0,323,0,0
PL_0601042,Drelów,4350,1895,39,0,23,18,572,189,885,72,0,97,0,0
PL_0601052,Janów Podlaski,4347,1878,29,0,21,32,633,439,526,55,0,143,0,0
PL_0601062,Kodeń,3320,1323,59,0,25,41,357,329,308,54,0,150,0,0
PL_0601072,Konstantynów,3150,1481,57,0,17,20,624,276,389,36,0,62,0,0
PL_0601082,Leśna Podlaska,3423,1585,39,0,12,28,555,222,552,60,0,117,0,0
PL_0601092,Łomazy,4250,1995,28,0,21,61,853,260,565,84,0,123,0,0
PL_0601102,Miądzyrzec Podlaski,7743,3499,62,0,22,62,1905,417,851,95,0,85,0,0
PL_0601112,Piszczac,5800,2330,64,0,29,40,916,536,476,142,0,127,0,0
PL_0601122,Rokitno,2607,1109,23,0,24,24,365,156,394,35,0,88,0,0
PL_0601132,Rossosz,1919,971,23,0,6,30,437,132,268,42,0,33,0,0
PL_0601142,Sławatycze,2135,997,17,0,16,38,313,234,218,37,0,124,0,0
PL_0601152,Sosnówka,2309,921,28,0,11,21,254,89,393,44,0,81,0,0
PL_0601162,Terespol,5535,2509,75,0,36,51,966,594,507,77,0,203,0,0
PL_0601172,Tuczna,2908,1111,28,0,5,38,395,130,334,115,0,66,0,0
PL_0601182,Wisznice,4241,1926,38,0,17,30,751,351,498,74,0,167,0,0
PL_0601192,Zalesie,3494,1534,39,0,13,21,631,329,319,57,0,125,0,0
PL_0602011,Biłgoraj,21701,11758,168,0,66,470,4452,4495,658,99,0,1350,0,0
PL_0602022,Aleksandrów,2435,1182,28,0,10,135,648,165,129,35,0,32,0,0
PL_0602032,Biłgoraj,9813,4610,125,0,59,238,2336,1094,432,135,0,191,0,0
PL_0602042,Biszcza,3152,1357,25,0,10,61,654,119,393,46,0,49,0,0
PL_0602053,Frampol,5209,2208,56,0,25,86,1020,357,392,96,0,176,0,0
PL_0602062,Goraj,3582,1578,46,0,19,61,749,165,388,70,0,80,0,0
PL_0602073,Józefów,5833,2498,66,0,25,62,751,706,279,185,0,424,0,0
PL_0602082,Książpol,5156,2252,49,0,27,123,1038,371,377,95,0,172,0,0
PL_0602092,Łukowa,3470,1677,32,0,8,41,773,148,450,127,0,98,0,0
PL_0602102,Obsza,3470,1629,51,0,14,28,547,175,455,45,0,314,0,0
PL_0602112,Potok Górny,4451,1989,49,0,22,218,1084,116,384,54,0,62,0,0
PL_0602123,Tarnogród,5513,2740,45,0,23,100,1170,421,603,120,0,258,0,0
PL_0602132,Tereszpol,3137,1283,33,0,18,60,570,233,245,48,0,76,0,0
PL_0602142,Turobin,5839,2844,56,0,20,81,1518,182,658,182,0,147,0,0
PL_0603011,Rejowiec Fabryczny,3686,1462,49,0,31,28,392,493,278,27,0,164,0,0
PL_0603022,Białopole,2660,959,43,0,5,14,265,132,235,45,0,220,0,0
PL_0603032,Chełm,10045,4173,134,0,61,67,1588,1000,685,115,0,523,0,0
PL_0603042,Dorohusk,5619,2175,82,0,59,48,772,504,304,80,0,326,0,0
PL_0603052,Dubienka,2201,996,44,0,14,12,468,145,150,11,0,152,0,0
PL_0603062,Kamień,3136,1237,42,0,19,29,455,221,310,32,0,129,0,0
PL_0603072,Leśniowice,3163,1118,41,0,13,11,211,148,330,258,0,106,0,0
PL_0603082,Rejowiec Fabryczny,3589,1251,51,0,24,21,469,177,397,24,0,88,0,0
PL_0603092,Ruda-Huta,3809,1491,83,0,14,9,284,240,704,47,0,110,0,0
PL_0603102,Sawin,4603,1757,45,0,22,58,621,331,278,113,0,289,0,0
PL_0603112,Siedliszcze,5604,1719,88,0,49,38,551,383,336,98,0,176,0,0
PL_0603122,Wierzbica,4263,1725,69,0,25,39,643,229,154,44,0,522,0,0
PL_0603132,Wojsławice,3389,1279,44,0,15,17,485,150,315,120,0,133,0,0
PL_0603142,Żmudź,2642,916,29,0,11,17,267,113,335,46,0,98,0,0
PL_0606082,Rejowiec,5433,1814,72,0,24,46,620,460,276,73,0,243,0,0
PL_0604011,Hrubieszów,15888,7793,179,0,77,174,2443,2392,1119,314,0,1095,0,0
PL_0604022,Dołhobyczów,5224,1754,53,0,32,16,635,161,621,78,0,158,0,0
PL_0604032,Horodło,4671,1534,39,0,16,12,587,310,287,70,0,213,0,0
PL_0604042,Hrubieszów,8601,3151,67,0,49,43,1177,404,986,196,0,229,0,0
PL_0604052,Mircze,6598,2387,71,0,28,24,596,183,1206,82,0,197,0,0
PL_0604062,Trzeszczany,3897,1398,30,0,17,36,535,191,403,71,0,115,0,0
PL_0604072,Uchanie,4232,1602,52,0,22,16,631,157,533,107,0,84,0,0
PL_0604082,Werbkowice,8292,3197,88,0,38,60,1443,497,674,131,0,266,0,0
PL_0605012,Batorz,2804,1410,32,0,8,36,768,67,367,52,0,58,6,16
PL_0605022,Chrzanów,2552,1475,23,0,10,31,1020,35,279,38,0,26,2,11
PL_0605032,Dzwola,5380,2709,54,0,6,41,1594,123,693,93,0,88,7,10
PL_0605042,Godziszów,4880,3400,47,0,3,45,2611,80,337,77,0,166,14,20
PL_0605053,Janów Lubelski,13163,7259,180,0,33,94,4430,1272,420,50,0,712,48,20
PL_0605062,Modliborzyce,5845,2701,50,0,22,77,1454,323,458,73,0,207,17,20
PL_0605072,Potok Wielki,3870,1558,44,0,10,18,851,146,241,59,0,157,15,17
PL_0606011,Krasnystaw,16573,8246,153,0,82,102,2375,3180,1314,90,0,950,0,0
PL_0606022,Fajsławice,4035,2023,58,0,12,26,1072,221,491,69,0,74,0,0
PL_0606032,Gorzków,3374,1421,39,0,24,18,494,179,468,115,0,84,0,0
PL_0606042,Izbica,7269,2926,106,0,40,35,1106,420,887,136,0,196,0,0
PL_0606052,Krasnystaw,7367,3044,80,0,43,35,1016,708,841,98,0,223,0,0
PL_0606062,Kraśniczyn,3603,1460,72,0,29,19,425,298,438,75,0,104,0,0
PL_0606072,Łopiennik Górny,3501,1244,37,0,15,16,558,142,305,112,0,59,0,0
PL_0606092,Rudnik,2871,1028,37,0,17,19,352,99,322,118,0,64,0,0
PL_0606102,Siennica Różana,3444,1620,57,0,15,29,320,198,903,28,0,70,0,0
PL_0606112,Żółkiewka,5042,2297,100,0,36,36,822,210,694,237,0,162,0,0
PL_0607011,Kraśnik,30335,16571,374,0,148,338,6372,6301,1008,133,0,1715,138,44
PL_0607023,Annopol,7373,3158,113,0,23,48,1447,532,523,76,0,354,14,28
PL_0607032,Dzierzkowice,4282,1970,67,0,12,32,940,302,425,43,0,113,10,26
PL_0607042,Gościeradów,5774,2304,88,0,20,24,1149,229,456,85,0,214,17,22
PL_0607052,Kraśnik,5567,2636,68,0,14,45,1439,503,315,74,0,144,19,15
PL_0607062,Szastarka,4890,2229,48,0,15,49,1366,263,303,50,0,113,9,13
PL_0607072,Trzydnik Duży,5512,2345,72,0,18,47,811,222,952,75,0,118,9,21
PL_0607082,Urządów,6993,3441,90,0,23,62,1566,368,1074,111,0,99,15,33
PL_0607092,Wilkołaz,4340,2305,72,0,18,73,1316,208,427,59,0,100,14,18
PL_0607102,Zakrzówek,5653,2488,44,0,23,61,1288,332,478,111,0,106,16,29
PL_0608011,Lubartów,18695,10774,199,0,94,266,3253,3976,1219,98,0,1522,119,28
PL_0608022,Abramów,3468,1623,75,0,13,43,725,72,540,55,0,68,10,22
PL_0608032,Firlej,4789,1815,65,0,27,51,546,304,527,60,0,182,25,28
PL_0608042,Jeziorzany,2518,918,53,0,21,16,382,117,216,36,0,69,5,3
PL_0608052,Kamionka,5034,2116,121,0,23,30,828,335,470,91,0,170,21,27
PL_0608063,Kock,5412,2371,60,0,23,49,1015,434,533,65,0,153,16,23
PL_0608072,Lubartów,7920,3758,100,0,60,85,1506,870,702,90,0,280,41,24
PL_0608082,Michów,5174,2106,56,0,24,33,892,211,679,48,0,131,13,19
PL_0608092,Niedźwiada,4985,2258,84,0,18,47,983,250,708,43,0,94,16,15
PL_0608103,Ostrów Lubelski,4380,2088,57,0,26,77,827,265,597,64,0,146,16,13
PL_0608112,Ostrówek,3344,1484,50,0,18,23,596,161,490,41,0,81,10,14
PL_0608122,Serniki,3774,1899,72,0,18,64,974,213,386,36,0,100,22,14
PL_0608132,Uścimów,2746,1233,29,0,11,26,416,121,502,31,0,69,6,22
PL_0609013,Bełżyce,10706,5072,133,0,40,101,2409,890,903,89,0,410,55,42
PL_0609022,Borzechów,3072,1531,58,0,12,32,797,97,404,32,0,83,8,8
PL_0609033,Bychawa,9682,4091,150,0,36,75,1747,679,871,130,0,301,33,69
PL_0609042,Garbów,6974,3257,95,0,28,61,1479,566,643,139,0,194,31,21
PL_0609052,Głusk,5782,3017,48,0,21,52,1508,721,365,43,0,218,31,10
PL_0609062,Jabłonna,6007,2241,63,0,19,41,1043,378,428,81,0,147,28,13
PL_0609072,Jastków,9324,4901,99,0,29,93,2260,1274,761,76,0,248,40,21
PL_0609082,Konopnica,9043,5061,75,0,23,88,1685,1375,1345,47,0,351,57,15
PL_0609092,Krzczonów,4178,1637,61,0,13,28,657,173,473,93,0,112,12,15
PL_0609102,Niedrzwica Duża,8436,4325,103,0,44,79,2059,906,735,88,0,235,54,22
PL_0609112,Niemce,12551,6328,99,0,34,88,2254,1287,1973,98,0,407,50,38
PL_0609122,Strzyżewice,5825,2642,58,0,14,52,1134,425,662,87,0,180,10,20
PL_0609132,Wojciechów,4741,2003,44,0,12,38,852,293,575,64,0,86,16,23
PL_0609142,Wólka,6823,3653,78,0,43,47,1652,986,480,65,0,223,47,32
PL_0609152,Wysokie,4116,1932,64,0,10,26,864,89,613,120,0,127,6,13
PL_0609162,Zakrzew,2706,1213,45,0,9,26,566,73,329,83,0,58,2,22
PL_0610012,Cyców,5841,2393,78,0,42,54,1103,393,343,89,0,257,14,20
PL_0610022,Ludwin,3792,1443,41,0,9,31,652,214,233,89,0,137,18,19
PL_0610033,Łączna,19297,10114,193,0,65,139,4392,2426,626,92,0,2020,114,47
PL_0610042,Milejów,7273,2804,87,0,33,60,1133,652,377,87,0,309,35,31
PL_0610052,Puchaczów,4000,2005,94,0,10,23,1291,198,168,41,0,161,10,9
PL_0610062,Spiczyn,4098,1745,41,0,21,37,661,321,449,41,0,146,18,10
PL_0611011,Łuków,24521,13638,227,0,86,278,5390,5010,775,97,0,1656,87,32
PL_0611021,Stoczek Łukowski,2138,1187,28,0,11,19,434,455,94,12,0,121,11,2
PL_0611032,Adamów,4663,2109,72,0,20,34,937,517,337,53,0,115,10,14
PL_0611042,Krzywda,7998,3059,80,0,28,69,1311,414,694,114,0,300,23,26
PL_0611052,Łuków,12455,5841,166,0,49,97,3174,935,786,157,0,411,33,33
PL_0611062,Serokomla,3427,1359,44,0,11,26,572,164,328,82,0,99,6,27
PL_0611072,Stanin,7506,3874,180,0,8,33,769,215,1577,128,0,933,13,18
PL_0611082,Stoczek Łukowski,6702,2789,118,0,26,53,1362,372,622,110,0,86,13,27
PL_0611092,Trzebieszów,5769,2989,75,0,12,67,1860,264,514,101,0,66,13,17
PL_0611102,Wojcieszków,5512,2334,88,0,36,36,938,344,533,172,0,147,11,29
PL_0611112,Wola Mysłowska,4131,1676,34,0,15,41,698,166,574,62,0,60,6,20
PL_0612012,Chodel,5239,2258,77,0,20,43,1144,266,433,105,0,109,22,39
PL_0612022,Józefów,5756,2195,66,0,33,24,834,251,659,87,0,197,15,29
PL_0612032,Karczmiska,4828,1806,67,0,16,28,592,260,636,72,0,97,15,23
PL_0612042,Łaziska,4319,1733,51,0,12,29,741,118,572,60,0,116,16,18
PL_0612053,Opole Lubelskie,14460,6331,161,0,52,124,2661,1577,799,150,0,647,60,100
PL_0612063,Poniatowa,12547,5949,140,0,48,105,2332,1389,1042,183,0,631,48,31
PL_0612072,Wilków,3956,1758,66,0,15,37,798,142,478,70,0,121,11,20
PL_0613012,Dąbowa Kłoda,3288,1376,36,0,20,26,384,209,239,44,0,418,0,0
PL_0613022,Jabłoń,3258,1651,33,0,23,38,731,170,494,46,0,116,0,0
PL_0613032,Milanów,3328,1478,43,0,25,42,612,173,410,55,0,118,0,0
PL_0613043,Parczew,12286,5942,140,0,72,114,2176,1896,779,109,0,656,0,0
PL_0613052,Podedwórze,1558,662,17,0,16,4,306,71,146,12,0,90,0,0
PL_0613062,Siemień,3989,1765,69,0,35,23,788,246,431,78,0,95,0,0
PL_0613072,Sosnowica,2263,902,41,0,24,26,309,194,146,37,0,125,0,0
PL_0614011,Puławy,41270,24380,330,0,166,538,8944,9912,1393,193,0,2643,219,42
PL_0614022,Baranów,3420,1564,57,0,19,25,588,284,299,83,0,175,12,22
PL_0614032,Janowiec,2951,1407,33,0,14,21,525,314,376,30,0,81,5,8
PL_0614043,Kazimierz Dolny,5918,2759,74,0,18,56,1129,866,367,58,0,150,24,17
PL_0614052,Końskowola,7271,3513,54,0,38,54,1604,776,566,102,0,258,30,31
PL_0614062,Kurów,6344,2927,53,0,28,71,1402,563,504,92,0,165,22,27
PL_0614072,Markuszów,2428,1209,65,0,14,22,603,182,214,25,0,77,5,2
PL_0614083,Nałączów,8252,4412,90,0,35,75,1923,1190,535,90,0,413,34,27
PL_0614092,Puławy,9014,4159,104,0,52,84,1880,1061,491,116,0,300,42,29
PL_0614102,Wąwolnica,3872,1711,52,0,17,39,859,254,379,23,0,65,13,10
PL_0614112,Żyrzyn,5232,2523,76,0,23,33,1131,409,572,116,0,122,19,22
PL_0615011,Radzyń Podlaski,13367,7463,114,0,74,90,3139,1822,1306,122,0,796,0,0
PL_0615022,Borki,4878,2105,57,0,32,21,626,180,938,152,0,99,0,0
PL_0615032,Czemierniki,3719,1984,39,0,17,19,672,141,977,41,0,78,0,0
PL_0615042,Kąkolewnica Wschodnia,6644,3099,89,0,33,46,1427,637,663,133,0,71,0,0
PL_0615052,Komarówka Podlaska,3915,1839,45,0,24,36,761,230,608,58,0,77,0,0
PL_0615062,Radzyń Podlaski,6218,2870,45,0,22,38,1766,347,394,51,0,207,0,0
PL_0615072,Ulan-Majorat,4679,2327,66,0,24,74,1158,223,627,83,0,72,0,0
PL_0615082,Wohyń,5886,2550,96,0,38,76,1075,332,686,103,0,144,0,0
PL_0616011,Dąblin,14423,7772,186,0,77,97,2665,2315,649,106,0,1557,97,23
PL_0616022,Kłoczew,5892,2781,95,0,20,64,1313,252,779,111,0,109,15,23
PL_0616032,Nowodwór,3287,1519,27,0,9,22,663,138,450,91,0,89,12,18
PL_0616043,Ryki,16914,8749,165,0,59,106,3563,1756,1990,405,0,639,44,22
PL_0616052,Stążyca,4494,2203,62,0,24,26,839,260,645,129,0,185,17,16
PL_0616062,Ułąż,2930,1433,50,0,14,9,503,240,375,109,0,118,9,6
PL_0617011,Świdnik,33322,19278,210,0,161,371,7696,7326,827,101,0,2234,277,75
PL_0617022,Mełgiew,6453,2982,37,0,49,55,1439,696,399,62,0,200,31,14
PL_0617033,Piaski,8618,3751,94,0,24,49,1472,615,1156,85,0,204,20,32
PL_0617042,Rybczewice,3229,1315,32,0,10,26,597,129,341,88,0,68,9,15
PL_0617052,Trawniki,7333,2691,90,0,32,44,1200,660,253,62,0,229,23,98
PL_0618011,Tomaszów Lubelski,16997,8846,150,0,59,136,3497,2970,882,128,0,1024,0,0
PL_0618022,Bełżec,2768,1202,40,0,17,18,552,273,201,24,0,77,0,0
PL_0618032,Jarczów,2995,1237,39,0,13,19,622,96,331,60,0,57,0,0
PL_0618042,Krynice,2951,1282,22,0,13,21,519,160,423,68,0,56,0,0
PL_0618052,Lubycza Królewska,5324,1782,73,0,23,41,535,434,420,81,0,175,0,0
PL_0618062,Łaszczów,5440,2206,50,0,13,33,520,203,1237,62,0,88,0,0
PL_0618072,Rachanie,4706,1899,86,0,24,53,784,195,546,96,0,115,0,0
PL_0618082,Susiec,6372,2717,69,0,26,39,1185,395,709,111,0,183,0,0
PL_0618092,Tarnawatka,3219,1327,36,0,16,17,589,208,328,46,0,87,0,0
PL_0618102,Telatyn,3676,1640,24,0,11,9,260,78,1175,44,0,39,0,0
PL_0618112,Tomaszów Lubelski,8490,3499,56,0,39,69,1802,573,629,122,0,209,0,0
PL_0618122,Tyszowce,5078,1874,43,0,18,34,825,313,445,100,0,96,0,0
PL_0618132,Ulhówek,4295,1483,27,0,14,31,456,166,500,200,0,89,0,0
PL_0619011,Włodawa,11990,5938,76,0,76,86,1817,2330,503,162,0,888,0,0
PL_0619022,Hanna,2723,1128,35,0,7,27,348,151,360,104,0,96,0,0
PL_0619032,Hańsk,3130,1186,41,0,29,42,320,269,240,79,0,166,0,0
PL_0619042,Stary Brus,1800,742,19,0,21,20,240,124,173,85,0,60,0,0
PL_0619052,Urszulin,3303,1513,52,0,16,29,577,271,309,121,0,138,0,0
PL_0619062,Włodawa,4755,2033,76,0,44,33,618,520,372,188,0,182,0,0
PL_0619072,Wola Uhruska,3385,1337,36,0,29,33,545,275,211,50,0,158,0,0
PL_0619082,Wyryki,2325,920,32,0,12,23,224,224,230,86,0,89,0,0
PL_0620012,Adamów,3981,1697,41,0,21,29,913,213,287,81,0,112,0,0
PL_0620022,Grabowiec,3792,1369,39,0,16,21,535,132,418,87,0,121,0,0
PL_0620032,Komarów-Osada,4453,2291,60,0,17,49,1043,230,690,97,0,105,0,0
PL_0620043,Krasnobród,5703,2819,84,0,32,54,1592,382,495,70,0,110,0,0
PL_0620052,Łabunie,4853,2453,72,0,22,53,1433,229,418,74,0,152,0,0
PL_0620062,Miączyn,4941,1844,93,0,20,32,759,193,538,90,0,119,0,0
PL_0620072,Nielisz,4894,1836,79,0,16,50,755,176,471,133,0,156,0,0
PL_0620082,Radecznica,5447,2229,63,0,15,32,986,225,661,184,0,63,0,0
PL_0620092,Sitno,5448,2527,93,0,30,48,1407,270,421,86,0,172,0,0
PL_0620102,Skierbieszów,4555,1919,94,0,22,35,979,215,319,116,0,139,0,0
PL_0620112,Stary Zamość,4336,2061,45,0,16,25,1031,195,556,78,0,115,0,0
PL_0620122,Sułów,4172,1614,32,0,11,27,799,156,397,77,0,115,0,0
PL_0620133,Szczebrzeszyn,9679,4154,146,0,36,55,1523,762,1353,79,0,200,0,0
PL_0620142,Zamość,16165,7692,168,0,72,150,3662,1550,1372,157,0,561,0,0
PL_0620153,Zwierzyniec,5773,2433,57,0,27,37,905,672,435,54,0,246,0,0
PL_0661011,Biała Podlaska,45385,25811,314,0,262,532,9230,9721,2529,384,0,2839,0,0
PL_0662011,Chełm,55730,29200,471,0,265,403,9195,10404,2015,359,0,6088,0,0
PL_0663011,Lublin,280040,175980,1939,0,1176,3370,63675,71744,7889,953,0,22722,2200,312
PL_0664011,Zamość,53902,29182,422,0,293,525,11344,9375,2505,377,0,4341,0,0
PL_0801011,Kostrzyn,13957,7051,170,0,87,98,1486,3812,298,120,0,980,0,0
PL_0801022,Bogdaniec,5131,2312,45,0,35,38,575,896,219,87,0,417,0,0
PL_0801032,Deszczno,5864,2629,83,0,33,32,736,956,265,84,0,440,0,0
PL_0801042,Kłodawa,5016,2686,63,0,27,31,581,1202,370,58,0,354,0,0
PL_0801052,Lubiszyn,5296,2215,84,0,45,31,429,847,345,81,0,353,0,0
PL_0801062,Santok,5802,2475,78,0,49,44,550,995,234,51,0,474,0,0
PL_0801073,Witnica,9924,4392,178,0,89,64,1082,1622,452,136,0,769,0,0
PL_0802011,Gubin,13525,6706,155,0,101,84,1055,3380,439,76,0,1416,0,0
PL_0802022,Bobrowice,2574,1059,43,0,12,16,293,436,93,46,0,120,0,0
PL_0802032,Bytnica,2091,779,30,0,16,16,192,268,95,26,0,136,0,0
PL_0802042,Dąbie,3941,1615,68,0,39,25,279,781,182,41,0,200,0,0
PL_0802052,Gubin,5679,2166,56,0,54,43,431,923,272,111,0,276,0,0
PL_0802063,Krosno Odrzańskie,14998,7487,178,0,66,77,1417,3791,728,91,0,1139,0,0
PL_0802072,Maszewo,2340,673,35,0,19,11,144,240,80,15,0,129,0,0
PL_0803012,Bledzew,3755,1415,58,0,29,21,227,467,243,46,0,324,0,0
PL_0803023,Miądzyrzecz,20508,10665,229,0,123,141,2011,4388,1344,151,0,2278,0,0
PL_0803032,Przytoczna,4599,1994,95,0,34,32,294,855,285,58,0,341,0,0
PL_0803042,Pszczew,3317,1457,51,0,22,15,327,589,162,39,0,252,0,0
PL_0803053,Skwierzyna,10052,5006,111,0,68,81,988,2300,426,64,0,968,0,0
PL_0803063,Trzciel,5145,2391,110,0,43,27,452,688,254,33,0,784,0,0
PL_0804011,Nowa Sól,32965,17688,337,0,214,419,4054,8960,1113,297,0,2294,0,0
PL_0804023,Bytom Odrzański,4184,1923,60,0,28,36,435,852,216,32,0,264,0,0
PL_0804032,Kolsko,2545,1068,54,0,32,15,228,338,232,28,0,141,0,0
PL_0804043,Kożuchów,12614,5449,140,0,83,75,1328,2392,473,115,0,843,0,0
PL_0804052,Nowa Sól,5131,2247,58,0,32,38,608,797,482,75,0,157,0,0
PL_0804063,Nowe Miasteczko,4340,1954,47,0,44,50,509,775,232,33,0,264,0,0
PL_0804072,Otyń,4583,2084,72,0,49,33,470,982,192,45,0,241,0,0
PL_0804082,Siedlisko,2639,1105,42,0,18,14,273,336,247,43,0,132,0,0
PL_0805013,Cybinka,5351,2108,57,0,41,40,492,787,333,43,0,315,0,0
PL_0805022,Górzyca,3143,1379,47,0,35,17,270,450,310,38,0,212,0,0
PL_0805033,Oźno Lubuskie,4983,2275,86,0,24,27,395,988,344,25,0,386,0,0
PL_0805043,Rzepin,7680,3603,83,0,63,47,894,1605,324,34,0,553,0,0
PL_0805053,Słubice,15394,8505,168,0,92,92,1460,4471,638,127,0,1457,0,0
PL_0806013,Dobiegniew,5681,2259,67,0,58,29,464,850,300,69,0,422,0,0
PL_0806023,Drezdenko,13892,6505,173,0,96,90,1539,3034,432,102,0,1039,0,0
PL_0806032,Stare Kurowo,3301,1443,54,0,18,7,390,627,160,24,0,163,0,0
PL_0806043,Strzelce Krajeńskie,13961,6152,180,0,94,78,1098,2614,923,137,0,1028,0,0
PL_0806052,Zwierzyn,3337,1432,58,0,40,23,319,507,250,64,0,171,0,0
PL_0807012,Krzeszyce,3608,1506,56,0,21,11,342,511,298,68,0,199,0,0
PL_0807023,Lubniewice,2504,1151,29,0,26,9,178,507,224,17,0,161,0,0
PL_0807032,Słońsk,4116,1874,69,0,29,17,382,965,137,69,0,206,0,0
PL_0807043,Sulącin,12717,6146,178,0,54,45,1194,3382,473,94,0,726,0,0
PL_0807053,Torzym,5544,2204,73,0,45,26,407,1098,167,37,0,351,0,0
PL_0808012,Lubrza,2601,1080,29,0,14,13,227,453,118,16,0,210,0,0
PL_0808022,Łagów,4200,1816,32,0,42,39,367,763,247,28,0,298,0,0
PL_0808032,Skąpe,4081,1743,44,0,39,49,352,748,188,43,0,280,0,0
PL_0808042,Szczaniec,3060,1302,67,0,30,14,317,418,229,32,0,195,0,0
PL_0808053,Świebodzin,23762,12193,215,0,120,198,2754,5749,1207,117,0,1833,0,0
PL_0808063,Zbąszynek,6532,3250,93,0,53,45,597,1177,241,34,0,1010,0,0
PL_0809013,Babimost,4905,2505,97,0,30,37,471,944,267,44,0,615,0,0
PL_0809022,Bojadła,2664,1132,59,0,29,18,208,357,90,26,0,345,0,0
PL_0809033,Czerwieńsk,7555,3645,116,0,51,48,749,1617,305,184,0,575,0,0
PL_0809043,Kargowa,4503,1914,70,0,27,28,327,996,163,53,0,250,0,0
PL_0809053,Nowogród Bobrzański,7775,3603,118,0,72,67,654,1710,323,94,0,565,0,0
PL_0809063,Sulechów,20857,10608,248,0,111,180,2271,5247,665,138,0,1748,0,0
PL_0809072,Świdnica,4450,2454,67,0,27,21,454,1255,256,38,0,336,0,0
PL_0809082,Trzebiechów,2528,877,57,0,19,18,163,361,112,12,0,135,0,0
PL_0809092,Zabór,2691,1297,33,0,19,33,218,626,130,15,0,223,0,0
PL_0809102,Zielona Góra,12579,7171,94,0,75,98,1535,3662,600,108,0,999,0,0
PL_0810011,Gozdnica,2781,1075,39,0,24,8,245,482,82,15,0,180,0,0
PL_0810021,Żagań,21834,11584,211,0,173,143,2160,4896,580,121,0,3300,0,0
PL_0810032,Brzeźnica,2912,1173,43,0,21,25,337,325,228,54,0,140,0,0
PL_0810043,Iłowa,5770,2446,80,0,36,27,549,1132,141,22,0,459,0,0
PL_0810053,Małomice,4432,1887,64,0,35,39,434,763,218,43,0,291,0,0
PL_0810062,Niegosławice,3622,1303,44,0,20,24,377,331,345,34,0,128,0,0
PL_0810073,Szprotawa,17347,7354,181,0,119,102,1800,3124,674,149,0,1205,0,0
PL_0810082,Wymiarki,1983,766,20,0,12,5,153,319,74,13,0,170,0,0
PL_0810092,Żagań,5392,2166,61,0,31,30,443,811,272,69,0,449,0,0
PL_0811011,Łąknica,1992,960,20,0,4,10,131,398,38,12,0,347,0,0
PL_0811021,Żary,31478,16765,258,0,202,215,3703,8371,804,155,0,3057,0,0
PL_0811032,Brody,2726,1064,32,0,24,41,204,441,145,33,0,144,0,0
PL_0811043,Jasień,5743,2333,45,0,34,31,592,1060,181,47,0,343,0,0
PL_0811052,Lipinki Łużyckie,2565,1032,56,0,19,14,229,485,91,31,0,107,0,0
PL_0811063,Lubsko,15816,6987,164,0,119,102,1842,2938,463,112,0,1247,0,0
PL_0811072,Przewóz,2536,994,25,0,33,19,274,345,76,19,0,203,0,0
PL_0811082,Trzebiel,4588,1832,90,0,34,23,343,730,169,65,0,378,0,0
PL_0811092,Tuplice,2604,1078,33,0,11,9,177,457,110,36,0,245,0,0
PL_0811102,Żary,9036,3796,76,0,62,76,1020,1536,411,73,0,542,0,0
PL_0812013,Sława,9401,4315,142,0,46,41,810,1986,573,242,0,475,0,0
PL_0812023,Szlichtyngowa,3856,1663,57,0,37,16,653,463,166,59,0,212,0,0
PL_0812033,Wschowa,16925,8283,227,0,145,110,2584,3386,681,173,0,977,0,0
PL_0861011,Gorzów Wielkopolski,99763,56541,957,0,556,629,14383,26543,2507,573,0,10393,0,0
PL_0862011,Zielona Góra,93918,60317,850,0,437,854,12178,30865,3602,492,0,11039,0,0
PL_1001011,Bełchatów,49851,28002,524,0,435,493,12475,8490,1666,236,0,3683,0,0
PL_1001022,Bełchatów,7519,3664,64,0,44,39,2040,707,413,78,0,279,0,0
PL_1001032,Drużbice,3995,1695,77,0,12,16,691,257,446,59,0,137,0,0
PL_1001042,Kleszczów,3360,1673,75,0,19,9,853,345,224,26,0,122,0,0
PL_1001052,Kluki,3164,1345,56,0,16,17,664,247,144,68,0,133,0,0
PL_1001062,Rusiec,4167,1996,55,0,32,16,869,406,345,90,0,183,0,0
PL_1001072,Szczerców,6060,2826,64,0,54,32,1382,592,264,132,0,306,0,0
PL_1001083,Zelów,12184,5698,160,0,87,63,2716,1547,445,165,0,515,0,0
PL_1002011,Kutno,39714,21188,505,0,221,166,7239,7398,1229,269,0,3908,253,0
