gisco_id,name,registered,turnout,invalid,blank,ÖVP,SPÖ,FPÖ,GRÜNE,NEOS,KPÖ,EUROPA
AT_50406,Eben im Pongau,1704,1005,17,0,548,123,208,55,45,3,6
AT_50407,Filzmoos,1029,544,8,0,346,40,89,24,30,0,7
AT_50408,Flachau,2085,1177,16,0,703,102,200,75,73,3,5
AT_50409,Forstau,441,266,10,0,156,32,45,9,14,0,0
AT_50410,Goldegg,2006,967,19,0,452,156,160,92,81,3,4
AT_50411,Großarl,2864,1646,29,0,1090,246,155,59,61,1,5
AT_50412,Hüttau,1061,514,12,0,240,98,128,18,18,0,0
AT_50413,Hüttschlag,708,464,5,0,307,67,49,22,12,1,1
AT_50414,Kleinarl,604,316,6,0,204,45,36,11,13,0,1
AT_50415,Mühlbach am Hochkönig,1119,562,10,0,237,189,74,24,26,2,0
AT_50416,Pfarrwerfen,1822,911,16,0,517,123,126,55,64,5,5
AT_50417,Radstadt,3319,1627,27,0,755,244,368,100,119,6,8
AT_50418,Sankt Johann im Pongau,7854,3941,75,0,1770,730,707,340,285,5,29
AT_50419,Sankt Martin am Tennengebirge,1259,636,10,0,344,109,92,39,38,0,4
AT_50420,Sankt Veit im Pongau,2965,1693,49,0,825,343,214,125,109,12,16
AT_50421,Schwarzach im Pongau,2509,1138,20,0,281,516,167,72,66,11,5
AT_50422,Untertauern,323,113,0,0,59,15,27,3,8,1,0
AT_50423,Wagrain,2216,1033,12,0,583,136,183,50,63,2,4
AT_50424,Werfen,2242,1017,21,0,388,248,193,88,67,1,11
AT_50425,Werfenweng,737,369,2,0,206,24,93,19,24,1,0
AT_50499,Wahlkarten - Sankt Johann im Pongau,0,4987,42,0,2042,1163,632,655,384,21,48
AT_50501,Göriach,299,152,2,0,96,21,20,8,4,0,1
AT_50502,Lessach,454,233,6,0,136,28,44,8,8,2,1
AT_50503,Mariapfarr,1930,713,10,0,373,104,103,60,52,1,10
AT_50504,Mauterndorf,1255,630,13,0,328,73,122,46,45,2,1
AT_50505,Muhr,415,216,3,0,110,34,61,4,4,0,0
AT_50506,Ramingstein,895,366,3,0,142,92,97,16,13,1,2
AT_50507,Sankt Andrä im Lungau,629,217,2,0,131,19,44,11,10,0,0
AT_50508,Sankt Margarethen im Lungau,546,260,4,0,108,49,64,22,11,0,2
AT_50509,Sankt Michael im Lungau,2724,1221,15,0,592,226,251,56,63,3,15
AT_50510,Tamsweg,4509,1746,37,0,835,227,392,128,106,8,13
AT_50511,Thomatal,278,116,4,0,51,11,27,12,10,0,1
AT_50512,Tweng,175,55,1,0,37,10,2,3,2,0,0
AT_50513,Unternberg,805,428,13,0,223,51,95,18,24,2,2
AT_50514,Weißpriach,242,142,3,0,84,21,27,4,3,0,0
AT_50515,Zederhaus,958,456,6,0,294,32,99,17,5,1,2
AT_50599,Wahlkarten - Tamsweg,0,1644,26,0,703,264,275,205,145,11,15
AT_50601,Bramberg am Wildkogel,3160,1355,20,0,681,290,208,69,72,4,11
AT_50602,Bruck an der Großglocknerstraße,3479,1581,40,0,690,308,257,124,141,8,13
AT_50603,Dienten am Hochkönig,620,315,7,0,161,89,28,9,19,0,2
AT_50604,Fusch an der Großglocknerstraße,531,294,8,0,188,36,30,18,12,0,2
AT_50605,Hollersbach im Pinzgau,958,489,4,0,256,91,78,21,35,1,3
AT_50606,Kaprun,2123,1033,12,0,445,289,113,81,84,2,7
AT_50607,Krimml,637,303,8,0,153,65,43,11,23,0,0
AT_50608,Lend,1018,485,15,0,203,140,87,18,14,3,5
AT_50609,Leogang,2443,1268,15,0,703,263,94,105,77,3,8
AT_50610,Lofer,1616,759,16,0,395,95,123,75,52,0,3
AT_50611,Maishofen,2659,1181,26,0,603,195,147,101,103,3,3
AT_50612,Maria Alm am Steinernen Meer,1578,685,8,0,419,82,88,47,34,2,5
AT_50613,Mittersill,3884,1704,17,0,743,308,356,103,164,7,6
AT_50614,Neukirchen am Großvenediger,2072,871,13,0,432,159,150,53,53,5,6
AT_50615,Niedernsill,2144,1026,16,0,467,187,188,92,68,1,7
AT_50616,Piesendorf,2868,1231,18,0,623,185,207,87,103,4,4
AT_50617,Rauris,2423,1024,19,0,536,177,156,75,52,4,5
AT_50618,Saalbach-Hinterglemm,2081,966,10,0,631,80,112,50,77,3,3
AT_50619,Saalfelden am Steinernen Meer,12077,5638,84,0,2218,1307,826,678,449,17,59
AT_50620,Sankt Martin bei Lofer,906,472,10,0,232,92,43,60,33,0,2
AT_50621,Stuhlfelden,1285,682,9,0,308,129,160,38,34,1,3
AT_50622,Taxenbach,2129,1012,15,0,511,203,178,45,57,1,2
AT_50623,Unken,1439,673,6,0,314,90,162,58,34,0,9
AT_50624,Uttendorf,2344,1060,26,0,413,259,200,75,79,3,5
AT_50625,Viehhofen,448,194,1,0,103,15,47,8,17,1,2
AT_50626,Wald im Pinzgau,867,394,3,0,209,51,82,26,22,1,0
AT_50627,Weißbach bei Lofer,312,173,0,0,103,17,27,15,7,1,3
AT_50628,Zell am See,6419,2600,38,0,1075,620,405,247,198,5,12
AT_50699,Wahlkarten - Zell am See,0,5533,64,0,2218,1257,581,829,503,30,51
AT_60101,Graz,197436,97358,679,0,25744,19340,13238,23513,11394,2008,1442
AT_60199,Wahlkarten - Graz Stadt,0,23352,93,0,5440,4948,2060,6991,3014,475,331
AT_60305,Frauental an der Laßnitz,2376,1122,16,0,351,370,217,87,68,4,9
AT_60318,Lannach,2827,1254,14,0,496,198,287,130,113,9,7
AT_60323,Pölfing-Brunn,1381,556,7,0,186,145,162,19,29,4,4
AT_60324,Preding,1474,690,7,0,253,144,162,63,47,11,3
AT_60326,Sankt Josef (Weststeiermark),1292,728,12,0,298,140,131,87,48,5,7
AT_60329,Sankt Peter im Sulmtal,1081,493,3,0,235,66,130,32,22,1,4
AT_60341,Wettmannstätten,1326,693,12,0,318,98,185,50,24,2,4
AT_60344,Deutschlandsberg,9380,3959,55,0,1202,997,853,437,335,49,31
AT_60345,Eibiswald,5414,2259,30,0,922,409,653,134,93,9,9
AT_60346,Groß Sankt Florian,3439,1626,15,0,739,275,383,101,96,8,9
AT_60347,Sankt Martin im Sulmtal,2617,1294,16,0,620,209,311,56,63,10,9
AT_60348,Sankt Stefan ob Stainz,3004,1492,14,0,630,192,417,138,84,10,7
AT_60349,Bad Schwanberg,3827,1835,25,0,682,405,479,136,96,6,6
AT_60350,Stainz,7166,3440,47,0,1358,467,867,403,248,22,28
AT_60351,Wies,3652,1553,20,0,611,302,447,94,57,7,15
AT_60399,Wahlkarten - Deutschlandsberg,0,4749,47,0,1698,1096,850,608,360,44,46
AT_60608,Feldkirchen bei Graz,4541,2026,12,0,658,408,578,188,160,10,12
AT_60611,Gössendorf,3061,1473,13,0,446,323,392,156,121,18,4
AT_60613,Gratkorn,6219,2844,22,0,702,769,780,286,222,42,21
AT_60617,Hart bei Graz,4017,1950,13,0,564,360,332,396,243,18,24
AT_60618,Haselsdorf-Tobelbad,1208,569,6,0,184,150,127,48,51,0,3
AT_60619,Hausmannstätten,2625,1329,7,0,525,193,203,216,153,16,16
AT_60623,Kainbach bei Graz,2324,1056,22,0,404,159,155,195,104,8,9
AT_60624,Kalsdorf bei Graz,5217,2176,26,0,694,508,507,221,177,26,17
AT_60626,Kumberg,3098,1484,15,0,530,209,254,318,141,8,9
AT_60628,Laßnitzhöhe,2200,1094,10,0,439,187,138,201,103,4,12
AT_60629,Lieboch,4070,1830,20,0,594,370,449,233,138,12,14
AT_60632,Peggau,1716,709,5,0,216,192,195,70,26,2,3
AT_60639,Sankt Bartholomä,1164,627,9,0,313,80,128,60,30,2,5
AT_60641,Sankt Oswald bei Plankenwarth,1041,548,3,0,210,153,86,59,29,1,7
AT_60642,Sankt Radegund bei Graz,1792,832,12,0,315,154,105,159,72,8,7
AT_60645,Semriach,2592,1288,8,0,628,142,318,107,71,7,7
AT_60646,Stattegg,2379,1271,9,0,440,175,174,298,144,12,19
AT_60647,Stiwoll,597,291,3,0,139,67,49,21,8,4,0
AT_60648,Thal,1785,965,9,0,387,178,142,157,77,6,9
AT_60651,Übelbach,1675,774,8,0,307,200,143,50,53,6,7
AT_60653,Vasoldsberg,3692,1811,24,0,648,249,486,233,147,8,16
AT_60654,Weinitzen,2145,1036,12,0,420,131,196,156,106,9,6
AT_60655,Werndorf,1755,850,8,0,265,251,203,65,45,4,9
AT_60656,Wundschuh,1231,699,10,0,370,91,126,67,29,6,0
AT_60659,Deutschfeistritz,3409,1675,28,0,585,347,421,170,102,16,6
AT_60660,Dobl-Zwaring,2718,1352,18,0,612,151,334,126,96,7,8
AT_60661,Eggersdorf bei Graz,5330,2685,30,0,1091,349,570,395,195,20,35
AT_60662,Fernitz-Mellach,3878,1870,17,0,692,317,428,207,180,17,12
AT_60663,Frohnleiten,5452,2561,25,0,912,681,458,270,178,19,18
AT_60664,Gratwein-Straßengel,10350,5397,45,0,1525,1366,1093,829,423,63,53
AT_60665,Hitzendorf,5774,3156,23,0,1612,433,573,294,185,15,21
AT_60666,Nestelbach bei Graz,2196,1011,12,0,411,129,237,119,89,12,2
AT_60667,Raaba-Grambach,3412,1737,15,0,625,325,267,291,179,19,16
AT_60668,Sankt Marein bei Graz,3049,1434,13,0,622,177,302,193,99,13,15
AT_60669,Seiersberg-Pirka,8403,4511,42,0,1359,956,1050,555,464,52,33
AT_60670,Premstätten,4732,2180,19,0,831,366,531,209,187,28,9
AT_60699,Wahlkarten - Graz-Umgebung,0,11452,71,0,3549,2587,1815,1990,1185,112,143
AT_61001,Allerheiligen bei Wildon,1223,646,6,0,325,80,144,48,33,4,6
AT_61002,Arnfels,807,393,4,0,207,52,86,26,17,1,0
AT_61007,Empersdorf,1145,592,11,0,258,82,157,43,35,4,2
AT_61008,Gabersdorf,951,507,13,0,254,54,132,20,28,2,4
AT_61012,Gralla,1912,839,13,0,242,216,252,60,45,6,5
AT_61013,Großklein,1887,893,9,0,417,83,241,93,46,2,2
AT_61016,Heimschuh,1621,842,9,0,355,123,244,47,55,5,4
AT_61017,Hengsberg,1167,600,12,0,243,101,163,42,31,1,7
AT_61019,Kitzeck im Sausal,1028,518,9,0,221,89,124,46,23,3,3
AT_61020,Lang,1071,619,6,0,328,76,109,47,44,5,4
AT_61021,Lebring-Sankt Margarethen,1672,774,8,0,294,129,192,73,63,3,12
AT_61024,Oberhaag,1711,791,6,0,388,100,241,27,25,2,2
AT_61027,Ragnitz,1247,623,5,0,294,75,172,30,39,3,5
AT_61030,Sankt Andrä-Höch,1481,665,5,0,295,80,201,44,34,3,3
AT_61032,Sankt Johann im Saggautal,1689,737,8,0,342,76,235,34,33,4,5
AT_61033,Sankt Nikolai im Sausal,1914,801,2,0,353,131,202,69,39,2,3
AT_61043,Tillmitsch,2732,1214,16,0,420,240,351,94,76,10,7
AT_61045,Wagna,4686,2070,27,0,655,518,535,176,135,13,11
AT_61049,Ehrenhausen an der Weinstraße,2001,803,7,0,296,153,227,60,54,3,3
AT_61050,Gamlitz,2631,1237,11,0,572,199,321,52,64,6,12
AT_61051,Gleinstätten,2374,1097,9,0,527,150,277,69,59,1,5
AT_61052,Heiligenkreuz am Waasen,2239,1093,13,0,454,154,284,106,60,12,10
AT_61053,Leibnitz,9424,4103,33,0,1373,828,1038,449,308,38,36
AT_61054,Leutschach an der Weinstraße,3057,1259,10,0,604,114,376,81,59,10,5
AT_61055,Sankt Georgen an der Stiefing,1225,661,7,0,337,87,110,67,43,6,4
AT_61056,Sankt Veit in der Südsteiermark,3344,1534,12,0,828,172,348,79,79,4,12
AT_61057,Schwarzautal,1904,970,16,0,519,57,269,50,50,4,5
AT_61058,Straß in Steiermark,3666,1599,14,0,591,308,475,97,95,9,10
AT_61059,Wildon,4217,1863,15,0,708,385,433,165,125,14,18
AT_61099,Wahlkarten - Leibnitz,0,4965,46,0,1774,1024,957,703,371,46,44
AT_61101,Eisenerz,3497,1552,20,0,401,689,243,94,69,28,8
AT_61105,Kalwang,827,415,6,0,186,78,95,14,36,0,0
AT_61106,Kammern im Liesingtal,1324,656,7,0,255,163,146,37,46,2,0
AT_61107,Kraubath an der Mur,1117,509,7,0,192,109,117,39,38,3,4
AT_61108,Leoben,18495,7707,81,0,1971,2339,1766,712,641,138,59
AT_61109,Mautern in Steiermark,1494,753,8,0,367,142,140,37,55,3,1
AT_61110,Niklasdorf,1932,948,8,0,223,344,226,73,52,11,11
AT_61111,Proleb,1313,649,7,0,215,208,111,58,45,1,4
AT_61112,Radmer,488,234,8,0,78,97,35,7,8,0,1
AT_61113,Sankt Michael in Obersteiermark,2452,1176,18,0,313,410,284,83,52,9,7
AT_61114,Sankt Peter-Freienstein,1934,853,22,0,264,243,239,34,39,9,3
AT_61115,Sankt Stefan ob Leoben,1612,830,4,0,282,246,208,47,28,5,10
AT_61116,Traboch,1160,616,11,0,227,149,165,36,20,3,5
AT_61118,Vordernberg,802,376,2,0,43,206,90,13,14,3,5
AT_61119,Wald am Schoberpaß,463,232,3,0,98,66,45,5,14,0,1
AT_61120,Trofaiach,9357,4445,50,0,1232,1412,982,356,302,79,32
AT_61199,Wahlkarten - Leoben,0,4408,34,0,1102,1439,740,562,414,61,56
AT_61203,Aigen im Ennstal,2181,996,13,0,430,157,256,64,61,8,7
AT_61204,Altaussee,1541,716,18,0,254,214,61,86,67,13,3
AT_61205,Altenmarkt bei Sankt Gallen,659,333,6,0,104,139,40,23,15,3,3
AT_61206,Ardning,1034,523,6,0,163,149,129,39,31,5,1
AT_61207,Bad Aussee,3653,1609,27,0,526,491,177,219,136,19,14
AT_61213,Gröbming,2240,887,11,0,348,167,210,83,65,2,1
AT_61215,Grundlsee,1022,442,7,0,198,112,38,46,38,1,2
AT_61217,Haus,1912,750,9,0,392,103,121,63,56,2,4
AT_61222,Lassing,1459,646,5,0,287,89,170,43,48,2,2
AT_61236,Ramsau am Dachstein,2151,928,6,0,438,72,207,88,100,2,15
AT_61243,Selzthal,1251,589,4,0,121,310,72,49,26,5,2
AT_61247,Trieben,2655,1161,18,0,267,445,280,72,54,17,8
AT_61251,Wildalpen,419,241,1,0,74,113,35,6,8,2,2
AT_61252,Wörschach,917,469,7,0,198,95,82,52,30,1,4
AT_61253,Admont,4060,1592,16,0,545,477,284,159,95,9,7
AT_61254,Aich,1004,504,7,0,279,65,100,31,19,0,3
AT_61255,Bad Mitterndorf,3868,1481,17,0,574,273,345,138,114,9,11
AT_61256,Gaishorn am See,1093,507,6,0,192,138,95,41,29,4,2
AT_61257,Irdning-Donnersbachtal,3381,1376,18,0,626,194,315,126,87,3,7
AT_61258,Landl,2353,1111,23,0,352,448,167,66,45,6,4
AT_61259,Liezen,5943,2485,24,0,853,677,456,260,180,18,17
AT_61260,Michaelerberg-Pruggern,874,400,2,0,203,72,75,18,26,1,3
AT_61261,Mitterberg-Sankt Martin,1542,612,11,0,299,96,116,39,48,2,1
AT_61262,Öblarn,1552,658,6,0,278,144,132,46,49,1,2
AT_61263,Rottenmann,4013,1732,17,0,479,489,419,164,115,36,13
AT_61264,Sankt Gallen,1426,654,6,0,267,194,94,44,44,0,5
AT_61265,Schladming,5084,1918,14,0,839,264,436,183,159,10,13
AT_61266,Sölk,1267,457,5,0,233,77,91,17,24,3,7
AT_61267,Stainach-Pürgg,2154,881,9,0,386,191,136,75,67,8,9
AT_61299,Wahlkarten - Liezen,0,5378,44,0,1826,1357,742,855,471,38,45
AT_61410,Mühlen,757,457,7,0,160,135,96,25,28,1,5
AT_61413,Niederwölz,480,226,9,0,120,39,33,7,16,0,2
AT_61425,Sankt Peter am Kammersberg,1702,769,8,0,367,167,153,26,43,2,3
AT_61428,Schöder,791,347,4,0,180,55,68,20,17,0,3
AT_61437,Krakau,1217,572,4,0,324,97,99,17,27,2,2
AT_61438,Murau,2991,1383,18,0,666,192,247,143,99,8,10
AT_61439,Neumarkt in der Steiermark,4161,1687,20,0,701,299,409,123,111,15,9
AT_61440,Oberwölz,2492,1156,12,0,678,148,204,58,40,8,8
AT_61441,Ranten,990,504,9,0,286,65,93,22,27,0,2
AT_61442,Sankt Georgen am Kreischberg,1422,652,6,0,371,80,127,29,32,2,5
AT_61443,Sankt Lambrecht,1510,633,3,0,264,137,129,60,30,2,8
AT_61444,Scheifling,1741,728,9,0,277,133,205,53,48,1,2
AT_61445,Stadl-Predlitz,1399,632,6,0,266,170,139,14,31,1,5
AT_61446,Teufenbach-Katsch,1539,682,13,0,260,135,165,32,62,8,7
AT_61499,Wahlkarten - Murau,0,2300,26,0,947,460,363,248,225,19,12
AT_61611,Krottendorf-Gaisfeld,2069,972,16,0,414,181,196,74,74,9,8
AT_61612,Ligist,2703,1301,10,0,519,230,306,139,80,3,14
AT_61615,Mooskirchen,1802,860,11,0,386,102,221,79,45,10,6
AT_61618,Rosental an der Kainach,1417,680,14,0,132,264,193,26,35,12,4
AT_61621,Sankt Martin am Wöllmißberg,683,337,6,0,147,70,86,17,8,2,1
AT_61624,Stallhofen,2564,1168,10,0,535,132,337,79,53,13,9
AT_61625,Voitsberg,7785,3732,45,0,929,1100,1035,321,238,44,20
AT_61626,Bärnbach,4633,1991,23,0,509,647,493,146,127,26,20
AT_61627,Edelschrott,1471,617,5,0,318,82,150,30,22,8,2
AT_61628,Geistthal-Södingberg,1292,554,5,0,252,105,130,34,22,2,4
AT_61629,Hirschegg-Pack,883,426,1,0,234,47,106,14,19,2,3
AT_61630,Kainach bei Voitsberg,1352,667,10,0,255,151,172,49,21,6,3
AT_61631,Köflach,8276,3961,41,0,994,1156,1162,292,233,50,33
AT_61632,Maria Lankowitz,2389,1115,7,0,361,315,282,77,63,4,6
AT_61633,Söding-Sankt Johann,3327,1516,22,0,641,257,327,136,110,13,10
AT_61699,Wahlkarten - Voitsberg,0,2938,26,0,913,840,532,363,210,33,21
AT_61701,Albersdorf-Prebuch,1652,871,10,0,294,155,212,124,57,10,9
AT_61708,Fischbach,1278,656,12,0,325,100,149,33,32,2,3
AT_61710,Floing,976,446,6,0,214,86,83,33,20,2,2
AT_61711,Gasen,732,507,11,0,307,90,47,29,18,2,3
AT_61716,Markt Hartmannsdorf,2384,1269,17,0,573,111,272,194,88,7,7
AT_61719,Hofstätten an der Raab,1799,880,7,0,387,107,188,109,70,5,7
AT_61727,Ludersdorf-Wilfersdorf,1910,937,12,0,312,157,206,153,73,6,18
AT_61728,Miesenbach bei Birkfeld,584,374,8,0,184,59,91,14,17,1,0
AT_61729,Mitterdorf an der Raab,1720,923,11,0,395,174,168,100,63,4,8
AT_61730,Mortantsch,1713,959,22,0,385,206,164,109,61,6,6
AT_61731,Naas,1148,605,15,0,287,100,132,33,33,2,3
AT_61740,Puch bei Weiz,1718,823,11,0,415,121,156,68,44,4,4
AT_61741,Ratten,943,447,2,0,217,120,71,20,15,1,1
AT_61743,Rettenegg,599,329,8,0,174,59,62,17,9,0,0
AT_61744,Sankt Kathrein am Hauenstein,525,331,3,0,173,62,68,10,15,0,0
AT_61745,Sankt Kathrein am Offenegg,917,512,8,0,289,73,85,36,18,3,0
AT_61746,Sankt Margarethen an der Raab,3306,1642,17,0,705,225,368,210,99,9,9
AT_61748,Sinabelkirchen,3343,1660,26,0,637,205,552,155,68,11,6
AT_61750,Strallegg,1561,885,12,0,490,138,181,22,34,6,2
AT_61751,Thannhausen,1980,1050,15,0,464,198,171,110,77,6,9
AT_61756,Anger,3383,1770,30,0,835,340,315,144,94,7,5
AT_61757,Birkfeld,4191,2024,24,0,984,257,500,149,100,6,4
AT_61758,Fladnitz an der Teichalm,1473,887,16,0,481,73,216,58,35,2,6
AT_61759,Gersdorf an der Feistritz,1397,822,10,0,461,57,192,64,32,2,4
AT_61760,Gleisdorf,8400,3716,44,0,1376,575,718,593,336,43,31
AT_61761,Gutenberg-Stenzengreith,1462,689,6,0,257,149,134,107,29,3,4
AT_61762,Ilztal,1783,908,13,0,460,87,196,93,45,8,6
AT_61763,Passail,3500,1910,32,0,891,354,381,118,102,12,20
AT_61764,Pischelsdorf am Kulm,3008,1431,16,0,575,186,369,175,84,14,12
AT_61765,Sankt Ruprecht an der Raab,4215,2033,21,0,788,247,573,255,133,8,8
AT_61766,Weiz,8965,4296,64,0,1177,1367,699,558,338,57,36
AT_61799,Wahlkarten - Weiz,0,5158,42,0,1702,1209,802,860,431,52,60
AT_62007,Fohnsdorf,6416,2694,39,0,692,893,681,202,126,41,20
AT_62008,Gaal,1111,585,5,0,352,82,81,31,31,0,3
AT_62010,Hohentauern,348,173,0,0,64,64,26,8,10,0,1
AT_62014,Kobenz,1560,777,8,0,331,148,141,68,68,8,5
AT_62021,Pusterwald,381,215,2,0,133,39,31,4,6,0,0
AT_62026,Sankt Georgen ob Judenburg,710,331,4,0,146,76,53,27,16,5,4
AT_62032,Sankt Peter ob Judenburg,907,478,5,0,236,93,83,30,26,2,3
AT_62034,Seckau,1059,595,6,0,349,90,73,39,31,4,3
AT_62036,Unzmarkt-Frauenburg,1119,606,7,0,236,133,144,36,44,4,2
AT_62038,Zeltweg,5534,2296,36,0,542,815,563,161,118,43,18
AT_62039,Lobmingtal,1516,731,6,0,313,150,167,49,40,5,1
AT_62040,Judenburg,8082,3250,45,0,882,1095,755,240,178,38,17
AT_62041,Knittelfeld,9071,3806,39,0,851,1453,885,288,196,77,17
AT_62042,Obdach,3161,1266,15,0,631,264,212,65,67,7,5
AT_62043,Pöls-Oberkurzheim,2524,1126,14,0,341,379,255,69,57,6,5
AT_62044,Pölstal,2221,1081,15,0,486,221,231,50,67,5,6
AT_62045,Sankt Marein-Feistritz,1611,880,6,0,339,186,191,85,58,6,9
AT_62046,Sankt Margarethen bei Knittelfeld,2251,1194,8,0,504,301,205,85,76,12,3
AT_62047,Spielberg,4428,2156,28,0,642,705,441,159,138,28,15
AT_62048,Weißkirchen in Steiermark,4039,2016,11,0,906,420,335,161,165,8,10
AT_62099,Wahlkarten - Murtal,0,5342,50,0,1623,1785,826,570,362,78,48
AT_62105,Breitenau am Hochlantsch,1408,687,7,0,276,251,108,20,19,2,4
AT_62115,Krieglach,4453,1980,25,0,690,503,421,173,146,9,13
AT_62116,Langenwang,3289,1551,22,0,660,312,334,114,92,10,7
AT_62125,Pernegg an der Mur,1940,1036,17,0,343,285,209,99,67,7,9
AT_62128,Sankt Lorenzen im Mürztal,2925,1323,9,0,404,338,294,137,119,7,15
AT_62131,Spital am Semmering,1257,685,6,0,241,182,177,38,27,6,8
AT_62132,Stanz im Mürztal,1532,688,4,0,254,230,114,43,35,4,4
AT_62135,Turnau,1312,688,10,0,224,238,139,36,33,3,5
AT_62138,Aflenz,2062,1012,13,0,389,237,159,139,60,6,9
AT_62139,Bruck an der Mur,12685,6124,93,0,1687,1992,1190,619,431,66,46
AT_62140,Kapfenberg,16543,6847,78,0,1590,2475,1611,533,410,83,67
AT_62141,Kindberg,6829,3190,46,0,971,1111,552,238,202,41,29
AT_62142,Mariazell,3095,1554,32,0,620,466,257,71,81,12,15
AT_62143,Mürzzuschlag,6733,2839,33,0,689,1030,572,273,170,46,26
AT_62144,Neuberg an der Mürz,2071,990,20,0,369,254,216,63,58,6,4
AT_62145,Sankt Barbara im Mürztal,5574,2462,36,0,637,915,541,160,136,21,16
AT_62146,Sankt Marein im Mürztal,2104,954,11,0,277,245,249,77,82,9,4
AT_62147,Thörl,1942,843,7,0,250,334,135,57,41,11,8
AT_62148,Tragöß-Sankt Katharein,1588,753,12,0,310,188,150,36,45,5,7
AT_62199,Wahlkarten - Bruck-Mürzzuschlag,0,8002,70,0,2033,3075,1186,923,563,82,70
AT_62202,Bad Blumau,1309,731,8,0,361,58,198,60,36,4,6
AT_62205,Buch-Sankt Magdalena,1818,950,6,0,452,92,277,78,35,7,3
AT_62206,Burgau,851,435,11,0,180,89,86,40,21,4,4
AT_62209,Ebersdorf,1048,510,2,0,242,40,163,43,16,3,1
AT_62211,Friedberg,2149,1086,18,0,436,270,227,77,47,2,9
AT_62214,Greinbach,1486,769,6,0,374,66,248,42,29,1,3
AT_62216,Großsteinbach,1053,623,9,0,328,38,149,60,34,3,2
AT_62219,Hartberg,5270,2530,25,0,1155,295,474,391,161,10,19
AT_62220,Hartberg Umgebung,1764,1035,8,0,605,51,220,92,54,1,4
AT_62226,Lafnitz,1136,696,8,0,261,176,177,40,29,2,3
AT_62232,Ottendorf an der Rittschein,1322,580,6,0,299,63,136,43,29,0,4
AT_62233,Pinggau,2552,1210,18,0,621,149,268,80,67,5,2
AT_62235,Pöllauberg,1731,962,9,0,561,88,210,47,41,1,5
AT_62242,Sankt Jakob im Walde,868,468,5,0,271,49,97,20,21,3,2
AT_62244,Sankt Johann in der Haide,1804,946,16,0,370,161,261,88,40,3,7
AT_62245,Sankt Lorenzen am Wechsel,1261,663,5,0,357,80,134,44,41,1,1
AT_62247,Schäffern,1101,685,11,0,424,62,138,23,21,4,2
AT_62252,Söchau,1211,599,12,0,275,73,136,62,35,3,3
AT_62256,Stubenberg,1846,798,10,0,383,99,172,67,54,7,6
AT_62262,Wenigzell,1135,669,7,0,437,49,103,36,32,0,5
AT_62264,Bad Waltersdorf,3132,1677,22,0,810,176,416,138,94,7,14
AT_62265,Dechantskirchen,1704,1013,21,0,456,205,196,64,55,10,6
AT_62266,Feistritztal,2000,1038,11,0,422,162,281,95,52,8,7
AT_62267,Fürstenfeld,6942,3193,39,0,1424,501,637,351,195,32,14
AT_62268,Grafendorf bei Hartberg,2574,1398,19,0,732,153,320,91,72,6,5
AT_62269,Großwilfersdorf,1682,873,8,0,474,71,165,100,48,4,3
AT_62270,Hartl,1774,983,18,0,506,83,300,43,26,2,5
AT_62271,Ilz,3045,1557,27,0,681,135,419,179,95,10,11
AT_62272,Kaindorf,2406,1236,14,0,621,140,285,101,60,8,7
AT_62273,Bad Loipersdorf,1549,779,11,0,398,42,248,48,24,5,3
AT_62274,Neudau,1044,524,6,0,167,187,104,39,17,3,1
AT_62275,Pöllau,5123,2582,29,0,1215,453,531,206,136,7,5
AT_62276,Rohr bei Hartberg,1218,662,4,0,288,131,155,51,28,1,4
AT_62277,Rohrbach an der Lafnitz,2258,1194,23,0,441,306,295,67,56,3,3
AT_62278,Vorau,3943,2155,46,0,1170,210,494,123,97,5,10
AT_62279,Waldbach-Mönichwald,1253,721,10,0,382,92,159,35,41,1,1
AT_62299,Wahlkarten - Hartberg-Fürstenfeld,0,4825,56,0,1866,920,788,797,335,25,38
AT_62311,Edelsbach bei Feldbach,1104,675,9,0,348,94,147,36,34,4,3
AT_62314,Eichkögl,1058,534,2,0,246,51,160,45,23,3,4
AT_62326,Halbenrain,1480,629,10,0,339,51,157,34,31,2,5
AT_62330,Jagerberg,1376,714,11,0,387,62,206,24,20,1,3
AT_62332,Kapfenstein,1284,598,4,0,317,53,155,41,22,3,3
AT_62335,Klöch,1021,501,7,0,320,56,72,25,19,1,1
AT_62343,Mettersdorf am Saßbach,1056,535,9,0,287,73,108,33,24,0,1
AT_62347,Murfeld,1375,657,11,0,304,92,162,38,45,1,4
AT_62368,Tieschen,1045,471,4,0,214,82,111,26,30,2,2
AT_62372,Unterlamm,1051,495,4,0,273,33,152,12,15,4,2
AT_62375,Bad Gleichenberg,4286,1733,20,0,760,270,426,150,89,7,11
AT_62376,Bad Radkersburg,2512,1096,12,0,525,177,188,112,72,8,2
AT_62377,Deutsch Goritz,1532,769,17,0,400,90,149,52,48,6,7
AT_62378,Fehring,6040,2824,36,0,1242,421,678,249,158,21,19
AT_62379,Feldbach,10277,5019,56,0,2190,733,1273,422,281,34,30
AT_62380,Gnas,5030,2626,37,0,1468,165,658,143,130,5,20
AT_62381,Kirchbach-Zerlach,2702,1368,13,0,675,116,358,103,89,6,8
AT_62382,Kirchberg an der Raab,3684,1764,26,0,756,255,489,130,90,10,8
AT_62383,Mureck,2853,1324,20,0,593,231,298,101,70,5,6
