gisco_id,name,registered,turnout,invalid,blank,MSZP,JOBBIK,LEHET MÁS A POLITIKA,MAGYAR DEMOKRATA FÓRUM,FIDESZ-KDNP,Jobbik,CIVIL MOZGALOM,Lehet Más a Politika,Fidesz-KDNP,MDF,Összefogás Párt BAZ M-i Lista,MSZDP,MAGYAR SZOCIALISTA PÁRT,MUNKÁSPÁRT,MIÉP,CIVILEK,Magyar Demokrata Fórum,LMP,Civil Mozgalom,Munkáspárt,Magyar Szocialista Párt,FIDESZ - KDNP
HU_3127,Szamosújlak,350,247,2,0,0,40,3,0,151,0,1,0,0,2,0,0,47,1,0,0,0,0,0,0,0,0
HU_3123,Szatmárcseke,1116,783,9,0,0,72,12,0,583,0,3,0,0,4,0,2,95,3,0,0,0,0,0,0,0,0
HU_3108,Székely,768,420,10,0,0,132,7,0,200,0,9,0,0,1,0,0,61,0,0,0,0,0,0,0,0,0
HU_0431,Tarpa,1587,994,9,0,0,168,16,0,691,0,8,0,0,5,0,7,87,3,0,0,0,0,0,0,0,0
HU_2991,Tákos,301,251,0,0,0,25,0,0,202,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
HU_3335,Terem,527,331,6,0,0,90,2,0,209,0,2,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0
HU_0895,Tiborszállás,864,559,3,0,0,56,8,0,347,0,8,0,0,3,0,2,129,3,0,0,0,0,0,0,0,0
HU_2447,Timár,1015,584,6,0,0,273,3,0,237,0,11,0,0,3,0,1,49,1,0,0,0,0,0,0,0,0
HU_0942,Tiszaadony,464,281,2,0,0,34,1,0,180,0,2,0,0,1,0,18,43,0,0,0,0,0,0,0,0,0
HU_1781,Tiszabecs,816,667,3,0,0,92,5,0,502,0,1,0,0,2,0,1,60,1,0,0,0,0,0,0,0,0
HU_0385,Tiszabercel,1458,814,10,0,0,242,10,0,428,0,10,0,0,4,0,3,104,3,0,0,0,0,0,0,0,0
HU_2017,Tiszabezdéd,1438,745,4,0,0,220,6,0,410,0,7,0,0,9,0,1,84,4,0,0,0,0,0,0,0,0
HU_2444,Tiszacsécse,185,153,1,0,0,13,1,0,92,0,0,0,0,2,0,0,42,2,0,0,0,0,0,0,0,0
HU_0643,Tiszadada,1786,980,9,0,0,365,12,0,457,0,6,0,0,10,0,3,118,0,0,0,0,0,0,0,0,0
HU_1259,Tiszadob,2212,1183,9,0,0,425,27,0,499,0,6,0,0,14,0,4,176,23,0,0,0,0,0,0,0,0
HU_0911,Tiszaeszlár,1988,1446,11,0,0,440,11,0,832,0,12,0,0,10,0,1,128,1,0,0,0,0,0,0,0,0
HU_0855,Tiszakanyár,1211,661,6,0,0,263,5,0,304,0,6,0,0,6,0,1,67,3,0,0,0,0,0,0,0,0
HU_0444,Tiszakerecseny,714,369,4,0,0,40,2,0,290,0,2,0,0,4,0,4,23,0,0,0,0,0,0,0,0,0
HU_0879,Tiszakóród,596,417,1,0,0,58,2,0,254,0,2,0,0,0,0,2,97,1,0,0,0,0,0,0,0,0
HU_2352,Tiszalök,4509,2846,11,0,0,1091,72,0,970,0,31,0,0,47,0,11,597,16,0,0,0,0,0,0,0,0
HU_1190,Tiszamogyorós,518,325,3,0,0,138,4,0,139,0,4,0,0,2,0,1,33,1,0,0,0,0,0,0,0,0
HU_2725,Tiszanagyfalu,1498,821,8,0,0,278,22,0,371,0,12,0,0,9,0,1,120,0,0,0,0,0,0,0,0,0
HU_1020,Tiszarád,397,237,5,0,0,29,1,0,164,0,0,0,0,4,0,3,31,0,0,0,0,0,0,0,0,0
HU_1354,Tiszaszalka,780,538,3,0,0,51,8,0,402,0,2,0,0,4,0,2,66,0,0,0,0,0,0,0,0,0
HU_2754,Tiszaszentmárton,923,533,4,0,0,146,6,0,289,0,20,0,0,8,0,1,56,3,0,0,0,0,0,0,0,0
HU_1444,Tiszatelek,1174,629,1,0,0,134,18,0,351,0,9,0,0,8,0,2,104,2,0,0,0,0,0,0,0,0
HU_0759,Tiszavasvári,9944,5917,38,0,0,2357,220,0,1846,0,159,0,0,145,0,14,1117,21,0,0,0,0,0,0,0,0
HU_3374,Tiszavid,357,206,2,0,0,34,0,0,136,0,3,0,0,3,0,1,27,0,0,0,0,0,0,0,0,0
HU_2726,Tisztaberek,457,345,0,0,0,34,3,0,266,0,1,0,0,2,0,1,37,1,0,0,0,0,0,0,0,0
HU_2026,Tivadar,170,133,0,0,0,16,1,0,99,0,0,0,0,1,0,1,14,1,0,0,0,0,0,0,0,0
HU_1695,Tornyospálca,1963,1178,4,0,0,359,17,0,639,0,10,0,0,3,0,18,125,3,0,0,0,0,0,0,0,0
HU_1321,Tunyogmatolcs,1955,1267,15,0,0,439,11,0,689,0,4,0,0,5,0,1,101,2,0,0,0,0,0,0,0,0
HU_0991,Tuzsér,2364,1600,12,0,0,531,27,0,846,0,14,0,0,19,0,2,147,2,0,0,0,0,0,0,0,0
HU_1360,Túristvándi,546,446,3,0,0,29,8,0,374,0,3,0,0,1,0,1,26,1,0,0,0,0,0,0,0,0
HU_0899,Túrricse,482,351,1,0,0,57,6,0,229,0,2,0,0,1,0,5,50,0,0,0,0,0,0,0,0,0
HU_3139,Tyukod,1577,874,8,0,0,175,14,0,585,0,5,0,0,1,0,1,78,7,0,0,0,0,0,0,0,0
HU_2898,Ura,521,353,2,0,0,70,0,0,233,0,0,0,0,3,0,1,44,0,0,0,0,0,0,0,0,0
HU_3182,Uszka,215,189,0,0,0,4,2,0,170,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0
HU_3365,Újdombrád,539,308,2,0,0,98,4,0,149,0,5,0,0,6,0,1,38,5,0,0,0,0,0,0,0,0
HU_2661,Újfehértó,10260,5893,23,0,0,1553,130,0,3292,0,66,0,0,170,0,8,636,15,0,0,0,0,0,0,0,0
HU_1011,Újkenéz,791,566,7,0,0,94,5,0,422,0,3,0,0,5,0,3,26,1,0,0,0,0,0,0,0,0
HU_1859,Vaja,2766,1929,24,0,0,375,15,0,1317,0,9,0,0,12,0,4,171,2,0,0,0,0,0,0,0,0
HU_2710,Vasmegyer,1254,750,7,0,0,187,18,0,438,0,3,0,0,4,0,3,88,2,0,0,0,0,0,0,0,0
HU_0693,Vállaj,720,468,3,0,0,49,8,0,348,0,6,0,0,3,0,1,49,1,0,0,0,0,0,0,0,0
HU_2732,Vámosatya,470,291,5,0,0,74,5,0,174,0,3,0,0,2,0,1,25,2,0,0,0,0,0,0,0,0
HU_0893,Vámosoroszi,411,323,1,0,0,42,2,0,235,0,0,0,0,0,0,4,39,0,0,0,0,0,0,0,0,0
HU_1832,Vásárosnamény,6993,4482,32,0,0,1203,105,0,2356,0,55,0,0,50,0,87,588,6,0,0,0,0,0,0,0,0
HU_0627,Zajta,304,219,5,0,0,30,2,0,149,0,4,0,0,0,0,1,27,1,0,0,0,0,0,0,0,0
HU_1620,Záhony,3529,2149,14,0,0,679,128,0,668,0,72,0,0,59,0,7,472,50,0,0,0,0,0,0,0,0
HU_2875,Zsarolyán,331,267,1,0,0,33,2,0,198,0,2,0,0,7,0,0,23,1,0,0,0,0,0,0,0,0
HU_1303,Zsurk,582,299,0,0,0,81,7,0,128,0,10,0,0,10,0,1,60,2,0,0,0,0,0,0,0,0
HU_3438,Szorgalmatos,744,445,4,0,0,241,17,0,126,0,4,0,0,5,0,0,48,0,0,0,0,0,0,0,0,0
HU_2966,Alsónána,604,374,1,0,92,0,16,10,214,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1156,Alsónyék,604,324,2,0,59,0,21,7,170,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2612,Aparhant,899,645,3,0,53,0,22,13,463,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3273,Attala,697,418,1,0,45,0,15,1,270,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1171,Báta,1452,927,15,0,90,0,13,8,686,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2890,Bátaapáti,325,200,5,0,53,0,7,6,99,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0886,Bátaszék,5551,3342,29,0,530,0,263,47,1860,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2866,Belecska,251,157,3,0,33,0,8,1,86,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1197,Bikács,376,227,3,0,26,0,4,3,162,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0342,Bogyiszló,1843,1019,11,0,113,0,34,18,704,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0649,Bonyhád,11454,7728,45,0,1319,0,493,226,4604,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1481,Bonyhádvarasd,390,277,3,0,31,0,7,8,198,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0655,Bölcske,2241,1340,10,0,199,0,54,27,811,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1928,Cikó,798,453,4,0,56,0,9,10,300,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1199,Csibrák,286,152,0,0,31,0,2,2,90,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3009,Csikóstõttõs,713,396,5,0,85,0,8,3,219,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2923,Dalmand,1110,576,8,0,156,0,18,5,281,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2498,Decs,3385,1788,17,0,256,0,76,28,1112,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1168,Diósberény,309,208,3,0,21,0,6,3,164,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0768,Dombóvár,16340,10160,53,0,2281,0,484,185,5053,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0256,Döbrököz,1660,903,7,0,122,0,40,5,483,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3150,Dunaföldvár,7252,4396,28,0,700,0,243,83,2467,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0953,Dunaszentgyörgy,2134,1323,6,0,208,0,54,27,833,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1920,Dúzs,213,129,0,0,18,0,7,0,85,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0844,Értény,529,325,3,0,24,0,6,3,277,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1898,Fadd,3503,2039,18,0,380,0,75,20,1219,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2419,Fácánkert,591,319,2,0,41,0,12,3,217,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1582,Felsõnána,512,299,1,0,63,0,30,13,149,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1791,Felsõnyék,863,471,1,0,50,0,17,13,322,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1795,Fürged,547,304,3,0,30,0,5,1,156,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0573,Gerjen,1036,575,6,0,93,0,20,12,363,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2672,Grábóc,155,106,1,0,23,0,4,2,47,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3028,Gyönk,1642,1007,11,0,160,0,53,30,647,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2553,Györe,543,329,1,0,55,0,17,11,200,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1232,Györköny,816,460,3,0,65,0,29,11,271,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3035,Gyulaj,689,282,3,0,30,0,3,3,167,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1416,Harc,742,500,5,0,73,0,46,28,261,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2605,Hõgyész,2436,1559,5,0,290,0,99,40,802,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0470,Iregszemcse,2193,1306,12,0,181,0,49,16,798,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2771,Izmény,413,254,1,0,16,0,4,9,192,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0932,Jágónak,196,115,2,0,16,0,0,0,80,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1410,Kajdacs,1033,478,3,0,72,0,11,5,310,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0203,Kakasd,1421,1037,9,0,70,0,27,20,795,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2379,Kalaznó,149,106,2,0,12,0,1,1,77,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2329,Kapospula,727,475,5,0,69,0,18,6,293,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1896,Kaposszekcsõ,1223,725,14,0,138,0,30,20,375,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1764,Keszõhidegkút,197,126,1,0,36,0,3,4,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2173,Kéty,603,415,3,0,55,0,29,7,270,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1771,Kisdorog,657,429,1,0,39,0,7,11,332,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0651,Kismányok,300,182,6,0,19,0,8,8,97,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2776,Kisszékely,294,198,0,0,35,0,2,3,145,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0386,Kistormás,288,147,3,0,27,0,1,0,101,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3118,Kisvejke,308,192,5,0,17,0,5,5,132,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2243,Kocsola,994,413,2,0,90,0,10,4,226,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2118,Koppányszántó,285,172,1,0,13,0,0,2,128,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1046,Kölesd,1229,605,2,0,106,0,22,16,418,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2050,Kurd,1006,493,2,0,47,0,12,4,332,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1460,Lápafõ,134,84,0,0,24,0,1,2,41,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2441,Lengyel,523,342,1,0,70,0,12,18,159,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2933,Madocsa,1625,1080,7,0,146,0,28,11,758,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0601,Magyarkeszi,970,463,1,0,33,0,10,5,264,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3056,Medina,664,398,11,0,50,0,12,6,281,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0281,Miszla,274,193,2,0,22,0,2,0,122,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2070,Mórágy,616,373,1,0,64,0,25,13,224,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3334,Mõcsény,297,194,1,0,35,0,5,1,124,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1362,Mucsfa,319,245,4,0,24,0,4,1,183,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0702,Mucsi,362,194,2,0,35,0,8,1,137,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1891,Murga,73,48,0,0,7,0,1,0,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1838,Nagydorog,2241,1287,15,0,168,0,44,16,863,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2718,Nagykónyi,935,549,9,0,89,0,8,28,369,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1403,Nagymányok,1987,1300,9,0,246,0,58,39,778,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0676,Nagyszékely,356,241,4,0,14,0,8,6,195,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1370,Nagyszokoly,708,358,0,0,40,0,10,8,197,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1645,Nagyvejke,147,107,0,0,11,0,1,1,81,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0279,Nak,489,284,1,0,34,0,5,1,172,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1500,Németkér,1453,844,6,0,99,0,23,19,560,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0566,Ozora,1375,855,8,0,84,0,19,23,581,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0896,Õcsény,2067,1209,3,0,232,0,78,26,656,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0486,Paks,16189,10884,72,0,1994,0,681,421,6172,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0937,Pálfa,1227,698,4,0,70,0,13,9,553,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1958,Pincehely,1960,1223,9,0,141,0,27,16,884,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3357,Pörböly,474,246,1,0,62,0,19,3,137,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1993,Pusztahencse,809,434,6,0,44,0,11,6,294,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1545,Regöly,982,612,2,0,49,0,31,12,444,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0474,Sárpilis,525,276,5,0,25,0,10,5,188,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2081,Sárszentlõrinc,830,517,5,0,73,0,14,4,351,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2078,Simontornya,3623,1988,7,0,461,0,97,44,1049,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2564,Sióagárd,1087,759,4,0,93,0,45,24,489,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1531,Szakadát,227,147,3,0,22,0,4,4,103,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0446,Szakály,1157,768,6,0,125,0,17,23,418,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1008,Szakcs,778,389,9,0,35,0,3,6,279,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1471,Szálka,500,337,6,0,69,0,33,14,178,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1826,Szárazd,191,135,1,0,10,0,7,5,105,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1681,Szedres,1933,1112,15,0,172,0,45,16,763,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2276,Szekszárd,28243,18694,169,0,4170,0,1635,644,9606,2470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2456,Tamási,7096,4247,30,0,925,0,239,179,2293,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0690,Tengelic,1945,1001,15,0,186,0,46,18,615,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3145,Tevel,1247,717,4,0,136,0,18,13,422,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2527,Tolna,9761,5807,47,0,1185,0,348,195,3222,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1103,Tolnanémedi,941,522,7,0,83,0,24,7,326,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2136,Udvari,390,215,0,0,37,0,0,0,170,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2056,Újireg,247,157,3,0,34,0,7,1,93,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0663,Varsád,310,205,0,0,22,0,9,2,158,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3285,Váralja,725,383,3,0,79,0,17,10,227,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0941,Várdomb,1019,629,5,0,104,0,53,13,370,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2912,Várong,137,100,3,0,17,0,3,2,60,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1430,Závod,263,199,0,0,22,0,8,3,128,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2162,Zomba,1824,1284,17,0,194,0,63,29,824,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0961,Pári,530,326,5,0,36,0,19,7,220,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0721,Acsád,573,313,3,0,0,29,20,0,186,0,10,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0
HU_2254,Alsószölnök,318,182,1,0,0,11,6,0,150,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
HU_2272,Alsóújlak,522,352,5,0,0,43,14,0,258,0,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
HU_1231,Andrásfa,222,121,1,0,0,12,3,0,94,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
HU_0887,Apátistvánfalva,314,185,1,0,0,17,7,0,145,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
HU_1702,Bajánsenye,436,346,5,0,0,27,9,0,270,0,7,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
HU_0510,Balogunyom,1001,636,5,0,0,108,29,0,386,0,14,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0
HU_1038,Bejcgyertyános,400,250,4,0,0,24,56,0,143,0,2,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
HU_3212,Bérbaltavár,416,221,3,0,0,43,6,0,144,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
HU_2920,Boba,671,510,4,0,0,90,28,0,329,0,3,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
HU_0309,Borgáta,130,80,1,0,0,15,0,0,45,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
HU_0502,Bozsok,299,209,0,0,0,21,19,0,146,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
HU_0639,Bozzai,265,167,2,0,0,17,10,0,118,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
HU_1165,Bögöt,319,227,1,0,0,50,4,0,158,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
HU_0729,Bögöte,275,167,1,0,0,15,6,0,96,0,1,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
HU_0547,Bõ,514,388,2,0,0,39,23,0,276,0,5,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
HU_3298,Bucsu,494,370,1,0,0,24,15,0,291,0,12,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
HU_0243,Bük,2716,1762,9,0,0,206,82,0,1160,0,18,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0
HU_0827,Cák,228,178,0,0,0,22,18,0,115,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
HU_2709,Celldömölk,9341,6128,38,0,0,697,366,0,3674,0,66,0,0,0,0,0,1287,0,0,0,0,0,0,0,0,0
HU_0987,Chernelházadamonya,164,128,7,0,0,11,5,0,92,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
HU_0391,Csákánydoroszló,1258,759,4,0,0,95,25,0,494,0,14,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0
HU_2677,Csánig,324,248,3,0,0,33,11,0,188,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
HU_1948,Csehi,209,139,2,0,0,11,7,0,111,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
HU_1272,Csehimindszent,300,166,1,0,0,18,5,0,96,0,1,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
HU_2381,Csempeszkopács,259,191,2,0,0,26,20,0,107,0,3,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
HU_1214,Csepreg,2616,1674,16,0,0,259,81,0,1147,0,18,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0
HU_0907,Csénye,516,360,3,0,0,60,21,0,247,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
HU_2606,Csipkerek,323,204,1,0,0,20,8,0,156,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
HU_2239,Csönge,336,216,2,0,0,60,4,0,133,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
HU_0422,Csörötnek,725,434,6,0,0,69,10,0,308,0,5,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
HU_1599,Daraboshegy,83,61,0,0,0,8,1,0,43,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
HU_1615,Dozmat,169,120,2,0,0,10,9,0,83,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
HU_2069,Döbörhegy,138,97,1,0,0,10,1,0,70,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
HU_0303,Döröske,80,60,0,0,0,7,2,0,41,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
HU_0292,Duka,237,129,1,0,0,12,2,0,83,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
HU_2879,Egervölgy,315,184,4,0,0,14,3,0,144,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
HU_1023,Egyházashetye,295,177,4,0,0,17,8,0,108,0,3,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
HU_3042,Egyházashollós,467,309,2,0,0,34,9,0,240,0,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
HU_2594,Egyházasrádóc,1067,787,6,0,0,83,35,0,584,0,20,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
HU_1358,Felsõcsatár,377,249,1,0,0,21,14,0,195,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
HU_0801,Felsõjánosfa,166,135,0,0,0,18,6,0,105,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
HU_2984,Felsõmarác,221,167,1,0,0,13,2,0,132,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
HU_2328,Felsõszölnök,482,281,5,0,0,28,6,0,223,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
HU_3090,Gasztony,379,255,1,0,0,26,7,0,188,0,3,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
HU_2418,Gencsapáti,2168,1605,7,0,0,198,142,0,1022,0,38,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0
HU_3094,Gersekarát,568,374,4,0,0,82,11,0,246,0,4,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
HU_2615,Gérce,939,521,7,0,0,80,16,0,339,0,2,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0
HU_1115,Gór,245,162,0,0,0,14,10,0,126,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
