gisco_id,name,registered,turnout,invalid,blank,A-HSP,BM365-DPS-DSŽ-HES-HRS-HSZ-ID-MS-NSH-NV-SU-UDU-ZELENI-ZS,HDZ-HSS-HSP-BUZ-HSLS-HDS-ZDS-HRAST,HKS-HSP-OS,MOST,NS-R,ORaH,UIO,AM,HKDU-HDS-ND,HZ,Centar,SDP-HNS-HSU-HL-A-HSS-ZS,SRP,HGS,KLJUČ,NHPS-NS-R-SHU-ZF-DDS,IDS-PGS-RI,PZ,RF,Ajduković,Bjelajac,Horvat [Mile Horvat],Ljubojević,Milaković,Mirnić,Petrović,Pupovac,Rašković,Todić,Vlahović,NS-R-PSIJ-SHU-ZF-DDS,HDSSB,BDSH,MDS,Knapić,Ahmedi,Balog [Željko Balog],Bosak [Robert Bosak],Kajtazi,Kalanjoš,Kostić,Pichler,Rašljanin,Trischler,Zahirović,Jindra,Bilek,Komak,Za grad,HSR,Bajs,Lacković,Aliti,Avdić,Džomba,Graca,Hodžić [Nedžad Hodžić],Koželj-Horvat,Prljaskaj,Pršić,Salkić,Srebreniković,Sulejmani,Tabaković,Davidović,Pinjuh,DESNO,Dapas,Radin,Zennaro,SDP-HNS-HSU-HL-A-HSS-ZS-SDSS,ŽZ-AM,Jankovics,Juhas
HR_02593,Martinska Ves,2811,1589,49,0,24,63,729,27,140,0,24,13,9,6,7,0,370,0,0,98,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02607,Marusevec,5309,2889,63,0,29,45,639,5,170,0,67,6,16,7,0,0,1308,14,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02615,Matulji,10129,6040,114,0,17,119,954,24,680,0,136,31,77,0,0,0,2717,16,0,313,139,648,18,11,0,0,4,0,0,1,1,10,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0
HR_02631,Medulin,6555,3598,42,0,9,78,461,4,335,0,70,16,7,0,0,0,1192,14,0,151,43,1046,2,16,2,1,1,0,0,1,1,3,2,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,16,3,0,2,45,0,0,0,0,5,22,2,0,0,1,0
HR_02640,Metkovic,14128,9240,153,0,31,56,4063,46,3224,129,20,40,18,10,28,13,1288,8,3,83,0,0,0,0,1,0,6,0,0,0,1,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HR_02658,Mihovljan,1616,809,22,0,12,8,325,2,49,0,8,1,5,2,0,0,297,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02666,Mikleus,1383,719,19,0,5,13,363,3,32,0,4,4,5,0,0,0,152,0,0,17,4,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
HR_02674,Milna,1155,651,12,0,14,3,199,4,120,4,15,0,3,3,5,2,235,4,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02682,Mljet,1121,699,13,0,5,5,315,4,96,2,9,0,1,1,1,2,216,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
HR_02704,Molve,1696,1019,37,0,27,22,532,0,59,0,13,5,3,0,3,0,171,2,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,1,5,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02712,Podravska Moslavina,992,553,13,0,3,8,231,17,20,0,8,25,0,0,0,0,71,0,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
HR_02739,Mošćenička Draga,1371,881,27,0,10,33,80,2,76,0,23,6,8,0,0,0,419,6,0,41,10,131,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0
HR_02747,Motovun - Montona,807,465,17,0,4,32,44,2,28,0,6,4,1,0,0,0,128,1,0,25,4,157,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0
HR_02755,Mrkopalj,1065,605,16,0,6,17,248,5,76,0,9,2,3,0,0,1,186,0,0,26,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02763,Mursko Sredisce,5544,3152,31,0,17,45,592,7,190,0,82,6,5,7,0,0,1723,10,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,3,28,4,0,76,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HR_02780,Nasice,13645,8529,125,0,37,88,2937,29,759,0,76,136,21,0,0,0,2150,0,0,405,55,0,0,0,0,1,3,3,3,0,3,10,0,0,0,1,1389,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,228,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,0
HR_02798,Nedelisce,9483,6091,159,0,43,147,764,17,338,0,116,20,19,12,0,0,3463,25,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,6,49,23,2,182,1,198,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
HR_02801,Nerezisca,827,624,15,0,2,6,336,6,53,2,2,1,5,1,1,2,175,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02810,Netretic,2548,1568,32,0,21,54,799,9,135,0,15,11,4,1,2,3,275,0,0,192,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02828,Nin,2869,1500,35,0,9,14,669,5,210,0,13,5,0,10,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,452,58,0,0
HR_02836,Nova Bukovica,1526,895,22,0,7,15,391,19,25,0,6,1,3,0,0,0,319,0,0,12,9,0,0,0,5,0,9,1,2,1,0,14,7,1,1,0,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
HR_02844,Nova Gradiska,12689,6910,87,0,43,113,2653,29,812,0,125,36,13,8,0,0,2086,0,0,260,0,0,0,0,7,5,10,3,3,0,0,21,7,0,5,126,457,0,0,0,0,0,25,1,0,0,0,1,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
HR_02852,Nova Kapela,3495,2118,62,0,18,23,976,75,141,0,12,9,2,5,0,0,446,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02879,Nova Raca,2810,1458,31,0,6,65,575,15,114,0,15,10,1,0,6,0,359,5,0,88,10,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,121,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
HR_02887,Novalja,3631,2131,41,0,16,22,1016,6,344,0,25,27,0,9,5,0,10,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,52,0,0
HR_02895,Novi Marof,11192,6801,176,0,46,108,2291,10,539,0,80,36,21,8,0,1,2366,7,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,0,18,4,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02909,Novi Vinodolski,5139,3119,68,0,16,57,1171,8,318,0,43,25,6,6,3,7,1190,0,0,128,32,0,4,0,0,0,2,1,1,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02917,Novigrad - Cittanova,6263,3421,66,0,11,83,1170,6,247,0,34,25,4,6,4,0,477,6,1,148,20,751,2,8,0,0,2,0,0,0,0,2,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,21,1,0,0,0,2,25,39,212,30,1,0
HR_02925,Novigrad Podravski,2388,1311,28,0,10,47,404,1,118,0,17,11,6,0,1,0,455,3,0,101,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,11,7,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02933,Novska,11682,6566,137,0,57,376,3063,127,742,0,61,44,28,11,12,0,1531,0,0,267,0,0,0,11,4,4,4,1,3,1,1,16,5,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,5,0,0,0,5,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,5
HR_02941,Nustar,4775,3132,55,0,28,58,1736,38,362,0,21,43,8,5,0,0,497,0,0,115,2,1,0,0,1,0,3,0,2,0,0,3,1,0,0,30,77,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,5,28
HR_02950,Nijemci,4010,2184,76,0,34,45,1146,14,174,0,15,20,9,10,0,0,329,0,0,67,0,0,0,0,9,1,24,35,47,2,0,36,20,2,0,25,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02968,Obrovac,5710,2134,44,0,9,20,1035,9,210,0,9,12,0,7,5,0,3,0,9,0,0,0,0,0,7,2,75,26,26,7,0,95,78,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,550,66,1,1
HR_02976,Ogulin,11630,6955,173,0,60,181,2992,63,697,0,101,27,10,6,6,35,1889,0,1,248,83,0,2,0,17,9,52,262,172,3,4,115,49,7,9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HR_02984,Promina,1067,635,5,0,14,10,395,1,62,0,2,1,1,2,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,11,0,0
HR_02992,Okucani,3303,1591,48,0,17,104,858,7,88,0,6,1,3,8,0,0,278,0,0,36,0,0,0,0,8,2,23,14,9,4,2,52,17,0,6,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03000,Omis,13724,8544,123,0,50,48,3634,89,2713,19,33,111,17,25,64,56,1336,18,34,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HR_03018,Omišalj,3237,1687,38,0,15,34,358,19,224,0,23,20,5,0,0,0,706,2,0,75,30,113,4,1,1,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
HR_03026,Opatija,11032,6534,84,0,19,179,1010,21,774,0,167,26,96,1,0,0,2946,11,0,270,178,664,15,16,1,1,11,3,0,0,1,13,10,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1,11,0,0,0,0,1,6,7,0,0,1,3
HR_03034,Oprisavci,2109,1121,27,0,10,25,549,3,124,0,7,10,7,7,0,0,233,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03042,Oprtalj - Portole,791,393,18,0,2,27,30,0,20,0,1,0,0,0,0,0,104,0,0,20,9,148,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0,0,0,0
HR_03069,Opuzen,2622,1803,38,0,5,12,897,17,360,10,14,19,3,5,11,4,366,4,3,34,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03077,Orahovica,4547,2905,63,0,23,41,1030,34,265,0,27,12,10,0,0,0,1070,0,0,124,27,0,0,0,1,0,15,0,3,1,0,22,13,0,0,0,123,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
HR_03085,Orebić,3826,2063,48,0,26,21,690,177,380,14,15,5,5,6,1,2,602,4,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
HR_03093,Oriovac,4948,2633,71,0,25,66,1068,24,254,0,61,6,5,13,0,0,622,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03107,Biskupija,1537,800,20,0,1,6,70,1,13,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,24,6,346,56,63,8,5,419,453,1,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,7,0,0
HR_03115,Oroslavje,5295,3178,73,0,12,124,755,13,342,0,81,14,11,6,0,0,1466,5,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,14,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03123,Osijek,93189,58684,827,0,190,447,16103,445,8283,0,1043,995,200,0,0,1,18951,2,0,2930,433,3,0,0,59,20,313,60,84,15,15,450,242,22,9,2,5995,112,0,0,0,0,0,0,0,1,22,13,50,0,2,11,26,0,0,0,1,5,2,1,0,5,8,11,1,0,1,18,0,0,0,795,0,0,0,13,0,62,108
HR_03131,Otocac,8706,5104,78,0,48,541,2795,57,432,1,31,23,1,14,10,0,1,0,6,1,3,1,0,0,2,2,1,0,0,0,1,8,1,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,102,0,0
HR_03140,Otok,4493,2892,83,0,31,15,1787,10,622,0,14,18,0,6,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,60,0,0
HR_03158,Ozalj,6093,3487,88,0,27,156,1175,21,375,0,40,9,11,2,5,10,1230,0,0,296,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03166,Pag,3190,1769,35,0,8,27,651,3,283,0,26,11,0,2,5,0,16,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,614,34,0,1
HR_03174,Pakostane,3901,2102,48,0,27,21,906,32,322,0,26,15,0,8,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,99,0,0
HR_03182,Pakrac,7914,4281,106,0,74,89,1730,16,380,0,57,21,9,6,0,0,1216,0,0,144,0,0,0,0,19,4,126,14,24,5,2,158,118,4,4,79,80,0,0,0,0,0,0,0,0,2,0,0,1,0,0,27,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,21,2,2,2,8,2
HR_03204,Pašman,2361,1251,35,0,8,19,486,17,221,0,12,7,0,8,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,351,70,0,0
HR_03212,Pazin,7420,4513,100,0,16,155,560,9,376,0,96,54,17,0,0,0,1137,18,0,244,53,1641,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,8,0,0,0,0
HR_03239,Perusic,2345,1482,35,0,8,22,1007,2,85,0,5,2,0,3,4,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,14,0,0
HR_03247,Peteranec,2089,1145,30,0,13,53,365,8,75,0,15,10,7,0,12,0,412,3,0,49,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,3,2,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03255,Petlovac,2045,1235,60,0,8,13,420,5,45,0,10,4,4,0,0,0,265,0,0,52,7,0,0,0,1,1,11,1,0,0,0,10,11,0,0,0,145,4,0,0,0,0,0,26,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,51,74
HR_03263,Petrijanec,3836,2379,59,0,13,32,659,8,136,0,28,11,6,6,0,0,885,3,0,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,315,0,6,2,11,0,1,0,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03271,Petrijevci,2413,1487,23,0,13,18,533,19,154,0,21,7,7,0,0,0,416,0,0,80,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2
HR_03280,Petrinja,22575,12138,262,0,82,524,4626,91,1176,0,157,70,29,22,24,0,2980,0,0,476,2,1,0,18,13,22,31,22,18,6,4,55,27,0,9,1441,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13,0,0,0,0,5,0,0,16,0,1,0,0,20,2,0,0,0,0,0,0,0,3,0,0,3
HR_03298,Petrovsko,2169,1268,64,0,9,34,396,4,81,0,10,9,4,1,0,0,544,7,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03301,Pican,1531,858,22,0,2,55,57,2,37,0,8,14,6,0,0,0,192,1,0,46,13,400,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HR_03310,Pisarovina,3009,1835,52,0,16,160,698,19,244,0,26,30,2,1,3,5,419,0,0,127,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03328,Pitomaca,8095,4714,93,0,42,165,2107,20,464,0,62,30,22,0,0,0,1413,0,0,157,45,0,0,0,1,0,3,0,1,0,0,3,3,0,1,0,63,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,1,0
HR_03336,Plaski,2014,858,25,0,7,16,248,3,42,0,6,2,4,6,1,2,313,0,0,29,6,0,1,0,5,2,92,27,27,3,3,118,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03344,Pleternica,9618,6072,93,0,52,119,3281,107,445,0,50,40,16,14,0,0,1154,0,0,246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03352,Ploce,8670,5815,117,0,17,38,2532,36,786,48,30,27,11,11,122,14,1923,29,11,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03379,Podbablje,4038,2530,39,0,12,17,1604,28,293,1,3,9,15,1,329,7,131,1,10,28,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03387,Podcrkavlje,2117,1200,39,0,12,21,610,13,133,0,12,9,5,9,0,0,208,0,0,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03395,Podgora,2581,1337,26,0,8,18,413,9,253,3,12,8,2,2,4,6,508,5,5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03409,Podgorac,2396,1283,34,0,15,16,409,4,69,0,10,13,3,0,0,0,397,0,0,45,11,0,0,0,1,3,2,0,1,0,0,15,1,6,0,0,201,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
HR_03417,Podstrana,8342,4715,34,0,22,31,2380,76,1009,10,35,75,7,6,40,62,740,2,20,163,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
HR_03425,Podturen,3484,1885,49,0,18,26,362,5,80,0,16,1,6,5,0,0,1042,7,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,7,10,6,0,13,13,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03433,Pojezerje,875,531,6,0,4,4,354,7,83,5,1,5,1,2,3,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03441,Polaca,1663,702,15,0,4,5,394,3,95,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,18,0,0
