gisco_id,name,registered,turnout,invalid,blank,FKGP,Centrum,MP,MSZP,SZDSZ,MIÉP,FIDESZ-MDF,RK,ÚB,MAVEP,MRP,SZDP
HU_0606,Újpetre,901,599,10,0,3,14,13,271,21,20,247,0,0,0,0,0
HU_2853,Vajszló,1576,1072,5,0,14,18,22,481,32,35,465,0,0,0,0,0
HU_2852,Varga,99,63,2,0,1,1,1,14,21,2,21,0,0,0,0,0
HU_0813,Várad,104,56,0,0,3,0,2,20,0,2,29,0,0,0,0,0
HU_2495,Vásárosbéc,150,95,3,0,0,2,2,41,3,0,44,0,0,0,0,0
HU_0226,Vásárosdombó,928,638,6,0,3,15,18,327,28,11,230,0,0,0,0,0
HU_0707,Vázsnok,117,86,1,0,1,2,2,41,3,0,36,0,0,0,0,0
HU_1851,Vejti,163,119,1,0,0,3,2,56,5,2,50,0,0,0,0,0
HU_2207,Velény,123,75,0,0,3,1,3,28,2,1,37,0,0,0,0,0
HU_1972,Versend,697,372,9,0,4,1,1,178,21,1,157,0,0,0,0,0
HU_2440,Vékény,132,94,3,0,1,5,3,69,2,1,10,0,0,0,0,0
HU_2027,Véménd,1349,936,6,0,6,12,15,253,32,49,563,0,0,0,0,0
HU_2802,Villány,2175,1612,7,0,9,92,17,542,30,48,867,0,0,0,0,0
HU_0520,Villánykövesd,283,194,1,0,1,8,3,72,10,8,91,0,0,0,0,0
HU_0589,Vokány,783,521,1,0,2,4,7,234,16,11,246,0,0,0,0,0
HU_2512,Zaláta,243,166,1,0,5,2,3,47,3,3,102,0,0,0,0,0
HU_1774,Zádor,306,216,4,0,1,0,0,77,1,3,130,0,0,0,0,0
HU_1584,Zengõvárkony,337,238,0,0,1,2,6,77,12,16,124,0,0,0,0,0
HU_1220,Zók,217,142,3,0,0,6,3,40,10,3,77,0,0,0,0,0
HU_2194,Akasztó,2857,1771,26,0,54,20,68,457,33,77,1036,0,0,0,0,0
HU_2114,Apostag,1715,1091,20,0,4,37,58,397,21,29,525,0,0,0,0,0
HU_1768,Ágasegyháza,1533,949,26,0,12,11,19,309,30,22,520,0,0,0,0,0
HU_0352,Baja,30490,21869,173,0,125,874,538,8497,1306,682,9674,0,0,0,0,0
HU_1340,Ballószög,2000,1349,24,0,14,36,20,397,26,44,788,0,0,0,0,0
HU_2593,Balotaszállás,1330,733,10,0,13,25,18,336,23,21,287,0,0,0,0,0
HU_1071,Bácsalmás,6230,4198,61,0,45,204,118,1931,139,93,1607,0,0,0,0,0
HU_1018,Bácsbokod,2456,1461,19,0,17,32,30,624,54,30,655,0,0,0,0,0
HU_2723,Bácsborsód,1074,626,15,0,4,16,23,261,15,24,268,0,0,0,0,0
HU_0869,Bácsszentgyörgy,178,140,1,0,2,2,1,44,5,0,85,0,0,0,0,0
HU_3015,Bácsszõlõs,345,217,6,0,8,7,5,70,5,8,108,0,0,0,0,0
HU_0365,Bátmonostor,1351,875,7,0,21,23,12,264,26,21,501,0,0,0,0,0
HU_1196,Bátya,1770,1213,28,0,22,36,27,356,69,44,631,0,0,0,0,0
HU_1932,Borota,1274,724,10,0,14,10,25,287,26,12,340,0,0,0,0,0
HU_0830,Bócsa,1449,818,15,0,45,24,26,296,31,20,361,0,0,0,0,0
HU_3282,Bugac,2447,1276,34,0,23,35,17,231,31,38,867,0,0,0,0,0
HU_3363,Bugacpusztaháza,266,160,4,0,6,5,5,38,10,10,82,0,0,0,0,0
HU_1047,Császártöltés,2310,1464,12,0,7,23,19,565,58,34,746,0,0,0,0,0
HU_2647,Csátalja,1392,892,14,0,15,18,28,331,26,14,446,0,0,0,0,0
HU_1637,Csávoly,1659,1077,16,0,14,30,29,456,43,10,479,0,0,0,0,0
HU_1234,Csengõd,1867,1135,16,0,60,13,37,262,30,56,661,0,0,0,0,0
HU_1569,Csikéria,789,471,11,0,6,13,11,202,4,17,207,0,0,0,0,0
HU_1202,Csólyospálos,1441,729,13,0,30,20,8,186,8,59,405,0,0,0,0,0
HU_1053,Dávod,1902,1235,18,0,10,16,20,457,32,14,668,0,0,0,0,0
HU_0752,Drágszél,330,236,5,0,7,6,3,84,16,8,107,0,0,0,0,0
HU_2106,Dunaegyháza,1211,730,9,0,11,72,25,274,23,20,296,0,0,0,0,0
HU_1256,Dunafalva,886,538,11,0,6,13,11,169,18,7,303,0,0,0,0,0
HU_0786,Dunapataj,2979,1954,9,0,23,39,15,834,128,35,871,0,0,0,0,0
HU_1160,Dunaszentbenedek,765,491,20,0,7,4,57,96,12,12,283,0,0,0,0,0
HU_1476,Dunatetétlen,518,355,6,0,14,6,7,165,36,5,116,0,0,0,0,0
HU_0761,Dunavecse,3186,2002,36,0,20,63,49,858,40,71,865,0,0,0,0,0
HU_0410,Dusnok,2668,1765,8,0,13,22,10,261,44,87,1320,0,0,0,0,0
HU_1186,Érsekcsanád,2160,1363,9,0,23,40,27,376,87,45,756,0,0,0,0,0
HU_3358,Érsekhalma,582,397,6,0,1,7,9,196,11,19,148,0,0,0,0,0
HU_0323,Fajsz,1571,942,11,0,24,19,13,318,35,50,472,0,0,0,0,0
HU_3359,Felsõlajos,745,444,9,0,4,19,9,121,8,12,262,0,0,0,0,0
HU_0295,Felsõszentiván,1571,949,15,0,10,18,15,444,50,42,355,0,0,0,0,0
HU_0214,Foktõ,1362,892,8,0,9,18,13,258,69,44,473,0,0,0,0,0
HU_3146,Fülöpháza,739,504,4,0,17,23,3,145,12,19,281,0,0,0,0,0
HU_3362,Fülöpjakab,849,511,6,0,4,8,10,125,12,8,338,0,0,0,0,0
HU_1405,Fülöpszállás,2036,1145,16,0,56,16,17,472,39,56,473,0,0,0,0,0
HU_3184,Gara,1962,1191,14,0,13,24,60,492,30,21,537,0,0,0,0,0
HU_2638,Gátér,860,506,5,0,11,11,12,165,17,14,271,0,0,0,0,0
HU_0357,Géderlak,886,583,10,0,4,3,14,257,27,17,251,0,0,0,0,0
HU_1875,Hajós,2856,1752,9,0,15,57,17,464,62,44,1084,0,0,0,0,0
HU_0835,Harkakötöny,753,486,5,0,2,14,8,163,22,23,249,0,0,0,0,0
HU_1845,Harta,3231,2421,34,0,30,88,19,1104,156,61,929,0,0,0,0,0
HU_0409,Helvécia,2904,1717,18,0,22,51,26,499,65,77,959,0,0,0,0,0
HU_1293,Hercegszántó,1893,1069,16,0,14,19,10,341,31,35,603,0,0,0,0,0
HU_2784,Homokmégy,1308,885,12,0,40,8,27,326,58,26,388,0,0,0,0,0
HU_0809,Imrehegy,631,352,11,0,4,0,9,100,3,12,213,0,0,0,0,0
HU_2199,Izsák,5059,3026,55,0,93,55,53,829,78,171,1692,0,0,0,0,0
HU_1792,Jakabszállás,2076,1253,12,0,35,35,17,275,17,56,806,0,0,0,0,0
HU_0946,Jánoshalma,7820,4999,84,0,117,100,108,1749,198,243,2400,0,0,0,0,0
HU_0837,Jászszentlászló,2141,1297,9,0,22,15,18,395,30,21,787,0,0,0,0,0
HU_0644,Kalocsa,14611,10687,75,0,77,247,221,4533,1505,425,3604,0,0,0,0,0
HU_3060,Kaskantyú,958,593,5,0,37,7,8,167,17,9,343,0,0,0,0,0
HU_1128,Katymár,1832,969,14,0,25,19,39,469,32,20,351,0,0,0,0,0
HU_1978,Kecel,7166,4510,43,0,161,120,48,1757,109,170,2102,0,0,0,0,0
HU_2668,Kecskemét,85033,59029,687,0,358,2452,1055,20429,3102,2217,28729,0,0,0,0,0
HU_2757,Kelebia,2332,1340,19,0,23,18,25,504,30,37,684,0,0,0,0,0
HU_2253,Kerekegyháza,4699,2829,48,0,14,89,39,670,63,81,1825,0,0,0,0,0
HU_1816,Kéleshalom,427,229,3,0,4,4,2,75,8,3,130,0,0,0,0,0
HU_0934,Kiskõrös,12166,8342,73,0,323,253,122,2292,251,481,4547,0,0,0,0,0
HU_2029,Kiskunfélegyháza,25961,17118,215,0,206,499,279,6743,882,523,7771,0,0,0,0,0
HU_3243,Kiskunhalas,23602,15143,187,0,139,460,341,6032,563,634,6787,0,0,0,0,0
HU_2439,Kiskunmajsa,9393,5283,79,0,72,128,71,1958,184,165,2626,0,0,0,0,0
HU_2815,Kisszállás,2355,1431,23,0,16,28,27,648,26,29,634,0,0,0,0,0
HU_1380,Kömpöc,627,396,8,0,28,2,4,150,6,4,194,0,0,0,0,0
HU_0585,Kunadacs,1364,805,9,0,25,34,8,308,7,13,401,0,0,0,0,0
HU_0604,Kunbaja,1464,1060,5,0,24,20,26,504,23,18,440,0,0,0,0,0
HU_0772,Kunbaracs,520,331,2,0,12,11,7,107,6,10,176,0,0,0,0,0
HU_2902,Kunfehértó,1872,1274,10,0,19,33,23,539,40,43,567,0,0,0,0,0
HU_3191,Kunpeszér,547,367,4,0,9,10,4,75,10,8,247,0,0,0,0,0
HU_3189,Kunszállás,1369,880,12,0,7,27,16,227,21,11,559,0,0,0,0,0
HU_2813,Kunszentmiklós,6983,4768,85,0,33,158,68,1713,97,195,2419,0,0,0,0,0
HU_0578,Ladánybene,1314,740,5,0,8,37,14,187,7,18,464,0,0,0,0,0
HU_1767,Lajosmizse,8963,5289,77,0,116,279,60,1242,98,216,3201,0,0,0,0,0
HU_0620,Lakitelek,3607,2343,39,0,9,52,39,666,61,50,1427,0,0,0,0,0
HU_2335,Madaras,2563,1597,14,0,26,40,15,712,27,26,737,0,0,0,0,0
HU_2780,Mátételke,487,321,7,0,4,4,13,106,5,21,161,0,0,0,0,0
HU_1601,Mélykút,4677,2944,39,0,44,77,34,1058,78,146,1468,0,0,0,0,0
HU_3063,Miske,1511,971,5,0,13,24,4,353,29,53,490,0,0,0,0,0
HU_3409,Móricgát,477,257,5,0,11,10,5,49,5,16,156,0,0,0,0,0
HU_2595,Nagybaracska,1997,1117,22,0,15,19,69,367,25,58,542,0,0,0,0,0
HU_3254,Nemesnádudvar,1642,897,14,0,15,20,7,217,31,15,578,0,0,0,0,0
HU_2305,Nyárlõrinc,1897,1206,18,0,14,34,28,286,33,31,762,0,0,0,0,0
HU_1627,Ordas,419,286,2,0,1,5,2,95,28,10,143,0,0,0,0,0
HU_1693,Orgovány,2772,1500,33,0,73,18,17,331,28,37,963,0,0,0,0,0
HU_0867,Öregcsertõ,774,504,7,0,5,1,14,197,23,12,245,0,0,0,0,0
HU_1867,Páhi,1020,527,10,0,11,6,12,145,8,21,314,0,0,0,0,0
HU_0270,Pálmonostora,1676,916,17,0,19,13,32,285,22,22,506,0,0,0,0,0
HU_1543,Petõfiszállás,1339,721,13,0,33,14,14,188,17,27,415,0,0,0,0,0
HU_1539,Pirtó,803,506,8,0,7,11,12,149,18,23,278,0,0,0,0,0
HU_2631,Rém,1091,636,8,0,11,13,10,312,25,15,242,0,0,0,0,0
HU_2911,Solt,5672,3604,59,0,35,132,30,1501,119,150,1578,0,0,0,0,0
HU_1821,Soltszentimre,1104,700,13,0,75,15,8,192,8,45,344,0,0,0,0,0
HU_1998,Soltvadkert,6009,3835,46,0,216,66,37,994,149,217,2110,0,0,0,0,0
HU_2124,Sükösd,3261,1953,20,0,16,30,38,656,55,94,1044,0,0,0,0,0
HU_2506,Szabadszállás,5280,3081,64,0,111,158,65,1106,52,127,1398,0,0,0,0,0
HU_1953,Szakmár,1185,778,13,0,15,19,17,266,77,12,359,0,0,0,0,0
HU_1994,Szalkszentmárton,2376,1428,33,0,49,34,27,497,26,29,733,0,0,0,0,0
HU_1179,Szank,1963,1214,20,0,19,35,10,327,34,48,721,0,0,0,0,0
HU_2112,Szentkirály,1484,991,16,0,22,19,12,173,18,21,710,0,0,0,0,0
HU_2882,Szeremle,1223,759,14,0,7,22,13,271,26,24,382,0,0,0,0,0
HU_2543,Tabdi,981,638,6,0,15,10,19,255,14,12,307,0,0,0,0,0
HU_2052,Tass,2285,1316,19,0,24,43,11,486,32,62,639,0,0,0,0,0
HU_1454,Tataháza,1184,779,8,0,14,19,12,393,13,20,300,0,0,0,0,0
HU_2499,Tázlár,1446,826,11,0,49,15,6,250,6,41,448,0,0,0,0,0
HU_2454,Tiszaalpár,4029,2336,49,0,35,40,43,768,75,97,1229,0,0,0,0,0
HU_3062,Tiszakécske,9534,6010,90,0,56,167,202,1828,118,192,3357,0,0,0,0,0
HU_1409,Tiszaug,714,508,7,0,4,12,8,198,16,14,249,0,0,0,0,0
HU_2848,Tompa,3671,2066,31,0,33,36,62,758,61,48,1037,0,0,0,0,0
HU_1629,Uszód,948,571,12,0,16,7,7,182,36,19,292,0,0,0,0,0
HU_0878,Újsolt,155,114,2,0,3,1,1,50,1,1,55,0,0,0,0,0
HU_3360,Újtelek,435,334,16,0,5,3,3,93,46,14,154,0,0,0,0,0
HU_2834,Vaskút,2956,1959,11,0,10,55,42,705,95,56,985,0,0,0,0,0
HU_1066,Városföld,1774,1107,18,0,10,51,23,291,39,25,650,0,0,0,0,0
HU_1515,Zsana,710,428,12,0,26,4,21,133,3,17,212,0,0,0,0,0
HU_2959,Almáskamarás,858,437,9,0,5,7,44,166,26,19,161,0,0,0,0,0
HU_1810,Battonya,5218,3308,66,0,41,53,109,1992,86,68,893,0,0,0,0,0
HU_0976,Békés,17300,11745,209,0,213,355,247,4170,504,907,5140,0,0,0,0,0
HU_1520,Békéscsaba,52810,37722,398,0,339,1995,1008,15483,2385,1695,14419,0,0,0,0,0
HU_2618,Békéssámson,2025,1310,25,0,27,26,54,437,29,18,694,0,0,0,0,0
HU_0268,Békésszentandrás,3299,2334,41,0,54,78,83,747,66,152,1113,0,0,0,0,0
HU_1939,Bélmegyer,954,590,13,0,18,9,21,184,17,55,273,0,0,0,0,0
HU_2961,Biharugra,975,636,40,0,1,16,8,181,2,16,372,0,0,0,0,0
HU_1347,Bucsa,2017,1277,16,0,13,31,35,425,29,42,686,0,0,0,0,0
HU_3133,Csabacsûd,1759,1194,22,0,10,46,38,459,37,62,520,0,0,0,0,0
HU_3407,Csabaszabadi,329,202,3,0,5,5,12,91,1,4,81,0,0,0,0,0
HU_2045,Csanádapáca,2343,1387,26,0,24,53,81,471,37,74,621,0,0,0,0,0
HU_2550,Csárdaszállás,428,318,8,0,10,5,9,150,7,12,117,0,0,0,0,0
HU_2670,Csorvás,4676,2956,64,0,44,70,136,1335,96,82,1129,0,0,0,0,0
HU_2481,Dévaványa,6971,4196,96,0,49,87,121,1498,112,91,2142,0,0,0,0,0
HU_3319,Doboz,3617,2329,44,0,22,54,158,936,70,77,968,0,0,0,0,0
HU_2403,Dombegyház,1917,1219,36,0,13,18,102,539,37,33,441,0,0,0,0,0
HU_2213,Dombiratos,610,409,7,0,6,10,77,162,6,9,132,0,0,0,0,0
HU_0943,Ecsegfalva,1232,711,10,0,3,20,24,376,21,12,245,0,0,0,0,0
HU_3295,Elek,4202,2576,49,0,12,36,117,1059,64,29,1210,0,0,0,0,0
HU_1225,Füzesgyarmat,5003,3293,28,0,24,72,99,1721,91,71,1187,0,0,0,0,0
HU_0951,Gádoros,3392,2125,33,0,75,27,76,1093,52,49,720,0,0,0,0,0
HU_0739,Gerendás,1297,948,15,0,23,12,20,373,13,41,451,0,0,0,0,0
HU_1739,Geszt,663,381,7,0,10,1,5,131,8,17,202,0,0,0,0,0
HU_3345,Gyomaendrõd,12542,7967,120,0,86,304,362,3602,250,305,2938,0,0,0,0,0
HU_0503,Gyula,26680,18342,164,0,152,639,585,7758,947,606,7491,0,0,0,0,0
HU_3329,Hunya,672,527,7,0,18,6,7,207,6,15,261,0,0,0,0,0
HU_0427,Kamut,1007,765,12,0,15,25,20,321,23,25,324,0,0,0,0,0
HU_2479,Kardos,661,441,9,0,10,14,8,120,13,14,253,0,0,0,0,0
HU_1217,Kardoskút,772,512,10,0,13,29,13,236,12,15,184,0,0,0,0,0
HU_2275,Kaszaper,1712,1135,11,0,7,15,97,471,23,21,490,0,0,0,0,0
HU_1261,Kertészsziget,383,256,7,0,1,0,3,133,10,5,97,0,0,0,0,0
HU_3157,Kevermes,1880,1156,40,0,17,20,67,437,43,61,471,0,0,0,0,0
HU_0346,Kétegyháza,3326,2045,26,0,39,44,44,1161,70,47,614,0,0,0,0,0
HU_0310,Kétsoprony,1192,891,13,0,32,42,17,200,26,18,543,0,0,0,0,0
HU_1883,Kisdombegyház,475,307,9,0,8,6,6,122,16,4,136,0,0,0,0,0
HU_1028,Kondoros,4883,3111,65,0,36,104,77,1133,86,82,1528,0,0,0,0,0
HU_1161,Körösladány,3980,2593,42,0,64,39,85,923,240,41,1159,0,0,0,0,0
HU_1076,Körösnagyharsány,585,384,10,0,14,11,9,145,6,8,181,0,0,0,0,0
HU_1290,Köröstarcsa,2300,1530,20,0,44,30,35,625,54,42,680,0,0,0,0,0
HU_3016,Körösújfalu,509,307,14,0,3,7,9,131,12,2,129,0,0,0,0,0
HU_0680,Kötegyán,1274,809,24,0,6,16,161,321,11,24,246,0,0,0,0,0
HU_1604,Kunágota,2436,1412,29,0,21,28,49,596,72,37,580,0,0,0,0,0
HU_2120,Lõkösháza,1625,1004,15,0,9,27,27,522,45,24,335,0,0,0,0,0
HU_2790,Magyarbánhegyes,2077,1205,18,0,21,20,35,534,67,42,468,0,0,0,0,0
HU_1153,Magyardombegyház,234,180,5,0,4,2,9,49,3,9,99,0,0,0,0,0
HU_2076,Medgyesbodzás,1013,668,18,0,12,18,29,188,55,31,317,0,0,0,0,0
HU_3012,Medgyesegyháza,3375,2110,26,0,44,47,63,824,388,95,623,0,0,0,0,0
HU_1962,Mezõberény,8802,5926,121,0,129,209,168,2509,238,243,2309,0,0,0,0,0
HU_0420,Mezõgyán,1046,644,10,0,5,13,13,266,19,20,298,0,0,0,0,0
HU_1187,Mezõhegyes,5302,3427,42,0,20,56,128,2039,170,49,923,0,0,0,0,0
HU_3032,Mezõkovácsháza,5588,3692,51,0,69,143,141,1573,146,271,1298,0,0,0,0,0
HU_2393,Méhkerék,1785,1250,37,0,6,218,51,555,35,8,340,0,0,0,0,0
HU_1198,Murony,1168,783,9,0,17,16,21,379,20,12,309,0,0,0,0,0
HU_2602,Nagybánhegyes,1304,885,14,0,81,19,33,314,33,35,356,0,0,0,0,0
HU_0424,Nagykamarás,1391,828,14,0,15,23,127,243,70,24,312,0,0,0,0,0
HU_0824,Nagyszénás,4795,3430,64,0,32,66,210,1528,90,69,1371,0,0,0,0,0
HU_1925,Okány,2271,1204,16,0,12,29,33,587,16,33,478,0,0,0,0,0
HU_2306,Orosháza,26217,18502,229,0,278,660,712,8288,778,580,6977,0,0,0,0,0
HU_2743,Örménykút,440,316,4,0,16,24,7,118,7,6,134,0,0,0,0,0
HU_0539,Pusztaföldvár,1609,1034,23,0,13,17,117,401,24,47,392,0,0,0,0,0
HU_1959,Pusztaottlaka,385,215,6,0,2,1,7,107,24,10,58,0,0,0,0,0
HU_2856,Sarkad,8426,5094,108,0,60,74,211,2201,148,119,2173,0,0,0,0,0
HU_2516,Sarkadkeresztúr,1555,1033,10,0,11,24,47,609,28,10,294,0,0,0,0,0
HU_3132,Szabadkígyós,2302,1398,25,0,21,34,43,561,62,50,602,0,0,0,0,0
HU_2387,Szarvas,14567,10353,141,0,203,366,244,3626,336,396,5041,0,0,0,0,0
HU_2188,Szeghalom,8045,5374,97,0,47,115,132,2701,191,122,1969,0,0,0,0,0
HU_3307,Tarhos,775,483,9,0,13,7,30,169,16,9,230,0,0,0,0,0
HU_1268,Telekgerendás,1356,1018,13,0,27,29,48,441,31,27,402,0,0,0,0,0
HU_1643,Tótkomlós,5415,3811,37,0,53,242,198,1432,84,119,1646,0,0,0,0,0
HU_0235,Újkígyós,4665,3092,38,0,52,130,63,1161,157,107,1384,0,0,0,0,0
HU_2435,Újszalonta,121,89,6,0,0,2,2,27,11,2,39,0,0,0,0,0
HU_3122,Végegyháza,1306,789,14,0,14,12,62,393,13,19,262,0,0,0,0,0
HU_2953,Vésztõ,6112,3523,60,0,58,74,127,1286,90,65,1763,0,0,0,0,0
HU_0625,Zsadány,1398,907,28,0,5,182,22,343,11,28,288,0,0,0,0,0
HU_1566,Abaújalpár,88,75,1,0,0,1,1,33,0,8,31,0,0,0,0,0
HU_2671,Abaújkér,479,345,7,0,4,5,13,84,7,26,198,1,0,0,0,0
HU_0282,Abaújlak,95,71,3,0,1,6,5,9,0,3,44,0,0,0,0,0
HU_0359,Abaújszántó,2515,1593,14,0,0,39,19,651,47,87,733,3,0,0,0,0
HU_2633,Abaújszolnok,106,66,4,0,3,0,1,15,1,1,41,0,0,0,0,0
HU_0227,Abaújvár,235,142,1,0,1,2,8,29,6,4,89,2,0,0,0,0
HU_1035,Abod,234,183,5,0,2,2,2,23,6,2,138,3,0,0,0,0
HU_0936,Aggtelek,490,386,4,0,10,13,1,117,18,7,215,1,0,0,0,0
HU_3309,Alacska,685,434,11,0,4,18,3,196,4,27,171,0,0,0,0,0
HU_2048,Alsóberecki,621,421,1,0,1,7,12,217,11,3,168,1,0,0,0,0
HU_1966,Alsódobsza,308,200,6,0,2,54,3,58,1,3,72,0,1,0,0,0
HU_1442,Alsógagy,81,57,0,0,0,0,2,21,1,0,33,0,0,0,0,0
HU_2322,Alsóregmec,191,161,8,0,1,4,2,61,3,0,82,0,0,0,0,0
HU_2883,Alsószuha,378,287,1,0,3,4,18,111,6,11,133,0,0,0,0,0
HU_0821,Alsótelekes,132,107,1,0,0,2,0,47,2,2,53,0,0,0,0,0
HU_2981,Alsóvadász,1109,714,11,0,12,16,21,293,18,31,309,3,0,0,0,0
HU_2103,Alsózsolca,4346,2776,24,0,4,81,54,1384,98,109,1018,2,2,0,0,0
HU_2619,Arka,91,68,0,0,0,1,1,19,1,1,43,2,0,0,0,0
HU_1433,Arló,2921,1387,42,0,14,23,32,580,30,33,584,1,48,0,0,0
HU_0377,Arnót,1888,1395,7,0,5,65,25,525,63,51,648,6,0,0,0,0
HU_0423,Aszaló,1432,772,10,0,8,9,11,265,23,46,389,11,0,0,0,0
HU_0382,Ároktõ,952,539,10,0,8,10,11,298,7,55,131,9,0,0,0,0
HU_1818,Baktakék,563,427,8,0,5,12,34,183,3,10,171,1,0,0,0,0
HU_2252,Balajt,315,237,9,0,2,3,13,106,12,7,84,0,1,0,0,0
HU_0884,Baskó,218,173,1,0,6,17,0,37,3,14,93,1,1,0,0,0
HU_2515,Bánhorváti,1259,822,10,0,9,14,26,377,29,36,321,0,0,0,0,0
HU_2195,Bánréve,1151,798,9,0,2,27,18,510,20,26,186,0,0,0,0,0
HU_2704,Becskeháza,45,39,1,0,0,9,0,10,1,2,15,1,0,0,0,0
HU_0692,Bekecs,1940,1345,13,0,17,111,19,665,32,53,427,3,5,0,0,0
HU_3429,Berente,819,586,15,0,4,19,22,288,17,16,204,1,0,0,0,0
HU_2967,Beret,201,165,7,0,0,2,10,108,4,0,33,1,0,0,0,0
HU_2635,Berzék,716,493,4,0,1,12,12,159,9,13,282,0,1,0,0,0
HU_2373,Bodroghalom,1098,626,12,0,3,8,8,293,21,11,267,3,0,0,0,0
HU_3078,Bodrogkeresztúr,1102,683,22,0,2,65,29,262,10,40,252,1,0,0,0,0
HU_3380,Bodrogkisfalud,779,550,8,0,4,41,23,228,22,23,201,0,0,0,0,0
HU_1440,Bodrogolaszi,757,499,2,0,4,17,16,210,12,10,225,3,0,0,0,0
HU_2519,Bogács,1581,1029,17,0,13,31,11,417,16,30,494,0,0,0,0,0
HU_1894,Boldogkõújfalu,404,232,1,0,0,3,0,70,4,4,149,0,1,0,0,0
HU_1447,Boldogkõváralja,805,531,5,0,0,5,8,261,11,12,229,0,0,0,0,0
HU_0839,Boldva,1790,1114,8,0,6,16,16,447,24,65,531,1,0,0,0,0
HU_3066,Borsodbóta,742,482,15,0,2,5,86,254,11,6,102,0,1,0,0,0
HU_1612,Borsodgeszt,246,163,8,0,2,8,4,46,5,2,88,0,0,0,0,0
HU_0670,Borsodivánka,442,335,2,0,0,5,5,165,11,3,143,1,0,0,0,0
HU_0531,Borsodnádasd,2946,1929,20,0,7,33,80,1074,51,49,585,0,30,0,0,0
HU_3020,Borsodszentgyörgy,1083,727,10,0,14,4,21,241,8,29,400,0,0,0,0,0
HU_1679,Borsodszirák,875,530,9,0,0,9,19,157,7,23,305,0,1,0,0,0
HU_2742,Bódvalenke,126,108,8,0,3,0,2,22,3,2,68,0,0,0,0,0
HU_3330,Bódvarákó,121,98,0,0,1,59,2,17,2,0,17,0,0,0,0,0
HU_0592,Bódvaszilas,960,670,11,0,0,22,9,304,14,17,292,1,0,0,0,0
HU_3100,Bózsva,179,120,0,0,5,6,4,39,5,4,57,0,0,0,0,0
HU_0530,Bõcs,2018,1383,23,0,8,64,33,479,22,103,643,4,4,0,0,0
HU_2789,Bükkaranyos,1004,643,4,0,2,20,11,278,30,19,278,0,1,0,0,0
HU_1359,Bükkábrány,1422,1032,14,0,9,19,25,520,27,17,397,3,1,0,0,0
HU_1940,Bükkmogyorósd,166,119,1,0,1,0,2,58,5,5,47,0,0,0,0,0
HU_0802,Bükkszentkereszt,1054,735,4,0,1,25,9,324,30,26,316,0,0,0,0,0
HU_3288,Bükkzsérc,943,687,6,0,3,11,12,205,11,21,416,2,0,0,0,0
HU_2397,Büttös,201,144,8,0,1,3,3,71,5,8,43,1,1,0,0,0
HU_0393,Cigánd,2455,1305,33,0,15,263,12,494,23,25,438,1,1,0,0,0
HU_0849,Csenyéte,188,143,0,0,0,0,0,87,0,0,56,0,0,0,0,0
HU_0697,Cserépfalu,889,630,12,0,6,21,13,208,16,9,345,0,0,0,0,0
HU_2557,Cserépváralja,443,362,3,0,0,6,13,135,6,19,178,0,2,0,0,0
HU_2845,Csernely,804,410,6,0,2,8,14,179,6,29,158,0,8,0,0,0
HU_3411,Csincse,492,371,6,0,0,18,20,213,8,5,101,0,0,0,0,0
HU_2077,Csobaj,636,374,8,0,1,17,8,214,8,21,97,0,0,0,0,0
HU_0533,Csobád,567,427,7,0,8,6,4,150,6,20,225,0,1,0,0,0
HU_1428,Csokvaomány,782,544,7,0,1,10,19,273,14,19,201,0,0,0,0,0
HU_1135,Damak,205,160,2,0,0,1,0,55,1,4,96,0,1,0,0,0
HU_0771,Dámóc,350,206,5,0,2,6,3,74,4,1,110,1,0,0,0,0
HU_3195,Debréte,32,23,0,0,0,0,0,1,0,1,21,0,0,0,0,0
HU_1052,Detek,247,163,2,0,1,1,11,53,1,11,82,1,0,0,0,0
HU_0468,Dédestapolcsány,1347,867,11,0,7,24,20,414,29,31,326,5,0,0,0,0
HU_2569,Domaháza,740,430,16,0,6,4,10,104,1,28,220,2,39,0,0,0
HU_0612,Dövény,244,190,5,0,3,4,3,58,2,5,110,0,0,0,0,0
HU_2766,Dubicsány,247,195,3,0,4,5,7,90,3,14,68,1,0,0,0,0
HU_1072,Edelény,8403,5831,73,0,17,266,230,2005,115,212,2907,5,1,0,0,0
HU_0586,Egerlövõ,507,415,4,0,5,2,9,154,4,7,228,2,0,0,0,0
HU_0467,Emõd,4352,2744,37,0,11,93,70,1072,88,138,1233,0,2,0,0,0
HU_3304,Encs,5289,3810,34,0,11,92,80,1469,67,162,1890,1,4,0,0,0
HU_2532,Erdõbénye,1147,725,15,0,6,35,18,241,7,23,377,2,1,0,0,0
HU_2250,Erdõhorváti,539,366,8,0,3,11,7,88,8,25,216,0,0,0,0,0
HU_1335,Égerszög,73,60,1,0,0,0,4,21,0,0,34,0,0,0,0,0
HU_1255,Fancsal,311,224,4,0,2,10,3,114,5,10,76,0,0,0,0,0
HU_3427,Farkaslyuk,1384,846,20,0,5,5,68,509,18,15,203,0,3,0,0,0
HU_0274,Fáj,170,121,2,0,2,2,15,23,0,1,76,0,0,0,0,0
HU_0817,Felsõberecki,242,173,3,0,4,3,1,32,4,1,125,0,0,0,0,0
HU_0974,Felsõdobsza,698,378,4,0,0,9,4,126,5,15,214,1,0,0,0,0
HU_2970,Felsõgagy,124,90,1,0,0,3,4,19,6,0,57,0,0,0,0,0
