gisco_id,name,registered,turnout,invalid,blank,1 - SLD-UP,2 - AWSP,3 - UW,4 - Samoobrona,"5 - ""PiS""",6 - PSL,7 - PO,8 - ARS,9 - PWN,10 - LPR,11 - MnN,13 - PUG,14 - PPS,15 - NMnGŚl
PL_0414022,Dragacz,5691,2195,143,0,1247,69,36,218,82,153,140,10,0,93,0,4,0,0
PL_0414032,Drzycim,3705,1573,120,0,583,52,13,255,67,216,104,7,0,148,0,8,0,0
PL_0414042,Jeżewo,5636,2235,182,0,893,59,17,281,132,242,193,7,0,221,0,8,0,0
PL_0414052,Lniano,2938,1292,87,0,421,44,22,241,39,195,95,2,0,143,0,3,0,0
PL_0414063,Nowe,8367,2969,168,0,1475,125,39,318,163,166,319,11,0,178,0,7,0,0
PL_0414072,Osie,3845,1640,127,0,608,42,29,159,51,311,217,5,0,88,0,3,0,0
PL_0414082,Pruszcz,6881,3209,244,0,995,136,35,434,140,891,182,4,0,144,0,4,0,0
PL_0414093,Świecie,26046,10462,575,0,5375,385,190,980,600,616,884,29,0,812,0,16,0,0
PL_0414102,Świekatowo,2511,1084,94,0,381,41,16,223,33,148,68,3,0,74,0,3,0,0
PL_0414112,Warlubie,4919,1723,151,0,545,30,23,196,103,437,137,2,0,92,0,7,0,0
PL_0415011,Chełmża,11551,4285,239,0,2241,186,81,298,305,104,455,5,0,358,0,7,6,0
PL_0415022,Chełmża,6991,2624,148,0,1085,92,44,525,84,364,108,8,0,152,0,7,7,0
PL_0415032,Czernikowo,5841,1717,90,0,712,48,23,258,104,261,124,0,0,84,0,8,5,0
PL_0415042,Lubicz,9865,3651,212,0,1256,85,57,539,500,212,333,9,0,434,0,8,6,0
PL_0415052,Łubianka,3945,1701,128,0,542,48,13,311,118,308,57,2,0,168,0,3,3,0
PL_0415062,Łysomice,5628,1986,123,0,858,56,47,322,144,164,118,4,0,145,0,1,4,0
PL_0415072,Obrowo,5907,2227,130,0,547,60,36,325,181,599,130,2,0,208,0,8,1,0
PL_0415082,Wielka Nieszawka,2547,979,67,0,395,42,49,101,79,23,135,2,0,82,0,0,4,0
PL_0415092,Zławieś Wielka,7257,2607,175,0,1089,72,61,403,182,201,160,4,0,247,0,8,5,0
PL_0416012,Cekcyn,4693,2208,240,0,913,72,32,281,84,178,268,5,0,128,0,7,0,0
PL_0416022,Gostycyn,3895,1892,128,0,768,89,20,338,81,190,99,1,0,172,0,6,0,0
PL_0416032,Kęsowo,3176,1506,109,0,580,114,11,271,59,199,71,6,0,79,0,7,0,0
PL_0416042,Lubiewo,4208,2166,198,0,824,67,17,407,90,191,92,9,0,264,0,7,0,0
PL_0416052,Śliwice,3989,1679,85,0,501,76,17,119,80,361,309,6,0,120,0,5,0,0
PL_0416063,Tuchola,14778,7296,311,0,3570,242,108,690,403,685,829,14,0,408,0,36,0,0
PL_0417011,Wąbrzeźno,10771,4764,233,0,2394,193,102,496,264,210,675,12,0,172,0,5,8,0
PL_0417022,Dębowa Łąka,2407,1041,63,0,331,28,5,330,20,176,22,2,0,60,0,4,0,0
PL_0417032,Książki,3336,1512,103,0,547,40,12,424,52,203,59,9,0,58,0,3,2,0
PL_0417042,Płużnica,3743,1646,96,0,581,73,8,347,34,242,142,2,0,113,0,3,5,0
PL_0417052,Wąbrzeźno,6285,2219,130,0,791,64,21,589,79,286,103,5,0,142,0,4,5,0
PL_0418011,Kowal,2636,1262,105,0,601,35,8,139,42,140,78,4,0,104,0,3,3,0
PL_0418022,Baruchowo,2664,1096,105,0,374,32,9,215,16,244,68,1,0,26,0,3,3,0
PL_0418032,Boniewo,2799,1347,89,0,337,24,5,129,9,683,16,4,0,35,0,13,3,0
PL_0418043,Brześć Kujawski,8560,3722,225,0,1948,104,30,460,104,487,151,10,0,137,0,61,5,0
PL_0418052,Choceń,6325,2404,167,0,1030,93,15,364,45,542,74,6,0,61,0,3,4,0
PL_0418063,Chodecz,5047,1775,111,0,776,68,24,311,52,221,87,7,0,105,0,11,2,0
PL_0418072,Fabianki,5811,1908,119,0,979,102,22,218,63,201,108,3,0,80,0,7,6,0
PL_0418083,Izbica Kujawska,6077,2504,159,0,906,90,26,626,71,322,96,5,0,191,0,3,9,0
PL_0418092,Kowal,3170,1232,64,0,388,35,5,304,23,235,75,6,0,81,0,15,1,0
PL_0418102,Lubanie,3536,1392,126,0,597,55,15,289,26,132,65,3,0,74,0,7,3,0
PL_0418113,Lubień Kujawski,6038,2221,159,0,723,71,20,483,104,401,146,7,0,89,0,14,4,0
PL_0418123,Lubraniec,8034,3805,265,0,1340,203,34,733,103,768,124,9,0,175,0,48,3,0
PL_0418132,Włocławek,4770,1951,147,0,912,72,21,211,237,218,75,6,0,44,0,6,2,0
PL_0419013,Barcin,11521,4912,262,0,2701,149,93,472,241,443,310,15,0,220,0,6,0,0
PL_0419022,Gąsawa,3865,1945,140,0,875,46,40,242,59,307,58,7,0,166,0,5,0,0
PL_0419033,Janowiec Wielkopolski,7273,3344,238,0,1592,115,41,539,81,426,126,5,0,173,0,8,0,0
PL_0419043,Łabiszyn,6674,2633,173,0,1011,100,36,403,163,409,153,9,0,167,0,9,0,0
PL_0419052,Rogowo,5172,2620,212,0,1186,82,41,371,67,342,100,10,0,198,0,11,0,0
PL_0419063,Żnin,18382,9485,615,0,4588,530,268,1059,410,996,378,13,0,610,0,18,0,0
PL_0461011,M. Bydgoszcz,294650,145475,4411,0,71296,7723,4225,7696,15220,3525,16262,331,0,14547,0,239,0,0
PL_0462011,M. Grudziądz,78385,32972,1448,0,17537,925,881,2538,3003,588,4079,96,0,1796,0,31,50,0
PL_0463011,M. Toruń,158508,75351,2170,0,32915,2483,4566,4286,8617,1410,10259,132,0,8404,0,52,57,0
PL_0464011,M. Włocławek,96472,44595,1615,0,26151,3836,742,2752,2255,1322,3433,86,0,2225,0,52,126,0
PL_0601011,Międzyrzec Podlaski,13255,6353,257,0,1879,540,62,526,400,1151,895,23,0,620,0,0,0,0
PL_0601021,Terespol,4531,2162,105,0,991,180,22,182,119,180,200,2,0,181,0,0,0,0
PL_0601032,Biała Podlaska,8443,3785,181,0,1067,165,44,888,96,774,140,16,0,414,0,0,0,0
PL_0601042,Drelów,4299,2076,88,0,489,29,14,414,48,858,48,8,0,80,0,0,0,0
PL_0601052,Janów Podlaski,4328,1882,85,0,664,70,29,344,67,312,181,3,0,127,0,0,0,0
PL_0601062,Kodeń,3365,1420,90,0,561,106,10,216,43,245,51,6,0,92,0,0,0,0
PL_0601072,Konstantynów,3081,1463,103,0,350,71,15,387,37,281,66,8,0,145,0,0,0,0
PL_0601082,Leśna Podlaska,3329,1375,55,0,363,39,6,307,24,383,43,2,0,153,0,0,0,0
PL_0601092,Łomazy,4356,2158,82,0,489,61,19,500,46,662,57,5,0,237,0,0,0,0
PL_0601102,Międzyrzec Podlaski,7499,3616,182,0,583,146,13,864,104,1187,169,10,0,358,0,0,0,0
PL_0601112,Piszczac,5716,1977,111,0,593,100,27,451,59,302,99,4,0,231,0,0,0,0
PL_0601122,Rokitno,2647,1310,54,0,403,39,16,392,17,297,34,3,0,55,0,0,0,0
PL_0601132,Rossosz,1930,978,32,0,162,38,7,240,26,326,34,2,0,111,0,0,0,0
PL_0601142,Sławatycze,2212,1125,44,0,410,52,15,149,32,159,58,6,0,200,0,0,0,0
PL_0601152,Sosnówka,2452,1119,39,0,365,22,16,231,16,350,19,4,0,57,0,0,0,0
PL_0601162,Terespol,5579,2398,160,0,857,146,24,402,128,298,113,5,0,265,0,0,0,0
PL_0601172,Tuczna,3050,1254,27,0,365,45,4,322,24,320,12,3,0,132,0,0,0,0
PL_0601182,Wisznice,4278,2236,97,0,643,119,20,300,123,582,105,7,0,240,0,0,0,0
PL_0601192,Zalesie,3372,1443,78,0,444,58,21,230,48,404,56,4,0,100,0,0,0,0
PL_0602011,Biłgoraj,20257,10207,361,0,4552,690,217,665,787,655,1104,24,0,1152,0,0,0,0
PL_0602022,Aleksandrów,2322,1135,48,0,219,37,15,271,42,231,61,7,0,204,0,0,0,0
PL_0602032,Biłgoraj,9020,4114,160,0,705,359,58,473,149,1325,150,20,0,715,0,0,0,0
PL_0602042,Biszcza,3049,1349,59,0,229,43,10,317,60,419,25,3,0,184,0,0,0,0
PL_0602053,Frampol,5217,2274,78,0,544,37,17,431,86,651,105,5,0,320,0,0,0,0
PL_0602062,Goraj,3553,1526,75,0,226,37,10,183,48,797,34,6,0,110,0,0,0,0
PL_0602073,Józefów,5719,2406,114,0,1163,54,16,258,84,299,134,8,0,276,0,0,0,0
PL_0602082,Księżpol,4949,2176,114,0,501,52,26,494,115,483,95,9,0,287,0,0,0,0
PL_0602092,Łukowa,3384,1849,85,0,386,61,10,398,119,585,47,2,0,156,0,0,0,0
PL_0602102,Obsza,3356,1739,71,0,542,29,15,281,19,555,65,3,0,159,0,0,0,0
PL_0602112,Potok Górny,4342,1886,63,0,245,47,15,490,108,628,32,7,0,251,0,0,0,0
PL_0602123,Tarnogród,5371,2702,117,0,633,75,45,558,107,681,133,7,0,346,0,0,0,0
PL_0602132,Tereszpol,3124,1231,69,0,367,47,15,210,65,183,57,3,0,215,0,0,0,0
PL_0602142,Turobin,6185,3379,183,0,626,66,35,633,127,1372,52,49,0,236,0,0,0,0
PL_0603011,Rejowiec Fabryczny,3545,1321,75,0,635,47,9,136,71,104,114,5,0,125,0,0,0,0
PL_0603022,Białopole,2636,1182,81,0,447,20,8,243,27,251,27,15,0,63,0,0,0,0
PL_0603032,Chełm,9118,3630,233,0,1129,130,59,630,192,671,240,25,0,321,0,0,0,0
PL_0603042,Dorohusk,5717,2888,190,0,1820,118,14,243,58,181,97,7,0,160,0,0,0,0
PL_0603052,Dubienka,2321,1010,59,0,395,68,11,165,20,177,59,6,0,50,0,0,0,0
PL_0603062,Kamień,2986,1317,55,0,498,37,7,260,46,260,64,4,0,86,0,0,0,0
PL_0603072,Leśniowice,3234,1380,95,0,430,18,12,360,23,350,43,9,0,40,0,0,0,0
PL_0603082,Rejowiec Fabryczny,3626,1255,98,0,462,46,21,268,44,169,69,1,0,77,0,0,0,0
PL_0603092,Ruda-Huta,3794,1456,99,0,575,33,10,169,17,427,71,6,0,49,0,0,0,0
PL_0603102,Sawin,4649,1738,100,0,666,91,29,306,45,284,82,8,0,127,0,0,0,0
PL_0603112,Siedliszcze,5528,1705,116,0,571,69,36,278,43,371,90,32,0,99,0,0,0,0
PL_0603122,Wierzbica,4109,1573,95,0,609,40,16,246,50,204,181,30,0,102,0,0,0,0
PL_0603132,Wojsławice,3527,1534,85,0,407,79,16,499,34,252,59,4,0,99,0,0,0,0
PL_0603142,Żmudź,2648,995,54,0,273,21,7,207,25,239,48,5,0,116,0,0,0,0
PL_0604011,Hrubieszów,15678,7751,401,0,3180,437,165,903,587,675,379,47,0,977,0,0,0,0
PL_0604022,Dołhobyczów,5385,2488,108,0,910,37,20,541,49,592,41,19,0,171,0,0,0,0
PL_0604032,Horodło,4805,1933,117,0,648,109,10,371,85,444,53,12,0,84,0,0,0,0
PL_0604042,Hrubieszów,8674,3843,178,0,1017,113,35,1007,130,1008,67,13,0,275,0,0,0,0
PL_0604052,Mircze,6555,3205,138,0,909,67,23,762,42,1109,36,20,0,99,0,0,0,0
PL_0604062,Trzeszczany,4031,1935,103,0,623,47,17,337,128,479,41,6,0,154,0,0,0,0
PL_0604072,Uchanie,4327,2052,131,0,368,57,11,419,75,755,25,20,0,191,0,0,0,0
PL_0604082,Werbkowice,8232,3981,223,0,927,85,49,854,138,956,107,12,0,630,0,0,0,0
PL_0605012,Batorz,2842,1578,47,0,162,53,12,307,52,811,25,1,0,103,0,0,5,0
PL_0605022,Chrzanów,2628,1555,56,0,124,73,10,211,24,949,27,4,0,69,0,0,8,0
PL_0605032,Dzwola,5286,2791,84,0,497,177,17,452,51,939,52,46,0,468,0,0,8,0
PL_0605042,Godziszów,4992,3424,124,0,323,394,6,1097,55,795,44,3,0,579,0,0,4,0
PL_0605053,Janów Lubelski,12419,6267,170,0,2828,492,39,474,322,431,457,31,0,1009,0,0,14,0
PL_0605062,Modliborzyce,5305,2642,114,0,625,225,5,503,94,619,75,12,0,348,0,0,22,0
PL_0605072,Potok Wielki,3835,1573,87,0,455,65,7,229,73,402,36,10,0,201,0,0,8,0
PL_0606011,Krasnystaw,16693,7410,337,0,3625,268,249,560,418,678,734,21,0,520,0,0,0,0
PL_0606022,Fajsławice,4084,2024,124,0,280,35,27,528,111,669,51,5,0,194,0,0,0,0
PL_0606032,Gorzków,3513,1738,61,0,521,20,20,373,40,582,28,11,0,82,0,0,0,0
PL_0606042,Izbica,7371,3031,169,0,1220,106,36,505,85,578,80,7,0,245,0,0,0,0
PL_0606052,Krasnystaw,7256,3148,158,0,1016,61,383,405,96,669,125,6,0,229,0,0,0,0
PL_0606062,Kraśniczyn,3742,1757,125,0,547,51,16,235,27,470,38,9,0,239,0,0,0,0
PL_0606072,Łopiennik Górny,3648,1345,73,0,272,65,27,331,54,386,22,2,0,113,0,0,0,0
PL_0606082,Rejowiec,5531,1850,107,0,772,38,18,349,87,219,96,11,0,153,0,0,0,0
PL_0606092,Rudnik,2994,1359,53,0,365,14,11,306,38,458,30,7,0,77,0,0,0,0
PL_0606102,Siennica Różana,3473,1771,76,0,480,49,17,166,32,813,47,3,0,88,0,0,0,0
PL_0606112,Żółkiewka,5266,2554,113,0,645,42,13,484,69,910,59,31,0,188,0,0,0,0
PL_0607011,Kraśnik,29959,14907,549,0,6505,817,239,1386,1575,1185,1309,64,0,1219,0,0,59,0
PL_0607023,Annopol,7234,3077,192,0,1112,94,28,520,115,681,112,12,0,199,0,0,12,0
PL_0607032,Dzierzkowice,4117,2059,103,0,412,56,18,371,129,801,57,5,0,95,0,0,12,0
PL_0607042,Gościeradów,5556,2437,124,0,697,52,19,345,66,877,49,5,0,160,0,0,43,0
PL_0607052,Kraśnik,5237,2312,87,0,462,74,23,408,245,552,108,16,0,325,0,0,12,0
PL_0607062,Szastarka,4793,2193,123,0,314,90,9,480,86,746,63,7,0,270,0,0,5,0
PL_0607072,Trzydnik Duży,5543,2413,81,0,667,65,21,540,167,612,58,8,0,156,0,0,38,0
PL_0607082,Urzędów,6808,3556,171,0,504,209,40,606,259,1278,118,24,0,332,0,0,15,0
PL_0607092,Wilkołaz,4215,2273,90,0,346,71,32,623,127,606,58,10,0,303,0,0,7,0
PL_0607102,Zakrzówek,5657,2493,93,0,423,76,21,639,155,769,89,7,0,213,0,0,8,0
PL_0608011,Lubartów,18174,8904,264,0,3501,451,405,801,787,873,851,21,0,907,0,0,43,0
PL_0608022,Abramów,3470,1905,88,0,751,46,17,381,29,457,22,6,0,106,0,0,2,0
PL_0608032,Firlej,4812,1773,96,0,725,52,22,309,53,365,41,4,0,101,0,0,5,0
PL_0608042,Jeziorzany,2506,916,61,0,273,24,10,192,40,227,32,7,0,48,0,0,2,0
PL_0608052,Kamionka,4978,2131,154,0,600,80,29,393,89,502,91,15,0,165,0,0,13,0
PL_0608063,Kock,5381,2445,132,0,1082,70,34,331,147,341,106,8,0,184,0,0,10,0
PL_0608072,Lubartów,7164,2896,140,0,702,197,32,632,135,523,125,19,0,382,0,0,9,0
PL_0608082,Michów,5182,2158,104,0,549,96,30,328,72,697,61,9,0,210,0,0,2,0
PL_0608092,Niedźwiada,4883,2098,117,0,345,78,23,480,77,591,43,9,0,329,0,0,6,0
PL_0608103,Ostrów Lubelski,4325,2035,71,0,465,70,20,436,153,510,43,13,0,250,0,0,4,0
PL_0608112,Ostrówek,3370,1332,75,0,315,71,25,195,43,501,33,0,0,71,0,0,3,0
PL_0608122,Serniki,3653,1889,84,0,389,54,39,385,61,447,41,7,0,378,0,0,4,0
PL_0608132,Uścimów,2666,1240,53,0,184,39,8,206,48,593,21,2,0,81,0,0,5,0
PL_0609013,Bełżyce,10068,5154,168,0,1149,144,41,1129,328,1163,286,15,0,719,0,0,12,0
PL_0609022,Borzechów,3022,1582,67,0,228,48,6,357,76,564,43,13,0,175,0,0,5,0
PL_0609033,Bychawa,9554,4127,204,0,1012,123,30,880,175,1232,184,14,0,255,0,0,18,0
PL_0609042,Garbów,6669,3102,134,0,730,102,44,763,160,715,132,13,0,305,0,0,4,0
PL_0609052,Głusk,4753,2007,110,0,447,59,27,390,156,468,102,10,0,238,0,0,0,0
PL_0609062,Jabłonna,5726,2202,87,0,492,57,27,546,76,746,68,7,0,90,0,0,6,0
PL_0609072,Jastków,8084,3749,104,0,701,96,76,777,311,950,260,23,0,448,0,0,3,0
PL_0609082,Konopnica,7546,3480,146,0,754,69,74,690,223,958,194,8,0,351,0,0,13,0
PL_0609092,Krzczonów,4234,1886,87,0,348,60,22,381,30,898,24,1,0,33,0,0,2,0
PL_0609102,Niedrzwica Duża,7959,3878,188,0,754,156,39,789,292,934,192,28,0,500,0,0,6,0
PL_0609112,Niemce,10957,4605,201,0,1151,120,106,789,299,1185,215,12,0,510,0,0,17,0
PL_0609122,Strzyżewice,5601,2396,79,0,573,98,15,461,108,764,115,6,0,166,0,0,11,0
PL_0609132,Wojciechów,4523,1751,53,0,309,53,17,430,67,615,65,6,0,130,0,0,6,0
PL_0609142,Wólka,5324,2419,102,0,545,115,39,571,175,404,136,20,0,305,0,0,7,0
PL_0609152,Wysokie,4380,2180,113,0,343,41,9,288,40,1240,45,3,0,55,0,0,3,0
PL_0609162,Zakrzew,2702,1366,47,0,219,21,2,227,31,747,17,4,0,50,0,0,1,0
PL_0610012,Cyców,5432,2056,100,0,659,67,21,419,64,428,60,15,0,221,0,0,2,0
PL_0610022,Ludwin,3609,1418,52,0,373,45,11,416,35,342,40,7,0,96,0,0,1,0
PL_0610033,Łęczna,17547,7807,257,0,3050,521,120,1069,645,1063,482,20,0,563,0,0,17,0
PL_0610042,Milejów,7185,2724,144,0,948,88,29,435,139,693,131,14,0,95,0,0,8,0
PL_0610052,Puchaczów,3562,1561,58,0,393,55,20,329,89,483,49,4,0,79,0,0,2,0
PL_0610062,Spiczyn,3820,1465,50,0,428,55,15,265,78,380,65,9,0,114,0,0,6,0
PL_0611011,Łuków,23780,12522,383,0,6284,607,144,1001,906,1150,955,50,0,1026,0,0,16,0
PL_0611021,Stoczek Łukowski,2089,1067,34,0,497,24,12,93,143,114,72,7,0,68,0,0,3,0
PL_0611032,Adamów,4468,2054,154,0,594,98,39,437,74,473,62,7,0,110,0,0,6,0
PL_0611042,Krzywda,7686,2974,152,0,1108,75,24,557,95,704,90,21,0,136,0,0,12,0
PL_0611052,Łuków,11415,5531,242,0,2664,203,41,888,185,729,143,20,0,405,0,0,11,0
PL_0611062,Serokomla,3329,1408,75,0,379,36,26,392,39,350,21,9,0,80,0,0,1,0
PL_0611072,Stanin,7309,4482,157,0,860,52,15,266,37,2991,31,9,0,59,0,0,5,0
PL_0611082,Stoczek Łukowski,6717,2609,140,0,440,53,20,597,108,1024,61,14,0,143,0,0,9,0
PL_0611092,Trzebieszów,5534,3053,159,0,415,117,25,888,139,852,76,11,0,360,0,0,11,0
PL_0611102,Wojcieszków,5377,2507,171,0,863,68,28,448,44,696,74,5,0,107,0,0,3,0
PL_0611112,Wola Mysłowska,4185,1760,113,0,348,29,8,470,41,641,38,10,0,59,0,0,3,0
PL_0612012,Chodel,5128,2321,112,0,464,63,19,579,83,769,57,7,0,163,0,0,5,0
PL_0612022,Józefów nad Wisłą,5774,2503,113,0,788,52,13,477,45,814,42,12,0,143,0,0,4,0
PL_0612032,Karczmiska,4842,1674,104,0,475,45,19,301,58,488,75,11,0,94,0,0,4,0
PL_0612042,Łaziska,3939,1762,44,0,475,26,13,348,32,738,21,9,0,54,0,0,2,0
PL_0612053,Opole Lubelskie,14342,6190,305,0,2454,167,41,938,246,1138,405,69,0,419,0,0,8,0
PL_0612063,Poniatowa,12455,5597,212,0,2096,198,58,889,324,909,427,21,0,457,0,0,6,0
PL_0612072,Wilków,4029,1840,73,0,359,33,13,310,42,880,49,7,0,70,0,0,4,0
PL_0613012,Dębowa Kłoda,3276,1390,56,0,443,55,9,244,65,345,43,7,0,123,0,0,0,0
PL_0613022,Jabłoń,3282,1878,61,0,393,62,13,315,71,684,40,3,0,236,0,0,0,0
PL_0613032,Milanów,3297,1620,100,0,372,25,8,346,48,523,39,6,0,153,0,0,0,0
PL_0613043,Parczew,11945,5737,249,0,2107,150,57,774,331,1189,352,23,0,505,0,0,0,0
PL_0613052,Podedwórze,1626,804,25,0,289,8,1,150,17,190,15,3,0,106,0,0,0,0
PL_0613062,Siemień,4009,1763,127,0,348,44,26,381,66,495,64,5,0,207,0,0,0,0
PL_0613072,Sosnowica,2186,955,38,0,475,29,9,134,14,161,26,4,0,65,0,0,0,0
PL_0614011,Puławy,41801,20554,525,0,7682,737,513,1627,2507,1020,4165,81,0,1615,0,0,82,0
PL_0614022,Baranów,3348,1519,78,0,599,30,14,250,38,413,49,3,0,39,0,0,6,0
PL_0614032,Janowiec,2734,1105,72,0,289,31,13,253,61,159,138,3,0,82,0,0,4,0
PL_0614043,Kazimierz Dolny,5644,2214,116,0,488,106,55,317,221,340,307,9,0,249,0,0,6,0
PL_0614052,Końskowola,6963,3070,107,0,626,60,23,509,175,1126,194,18,0,229,0,0,3,0
PL_0614062,Kurów,6222,2770,107,0,520,107,25,546,216,635,192,12,0,404,0,0,6,0
PL_0614072,Markuszów,2366,1108,52,0,251,38,4,251,71,249,115,0,0,74,0,0,3,0
PL_0614083,Nałęczów,7805,3750,123,0,1013,116,46,484,407,727,380,17,0,432,0,0,5,0
PL_0614092,Puławy,8464,3280,142,0,1062,94,50,617,230,552,282,17,0,218,0,0,16,0
PL_0614102,Wąwolnica,3748,1530,88,0,261,67,18,230,143,324,70,3,0,321,0,0,5,0
PL_0614112,Żyrzyn,5054,2295,161,0,563,75,42,412,82,730,112,10,0,100,0,0,8,0
PL_0615011,Radzyń Podlaski,12839,6576,209,0,2857,150,67,535,526,965,564,34,0,669,0,0,0,0
PL_0615022,Borki,4700,2009,105,0,646,32,17,335,37,614,64,14,0,145,0,0,0,0
PL_0615032,Czemierniki,3697,2213,72,0,315,24,6,260,64,1271,45,0,0,156,0,0,0,0
PL_0615042,Kąkolewnica Wschodnia,6416,3194,170,0,695,51,19,755,101,892,139,8,0,364,0,0,0,0
PL_0615052,Komarówka Podlaska,3968,2141,114,0,452,56,8,360,66,741,53,10,0,281,0,0,0,0
PL_0615062,Radzyń Podlaski,5961,2830,96,0,789,65,26,499,168,700,175,8,0,304,0,0,0,0
PL_0615072,Ulan-Majorat,4545,2404,115,0,415,64,24,480,103,813,64,11,0,315,0,0,0,0
PL_0615082,Wohyń,5955,2706,111,0,712,47,24,487,77,932,63,8,0,245,0,0,0,0
PL_0616011,Dęblin,15024,7543,253,0,3936,173,71,519,438,1297,439,27,0,383,0,0,7,0
PL_0616022,Kłoczew,5800,2749,120,0,690,33,15,580,109,883,59,16,0,241,0,0,3,0
PL_0616032,Nowodwór,3219,1595,89,0,429,23,11,208,89,610,21,6,0,105,0,0,4,0
PL_0616043,Ryki,16368,8161,303,0,2955,108,74,853,631,2471,271,21,0,460,0,0,14,0
PL_0616052,Stężyca,4462,2087,115,0,806,45,15,230,106,571,52,7,0,135,0,0,5,0
PL_0616062,Ułęż,2902,1497,74,0,679,16,9,152,68,392,48,5,0,52,0,0,2,0
PL_0617011,Świdnik,32336,15763,406,0,6089,762,289,1258,2412,948,2000,91,0,1482,0,0,26,0
PL_0617022,Mełgiew,5671,2368,83,0,508,66,21,577,173,523,137,8,0,270,0,0,2,0
PL_0617033,Piaski,8407,3414,155,0,832,111,46,892,165,866,168,12,0,160,0,0,7,0
PL_0617042,Rybczewice,3399,1499,72,0,218,31,14,442,44,584,48,3,0,40,0,0,3,0
PL_0617052,Trawniki,7114,2372,113,0,755,104,32,504,165,354,115,14,0,207,0,0,9,0
PL_0618011,Tomaszów Lubelski,16377,8215,308,0,3514,206,136,735,466,759,868,12,0,1211,0,0,0,0
PL_0618022,Bełżec,2314,977,46,0,310,25,15,102,24,211,73,5,0,166,0,0,0,0
PL_0618032,Jarczów,3057,1582,74,0,349,49,11,402,34,543,26,2,0,92,0,0,0,0
PL_0618042,Krynice,3041,1468,71,0,257,36,9,261,41,600,36,3,0,154,0,0,0,0
PL_0618052,Lubycza Królewska,5467,2049,169,0,854,58,23,243,48,360,83,10,0,201,0,0,0,0
PL_0618062,Łaszczów,5449,2997,166,0,500,48,11,265,25,1808,71,3,0,100,0,0,0,0
PL_0618072,Rachanie,4704,2550,126,0,646,60,15,497,53,790,59,7,0,297,0,0,0,0
PL_0618082,Susiec,6229,2968,183,0,706,57,27,515,89,762,118,5,0,506,0,0,0,0
PL_0618092,Tarnawatka,3174,1393,85,0,351,30,12,272,67,398,45,2,0,131,0,0,0,0
PL_0618102,Telatyn,3695,2111,77,0,297,24,13,315,35,1199,34,11,0,106,0,0,0,0
PL_0618112,Tomaszów Lubelski,8071,3626,212,0,897,140,63,752,129,732,159,15,0,527,0,0,0,0
PL_0618122,Tyszowce,5178,2269,111,0,573,61,20,446,102,582,35,12,0,327,0,0,0,0
PL_0618132,Ulhówek,4286,2005,107,0,479,54,20,419,22,727,36,4,0,137,0,0,0,0
PL_0619011,Włodawa,11721,5513,268,0,2693,243,124,365,238,507,468,29,0,578,0,0,0,0
PL_0619022,Hanna,2723,1381,85,0,410,29,11,273,19,367,32,4,0,151,0,0,0,0
PL_0619032,Hańsk,3069,1129,81,0,434,19,12,165,51,236,38,4,0,89,0,0,0,0
PL_0619042,Stary Brus,1742,726,47,0,205,11,4,137,34,192,30,7,0,59,0,0,0,0
PL_0619052,Urszulin,3242,1370,71,0,388,25,25,317,41,317,54,8,0,124,0,0,0,0
PL_0619062,Włodawa,4528,1834,128,0,603,96,22,238,67,374,88,6,0,212,0,0,0,0
PL_0619072,Wola Uhruska,3417,1425,98,0,448,80,20,198,53,255,97,12,0,164,0,0,0,0
PL_0619082,Wyryki,2347,978,102,0,335,27,8,146,19,242,32,6,0,61,0,0,0,0
PL_0620012,Adamów,4071,1756,84,0,444,57,20,315,61,350,73,8,0,344,0,0,0,0
PL_0620022,Grabowiec,3915,1737,77,0,289,32,14,442,78,609,28,4,0,164,0,0,0,0
PL_0620032,Komarów-Osada,4397,2506,121,0,358,66,20,370,258,776,60,8,0,469,0,0,0,0
PL_0620043,Krasnobród,5500,2645,160,0,505,94,34,365,205,616,95,10,0,561,0,0,0,0
PL_0620052,Łabunie,4574,2469,136,0,397,50,19,537,113,609,69,12,0,527,0,0,0,0
PL_0620062,Miączyn,5059,2442,160,0,448,38,23,761,102,693,43,7,0,167,0,0,0,0
PL_0620072,Nielisz,4959,2158,110,0,588,83,18,599,67,521,30,9,0,133,0,0,0,0
PL_0620082,Radecznica,5587,2684,103,0,419,57,22,393,85,1311,61,6,0,227,0,0,0,0
PL_0620092,Sitno,5063,2519,114,0,441,42,19,631,99,707,66,7,0,393,0,0,0,0
PL_0620102,Skierbieszów,4678,2285,126,0,538,73,22,557,98,407,59,12,0,393,0,0,0,0
PL_0620112,Stary Zamość,4317,2201,118,0,462,59,25,386,143,615,83,9,0,301,0,0,0,0
PL_0620122,Sułów,4290,1841,74,0,366,33,12,351,39,812,34,9,0,111,0,0,0,0
PL_0620133,Szczebrzeszyn,9633,3973,279,0,1151,115,66,510,207,827,174,8,0,636,0,0,0,0
PL_0620142,Zamość,14378,6600,329,0,1799,195,86,1168,411,1218,252,21,0,1121,0,0,0,0
PL_0620153,Zwierzyniec,5649,2132,110,0,926,66,54,226,123,302,121,7,0,197,0,0,0,0
PL_0661011,M. Biała Podlaska,42912,21397,632,0,9295,1510,403,2229,1291,1869,1723,41,0,2404,0,0,0,0
PL_0662011,M. Chełm,54689,25204,839,0,11682,1244,419,2134,2102,1537,3114,111,0,2022,0,0,0,0
