gisco_id,name,registered,turnout,invalid,blank,N-VA,open vld,CD&V,SP.A,VLAAMS BELANG,GROEN,SD&P,PVDA+,Piratenpartij,R.O.S.S.E.M.,B.U.B.-Belg.Unie,PVGW,OpenVld,ROSSEM,PP,FDF,PS,MR,CDH,PTB-GO !,Parti Populaire,ECOLO,DEBOUT LES BELGES,Faire place Nette,LA DROITE,WALLONIE D'ABORD,PIRATE,Lutte Ouvrière,RassemblementWalon,P+,NATION,R.W.F.,FW,NWA,MG,MGJOD,B.U.B.,Lijst Dedecker,VLC,PP PARTIPENSIONNES,ISLAM,CIM,PTB-GO!,Vox Populi Belgica,B.U.B.- Belg.Unie,NVA,PTB*PVDA-GO !,DEBOUT LES BELGES!,GAUCHES COMMUNES,Égalitaires !,Parti Libertarien,Agora Erasmus,LaLutte-DeStrijd,F.D.F,MOVE
BE_52011,Charleroi,0,110582,11311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2313,40426,13965,7219,8643,6950,4901,5102,3498,1055,936,566,543,246,509,628,371,462,383,378,81,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25117,Chastre,0,4845,216,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1071,1686,495,144,159,671,82,0,34,0,0,0,0,0,20,19,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,8
BE_62022,Chaudfontaine,0,14363,478,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,346,2486,6548,1540,683,490,1112,116,0,96,105,64,0,0,0,38,30,34,0,10,0,0,0,46,92,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25018,Chaumont-Gistoux,0,7680,261,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1196,3495,774,161,264,925,72,0,56,0,0,0,0,0,16,32,0,10,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,15
BE_51014,Chièvres,0,4590,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1879,1220,389,101,126,223,83,41,30,17,20,8,11,4,9,14,5,8,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56016,Chimay,0,6683,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1905,1745,991,169,188,402,64,80,53,30,19,25,16,27,14,28,9,59,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_85007,Chiny,0,1831,120,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,26,706,416,325,0,41,118,16,0,13,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
BE_91030,Ciney,0,10765,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2359,3957,1298,0,345,966,141,0,101,0,0,0,0,0,22,63,11,15,10,0,0,0,0,0,0,0,424,32,21,0,0,0,0,0,0,0,0,0,0
BE_61012,Clavier,0,2998,184,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,70,599,817,638,177,111,260,34,0,31,20,8,0,0,0,5,10,0,0,2,0,0,0,6,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53082,Colfontaine,0,12002,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,5124,1163,805,643,499,402,671,208,110,72,54,81,25,80,89,28,24,24,19,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62026,Comblain-au-Pont,0,3321,215,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,62,1084,755,346,251,120,287,46,0,42,39,13,0,0,0,11,12,5,0,1,0,0,0,6,13,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_54010,Comines-Warneton / Komen-Waasten,0,9222,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2348,1874,2118,156,81,619,114,82,82,69,68,44,8,11,14,12,7,13,11,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_52015,Courcelles,0,18506,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,6318,5162,932,1008,652,760,609,286,149,156,79,67,53,61,84,44,71,70,26,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25023,Court-Saint-Étienne,0,5458,283,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1230,1732,599,190,215,826,67,0,57,0,0,0,0,0,13,20,0,9,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,7
BE_93014,Couvin,0,9368,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2797,1945,1475,0,414,473,294,0,130,0,0,0,0,0,64,78,27,15,7,0,0,0,0,0,0,0,463,35,24,0,0,0,0,0,0,0,0,0,0
BE_64021,Crisnée,0,2186,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,473,1062,196,95,65,114,15,0,11,11,8,0,0,0,3,4,1,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62027,Dalhem,0,4776,213,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,101,929,2150,529,227,137,307,44,0,40,29,14,0,0,0,20,12,3,0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_31006,Damme,0,9575,742,0,2734,0,2251,943,360,725,0,124,0,20,30,0,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_84016,Daverdisse,0,1022,69,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,25,215,235,327,0,38,57,12,0,10,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
BE_35029,De Haan,0,9586,389,0,2872,0,1187,1523,352,701,0,103,0,31,25,0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_38008,De Panne / La Panne,0,7454,444,0,1755,0,874,2004,307,394,0,82,0,20,32,0,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44012,De Pinte,0,7744,198,0,2157,1617,1979,617,179,791,0,131,52,6,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34009,Deerlijk,0,8657,409,0,2488,0,2145,1241,363,621,0,111,0,20,25,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44011,Deinze,0,21761,1032,0,6378,3912,4554,2468,900,1887,16,400,133,47,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41011,Denderleeuw,0,13377,770,0,4539,1616,1729,2341,1208,738,45,254,72,29,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_42006,Dendermonde / Termonde,0,32009,1410,0,10384,4231,6403,4090,2243,2176,42,626,256,81,44,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_37002,Dentergem,0,6215,332,0,2709,0,1138,671,274,316,0,60,0,19,6,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13006,Dessel,0,6691,325,0,3099,0,1478,510,402,272,0,135,30,9,15,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44013,Destelbergen,0,13015,467,0,4290,2759,1839,1391,571,1216,9,328,100,29,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71011,Diepenbeek,0,13568,713,0,4774,0,2495,1792,924,885,0,327,126,37,15,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24020,Diest,0,16849,850,0,4674,0,2482,2714,811,1178,0,342,0,0,28,0,3661,47,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_32003,Diksmuide / Dixmude,0,12282,693,0,3458,0,2596,2091,498,600,0,171,0,35,16,0,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23016,Dilbeek,0,26575,1118,0,6827,0,3482,2298,899,2012,0,358,0,0,160,0,7959,28,114,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72041,Dilsen-Stokkem,0,13446,889,0,3540,0,2745,2192,805,553,0,277,81,30,12,0,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_91034,Dinant,0,8925,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1894,2788,1345,0,301,628,176,0,148,0,0,0,0,0,61,53,15,26,14,0,0,0,0,0,0,0,376,33,25,0,0,0,0,0,0,0,0,0,0
BE_63020,Dison,0,8383,819,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,146,2804,1088,1021,428,810,565,143,0,130,96,32,0,0,0,24,17,4,0,8,0,0,0,67,60,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_93018,Doische,0,2019,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,590,628,224,0,70,132,40,0,25,0,0,0,0,0,9,13,3,6,4,0,0,0,0,0,0,0,75,4,6,0,0,0,0,0,0,0,0,0,0
BE_64023,Donceel,0,2280,237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59,575,662,302,108,84,173,22,0,13,14,4,0,0,0,5,8,2,0,1,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53020,Dour,0,10530,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,4140,1109,2015,382,309,349,370,193,74,53,55,39,12,37,34,31,11,27,9,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23098,Drogenbos,0,3143,709,0,102,35,29,33,14,69,0,8,0,0,9,0,232,1,11,118,454,485,104,0,35,138,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,20,0,0,0,0,50,44,43,4,1,2,0,0,0,0
BE_12009,Duffel,0,12216,471,0,4927,0,2349,924,813,1190,0,359,125,35,6,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_83012,Durbuy,0,7580,445,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,115,1643,1725,2300,0,291,569,103,0,81,0,0,0,0,0,0,22,0,0,15,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0
BE_55050,Écaussinnes,0,7114,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2619,1335,741,393,281,566,140,77,62,43,55,29,5,7,50,26,4,8,4,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11013,Edegem,0,14983,336,0,6547,0,2199,1093,697,1630,0,487,106,21,17,0,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_43005,Eeklo,0,14472,898,0,4010,2122,2549,1920,919,1354,13,470,132,49,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92035,Éghezée,0,10599,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,2620,2985,1804,0,498,868,144,0,87,0,0,0,0,0,33,45,12,18,8,0,0,0,0,0,0,0,370,32,19,0,0,0,0,0,0,0,0,0,0
BE_51017,Ellezelles / Elzele,0,4167,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1224,1079,707,83,126,341,47,36,15,15,39,7,9,2,9,4,2,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_55010,Enghien / Edingen,0,8623,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2451,2165,1058,197,335,939,117,65,64,36,65,23,3,7,15,20,7,9,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61080,Engis,0,3736,343,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,57,1325,475,282,390,240,282,96,0,77,49,18,0,0,0,21,11,2,0,4,0,0,0,11,27,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_83013,Érezée,0,2249,134,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,42,351,503,850,0,86,165,17,0,17,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
BE_41082,Erpe-Mere,0,14532,635,0,5313,2507,2706,1382,807,739,106,201,78,32,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56022,Erquelinnes,0,6201,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1923,709,1564,176,326,221,148,145,108,35,43,22,16,9,17,19,15,21,12,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62032,Esneux,0,8863,373,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,243,2083,2759,1106,529,336,979,91,0,81,91,50,0,0,0,22,25,4,0,6,0,0,0,7,45,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34043,Spiere-Helkijn / Espierres-Helchin,0,1423,179,0,207,0,244,253,42,107,0,21,0,5,19,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11016,Essen,0,10661,394,0,4030,0,2323,1045,822,784,0,331,109,24,8,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_57027,Estaimpuis,0,5046,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2252,781,550,121,110,349,62,75,49,8,44,18,13,8,31,9,4,8,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56085,Estinnes,0,5159,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1963,1035,772,208,190,184,96,78,63,23,44,16,15,2,9,16,3,9,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_85009,Étalle,0,3745,310,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,68,711,932,1009,0,153,400,42,0,32,0,0,0,0,0,0,8,0,0,18,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
BE_21005,Etterbeek,0,17728,859,0,0,392,241,234,125,0,0,0,0,0,0,0,0,0,0,1839,3281,4866,1625,0,250,2276,0,0,57,0,0,0,0,0,30,0,0,0,17,0,0,0,0,0,203,0,0,0,0,335,612,359,51,15,38,16,7,0,0
BE_63023,Eupen,0,11522,1534,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,80,1717,2714,2321,113,179,1977,119,0,249,36,168,0,0,0,42,12,5,0,17,0,0,0,26,31,163,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_21006,Evere,0,18337,1121,0,0,595,309,226,242,0,0,0,0,0,0,0,0,0,0,2078,5020,3284,1485,0,505,1289,0,0,94,0,0,0,0,0,235,0,0,0,17,0,0,0,0,0,297,0,0,0,0,516,526,371,42,37,24,14,10,0,0
BE_44019,Evergem,0,24411,1145,0,7587,3370,4648,2930,1569,2040,23,736,212,96,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64076,Faimes,0,2640,146,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,58,752,778,385,131,111,156,27,0,28,16,11,0,0,0,9,7,1,0,4,0,0,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_52018,Farciennes,0,5817,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2778,455,378,340,250,168,284,116,38,39,25,18,9,46,20,13,18,15,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_82009,Fauvillers,0,1478,117,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,21,161,343,513,0,78,164,16,0,24,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
BE_92138,Fernelmont,0,5147,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,918,1293,1338,0,201,512,105,0,46,0,0,0,0,0,34,28,10,7,3,0,0,0,0,0,0,0,161,19,14,0,0,0,0,0,0,0,0,0,0
BE_61019,Ferrières,0,3347,160,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,75,766,1033,507,160,129,340,20,0,39,33,16,0,0,0,2,17,2,0,3,0,0,0,3,30,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64025,Fexhe-le-Haut-Clocher,0,2245,158,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,44,624,675,244,149,98,131,28,0,32,18,11,0,0,0,3,5,2,0,1,0,0,0,7,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62120,Flémalle,0,16332,1002,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,353,6311,2086,1312,1887,897,1105,343,0,287,279,74,0,0,0,69,33,30,0,90,0,0,0,23,74,42,13,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62038,Fléron,0,10385,608,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,174,3319,2017,1418,765,596,619,172,0,149,124,45,0,0,0,47,24,22,0,16,0,0,0,15,75,151,4,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_52021,Fleurus,0,13774,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,5390,2045,1238,854,695,723,507,271,118,81,75,54,22,42,70,31,40,21,19,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_51019,Flobecq / Vloesberg,0,2355,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,840,726,186,62,78,155,31,15,8,7,12,3,3,2,3,3,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92045,Floreffe,0,5349,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1274,1107,830,0,235,757,133,0,68,0,0,0,0,0,38,42,13,15,5,0,0,0,0,0,0,0,284,15,12,0,0,0,0,0,0,0,0,0,0
BE_93022,Florennes,0,7790,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,1975,1759,1359,0,368,465,202,0,96,0,0,0,0,0,68,39,18,16,8,0,0,0,0,0,0,0,281,26,11,0,0,0,0,0,0,0,0,0,0
BE_85011,Florenville,0,5573,459,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,61,1940,1178,1160,0,110,358,74,0,59,0,0,0,0,0,0,20,0,0,16,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0
BE_52022,Fontaine-lÉvêque,0,10143,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,4129,1644,620,580,496,464,387,182,109,62,52,48,53,29,39,25,30,23,21,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_21007,Vorst (Brussel-Hoofdstad) / Forest (Bruxelles-Capitale),0,23076,1271,0,0,354,215,269,177,0,0,0,0,0,0,0,0,0,0,2036,6065,4726,1894,0,294,2998,0,0,62,0,0,0,0,0,103,0,0,0,32,0,0,0,0,0,422,0,0,0,0,358,1119,493,106,29,29,13,11,0,0
BE_92048,Fosses-la-Ville,0,6717,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,1874,1455,891,0,359,485,215,0,106,0,0,0,0,0,44,35,19,18,12,0,0,0,0,0,0,0,364,28,11,0,0,0,0,0,0,0,0,0,0
BE_73109,Voeren / Fourons,0,1365,93,0,567,0,277,72,74,72,0,16,4,2,6,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53028,Frameries,0,13528,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,5648,1425,1395,666,832,541,520,235,104,67,57,72,25,206,43,29,12,16,18,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_51065,Frasnes-lez-Anvaing,0,7861,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1993,3301,782,138,180,484,69,42,65,40,45,18,16,8,29,9,7,6,24,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56029,Froidchapelle,0,2995,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,872,777,211,90,144,125,55,59,24,16,14,9,4,3,5,11,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23023,Galmaarden / Gammerages,0,6202,254,0,1820,0,1550,454,294,319,0,73,0,0,9,0,1374,15,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_21008,Ganshoren,0,12506,737,0,0,681,302,251,194,0,0,0,0,0,0,0,0,0,0,1084,2781,2592,1174,0,340,852,0,0,67,0,0,0,0,0,54,0,0,0,10,0,0,0,0,0,175,0,0,0,0,521,324,306,23,12,21,3,2,0,0
BE_44020,Gavere,0,9333,488,0,2673,2465,1390,992,361,721,14,143,47,19,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_91054,Gedinne,0,3182,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,780,1536,219,0,62,195,46,0,24,0,0,0,0,0,5,13,2,2,2,0,0,0,0,0,0,0,58,7,5,0,0,0,0,0,0,0,0,0,0
BE_13008,Geel,0,27200,1215,0,9871,0,6302,2632,1672,2042,0,946,256,90,28,0,2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64029,Geer,0,2172,176,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,48,603,597,312,135,60,146,19,0,21,18,12,0,0,0,9,6,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24028,Geetbets,0,4423,271,0,1195,0,742,722,230,149,0,65,0,0,1,0,1019,21,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92142,Gembloux,0,16711,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,3623,3971,3767,0,540,1814,261,0,172,0,0,0,0,0,67,96,41,28,17,0,0,0,0,0,0,0,507,61,54,0,0,0,0,0,0,0,0,0,0
BE_25031,Genappe / Genepiën,0,10078,540,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2055,3763,1194,242,434,1031,125,0,123,0,0,0,0,0,38,46,0,23,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,18
BE_71016,Genk,0,41698,2335,0,10786,0,8972,8352,2522,2476,0,3162,306,93,41,0,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44021,Gent / Gand,0,165762,7190,0,34679,26757,20594,31426,8459,26005,145,7664,2024,410,292,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41018,Geraardsbergen / Grammont,0,23314,1350,0,6687,4338,3128,4373,1577,1060,62,433,164,66,43,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_52025,Gerpinnes,0,8630,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,2488,2147,1276,372,561,427,206,114,61,58,52,23,26,25,28,19,17,5,12,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92054,Gesves,0,4754,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,928,1566,540,0,166,662,70,0,42,0,0,0,0,0,13,15,9,25,4,0,0,0,0,0,0,0,224,13,32,0,0,0,0,0,0,0,0,0,0
BE_71017,Gingelom,0,6073,411,0,1396,0,1052,1680,232,270,0,100,31,15,20,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_35005,Gistel,0,9333,510,0,2125,0,1688,1746,364,597,0,110,0,22,16,0,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24137,Glabbeek,0,3895,171,0,1121,0,772,473,141,286,0,69,0,0,6,0,834,15,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23024,Gooik,0,6814,308,0,1971,0,1706,333,311,302,0,56,0,0,7,0,1777,9,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
