gisco_id,name,registered,turnout,invalid,blank,N-VA,Open VLD,CD&V,Vooruit,VB (1979),Groen,SD&P,PTB/PVDA,PP (2009),ROSSEM,B.U.B.,PVGW,DéFI,PS,MR,LE,PTB-GO,Ecolo,R!,FPN,La Droite,WDA,LO,RW,P+,NATION,R.W.F.,FW,NWA,MGJOD,LDD,VLC,PP [Parti Pensionnés],ISLAM,CIM,VPB,GC,Égalitaires !,P-Lib,Agora Erasmus,La Lutte,MOVE
BE_61068,Villers-le-Bouillet,0,4186,274,0,0,0,0,0,0,0,0,0,193,0,8,0,99,1286,991,433,243,391,67,0,69,55,0,0,0,20,14,2,0,0,0,24,14,2,1,0,0,0,0,0,0,0
BE_23088,Vilvoorde / Vilvorde,0,23619,1511,0,4670,5014,2239,5175,1070,1727,0,558,133,71,190,0,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_93090,Viroinval,0,4024,361,0,0,0,0,0,0,0,0,0,155,0,8,0,100,1610,647,476,199,225,93,0,62,0,0,0,0,21,27,15,12,0,0,0,0,0,0,13,0,0,0,0,0,0
BE_85045,Virton,0,7470,740,0,0,0,0,0,0,0,0,0,328,0,25,0,89,1785,1308,2116,171,638,156,0,80,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62108,Visé / Wezet,0,11209,620,0,0,0,0,0,0,0,0,0,522,0,13,0,191,3298,3056,1337,749,733,162,0,83,110,0,0,0,55,19,9,0,0,0,20,46,183,3,0,0,0,0,0,0,0
BE_33041,Vleteren,0,2631,198,0,692,487,611,283,114,130,0,15,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0
BE_13044,Vorselaar,0,5704,254,0,2066,543,1178,543,399,453,0,157,76,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13046,Vosselaar,0,7754,272,0,3181,797,1494,635,463,630,0,181,78,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_91143,Vresse-sur-Semois,0,1833,132,0,0,0,0,0,0,0,0,0,34,0,3,0,24,350,939,158,31,88,23,0,26,0,0,0,0,5,6,3,2,0,0,0,0,0,0,9,0,0,0,0,0,0
BE_44072,Waarschoot,0,5818,294,0,1471,854,1269,1011,253,464,6,124,47,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_42023,Waasmunster,0,7765,247,0,3044,1354,1381,559,451,536,4,116,43,16,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44073,Wachtebeke,0,5131,263,0,1357,885,811,877,312,279,2,277,43,12,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63080,Waimes / Weismes,0,4901,499,0,0,0,0,0,0,0,0,0,433,0,10,0,66,673,1711,787,136,390,57,0,57,27,0,0,0,8,19,4,0,0,0,2,16,5,1,0,0,0,0,0,0,0
BE_93088,Walcourt,0,12560,989,0,0,0,0,0,0,0,0,0,917,0,19,0,299,3685,3075,1375,615,753,341,0,211,0,0,0,0,80,72,39,35,0,0,0,0,0,0,55,0,0,0,0,0,0
BE_25124,Walhain,0,4416,181,0,0,0,0,0,0,0,0,0,134,0,19,0,159,1081,1501,610,95,546,30,0,24,0,0,0,0,9,14,0,8,0,0,1,0,0,0,0,0,0,0,0,0,4
BE_61072,Wanze,0,10010,774,0,0,0,0,0,0,0,0,0,335,0,95,0,205,2836,2049,1232,340,1522,125,0,143,150,0,0,0,19,53,10,0,0,0,36,62,16,8,0,0,0,0,0,0,0
BE_34040,Waregem,0,27241,1591,0,8094,2891,7458,3229,1070,1773,0,305,0,53,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,0,0,0,0,0,0,0,0,0,0,0
BE_64074,Waremme / Borgworm,0,10104,752,0,0,0,0,0,0,0,0,0,389,0,24,0,238,3931,2014,1038,567,639,99,0,119,78,0,0,0,70,42,2,0,0,0,36,44,20,2,0,0,0,0,0,0,0
BE_64075,Wasseiges,0,1865,119,0,0,0,0,0,0,0,0,0,88,0,1,0,47,475,639,176,55,173,28,0,17,22,0,0,0,5,2,1,0,0,0,3,13,1,0,0,0,0,0,0,0,0
BE_25110,Waterloo,0,16901,980,0,0,0,0,0,0,0,0,0,915,0,78,0,749,4028,5653,1819,485,1480,300,0,180,0,0,0,0,83,68,0,38,0,0,17,0,0,0,0,0,0,0,0,0,28
BE_21017,Watermael-Boitsfort / Watermaal-Bosvoorde,0,13665,432,0,173,248,163,122,56,0,0,525,256,0,0,0,2543,2410,3266,799,0,2331,143,0,53,0,0,0,0,24,0,0,0,0,0,0,0,42,0,0,37,8,22,10,2,0
BE_25112,Wavre / Waver,0,21212,1122,0,0,0,0,0,0,0,0,0,650,0,68,0,1016,3714,9560,1823,464,2003,262,0,266,0,0,0,0,100,106,0,22,0,0,11,0,0,0,0,0,0,0,0,0,25
BE_63084,Welkenraedt,0,6349,529,0,0,0,0,0,0,0,0,0,339,0,7,0,108,1546,1708,1094,228,496,55,0,97,52,0,0,0,13,14,4,0,0,0,26,19,12,2,0,0,0,0,0,0,0
BE_73098,Wellen,0,5596,309,0,1505,979,864,1285,292,226,0,76,39,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_84075,Wellin,0,2083,114,0,0,0,0,0,0,0,0,0,78,0,7,0,43,560,459,619,42,114,25,0,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23102,Wemmel,0,9352,1431,0,1139,1585,100,67,56,308,0,107,112,2,20,0,220,759,1564,313,0,287,82,0,15,0,0,0,0,18,0,0,0,0,0,0,0,50,0,0,5,6,4,2,4,0
BE_33029,Wervik,0,12826,846,0,2705,1622,2664,3080,581,680,0,277,0,48,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0
BE_13049,Westerlo,0,18009,870,0,6774,1519,4550,1275,1080,1197,0,492,167,67,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_42025,Wetteren,0,17993,957,0,5696,3451,2766,2132,1075,1379,30,322,106,41,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34041,Wevelgem,0,22869,1194,0,5612,2219,6072,3492,1178,1925,0,488,0,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0
BE_23103,Wezembeek-Oppem,0,7512,184,0,618,801,14,21,4,216,0,90,46,0,19,0,583,430,1849,571,0,326,30,0,16,0,0,0,0,5,0,0,0,0,0,0,0,16,0,0,3,5,6,2,1,0
BE_42026,Wichelen,0,8557,387,0,2751,2242,1167,790,506,494,16,125,50,15,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_37017,Wielsbeke,0,6850,439,0,2144,625,1880,776,416,284,0,52,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0
BE_11050,Wijnegem,0,6484,225,0,2931,514,862,509,489,644,0,220,70,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12040,Willebroek,0,16842,664,0,5867,1439,2209,3632,1037,1282,0,530,121,41,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_37018,Wingene,0,10227,721,0,2873,1058,2844,1201,468,567,0,136,0,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0
BE_21018,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,0,24250,835,0,470,544,380,180,156,0,0,480,391,0,0,0,7426,2825,5786,2100,0,2012,290,0,87,0,0,0,0,69,0,0,0,0,0,0,0,120,0,0,35,11,34,15,4,0
BE_21019,Woluwe-Saint-Pierre / Sint-Pieters-Woluwe,0,18915,505,0,335,533,398,124,91,0,0,308,270,0,0,0,3059,1996,6785,2480,0,1678,148,0,71,0,0,0,0,35,0,0,0,0,0,0,0,44,0,0,22,6,14,10,3,0
BE_11052,Wommelgem,0,8599,289,0,4154,927,1041,518,643,678,0,236,87,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45061,Wortegem-Petegem,0,5589,281,0,1558,1465,983,555,191,444,3,65,25,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11053,Wuustwezel,0,13499,539,0,5247,1237,3543,727,888,765,0,378,127,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_91141,Yvoir,0,6025,350,0,0,0,0,0,0,0,0,0,222,0,18,0,181,1305,1807,878,293,734,78,0,68,0,0,0,0,12,48,6,12,0,0,0,0,0,0,13,0,0,0,0,0,0
BE_11054,Zandhoven,0,9458,294,0,4244,804,2093,487,547,672,0,190,98,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23094,Zaventem,0,17485,947,0,3709,4374,2184,1807,510,1442,0,318,114,41,170,0,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_31040,Zedelgem,0,16398,889,0,4424,1627,3974,2450,789,1323,0,211,0,55,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0
BE_42028,Zele,0,14158,675,0,4318,2279,3161,1637,876,831,17,216,93,32,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_43018,Zelzate,0,8506,507,0,1727,1303,805,1736,565,301,4,1462,52,22,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23096,Zemst,0,15847,547,0,5541,3080,2561,1563,850,1265,0,273,51,43,28,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45057,Zingem,0,5469,305,0,1432,1299,1182,454,219,435,1,83,37,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11055,Zoersel,0,15389,428,0,7529,1482,2521,897,846,1163,0,346,125,41,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44080,Zomergem,0,6129,265,0,1705,1043,1587,599,254,476,5,107,57,19,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71066,Zonhoven,0,15115,880,0,5346,1998,2396,2158,946,856,0,345,142,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_33037,Zonnebeke,0,8903,571,0,2339,1065,2149,1528,389,425,0,102,0,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0
BE_41081,Zottegem,0,19091,1000,0,5740,3575,2973,3250,724,1297,18,327,111,42,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24130,Zoutleeuw / Léau,0,6136,295,0,1740,1338,1179,894,289,252,0,95,11,28,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_31042,Zuienkerke,0,2085,64,0,629,296,478,242,93,146,0,31,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
BE_44081,Zulte,0,11375,729,0,3586,2089,2449,1037,525,710,4,131,62,35,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71067,Zutendaal,0,4969,202,0,1770,549,1239,453,318,253,0,138,32,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45065,Zwalm,0,5981,316,0,1660,1673,812,664,189,486,4,121,31,12,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34042,Zwevegem,0,17957,980,0,4629,2312,4606,2452,782,1347,0,262,0,59,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0
BE_11056,Zwijndrecht,0,13202,491,0,5194,896,1467,1657,1179,1542,0,601,130,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_KAE001,Foreign Voters - Anvers,2743,2079,135,0,546,453,219,197,101,321,0,57,25,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_KAE003,Foreign Voters - Bruxelles-Hal-Vilvorde,22709,14714,1084,0,336,594,203,136,175,0,0,183,208,0,0,0,1098,2834,4306,794,0,2135,166,0,128,0,0,0,0,96,0,0,0,0,0,0,0,79,0,0,40,23,49,29,18,0
BE_KAE006,Foreign Voters - Hainaut,1550,1204,101,0,0,0,0,0,0,0,0,18,37,0,4,0,15,448,259,92,0,129,28,11,19,13,1,12,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_KAE009,Foreign Voters - Louvain,1753,1299,107,0,226,321,169,124,43,174,0,16,14,3,28,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_KAE007,Foreign Voters - Liège,1595,1232,84,0,0,0,0,0,0,0,0,19,34,0,12,0,21,377,308,119,0,182,11,0,21,21,0,0,0,2,3,0,0,0,0,3,1,14,0,0,0,0,0,0,0,0
BE_KAE008,Foreign Voters - Limbourg,563,441,26,0,101,84,75,59,23,51,0,11,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_KAE010,Foreign Voters - Luxembourg,484,371,37,0,0,0,0,0,0,0,0,5,8,0,6,0,4,71,101,82,0,45,6,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_KAE011,Foreign Voters - Namur,714,541,32,0,0,0,0,0,0,0,0,5,5,0,10,0,11,143,147,63,0,105,5,0,9,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
BE_KAE005,Foreign Voters - Flandre Orientale,1536,1205,51,0,246,294,164,118,61,212,3,26,11,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_KAE002,Foreign Voters - Brabant Wallon,1169,892,63,0,0,0,0,0,0,0,0,12,15,0,10,0,31,149,344,84,0,146,13,0,19,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
BE_KAE004,Foreign Voters - Flandre occidentale,1257,989,61,0,204,200,154,98,52,180,0,15,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
BE_K00002,Electoral Canton Alost,93839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00001,Electoral Canton Aarschot,40097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00003,Electoral Canton Andenne,28006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00004,Electoral Canton Anderlecht,71769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00005,Electoral Canton Antoing,15264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00006,Electoral Canton Anvers,338426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00007,Electoral Canton Arendonk,32622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00008,Electoral Canton Arlon,29066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00009,Electoral Canton Asse,107034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00010,Electoral Canton Assenede,20292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00011,Electoral Canton Ath,21761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00012,Electoral Canton Aubel,9506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00014,Electoral Canton Avelgem,9185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00015,Electoral Canton Aywaille,34096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00016,Electoral Canton Bassenge,31510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00017,Electoral Canton Bastogne,13474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00018,Electoral Canton Beaumont,12070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00019,Electoral Canton Beauraing,10323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00020,Electoral Canton Beloeil,18656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00021,Electoral Canton Beringen,91269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00022,Electoral Canton Beveren,36854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00023,Electoral Canton Bilzen,31492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00024,Electoral Canton Binche,44523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00025,Electoral Canton Boom,45852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00120,Electoral Canton Looz,35723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00026,Electoral Canton Bouillon,4181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00027,Electoral Canton Boussu,46877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00032,Electoral Canton Bruxelles,80934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00028,Electoral Canton Brakel,16839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00029,Electoral Canton Brecht,72546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00030,Electoral Canton Bree,31199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00031,Electoral Canton Bruges,213954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00033,Electoral Canton Celles,6814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00034,Electoral Canton Châtelet,62834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00035,Electoral Canton Charleroi,130678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00036,Electoral Canton Chièvres,7620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00037,Electoral Canton Chimay,11659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00038,Electoral Canton Ciney,25287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00039,Electoral Canton Comines-Warneton,10348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00041,Electoral Canton Couvin,15232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00042,Electoral Canton Deinze,35547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00178,Electoral Canton Termonde,61187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00043,Electoral Canton Destelbergen,14010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00044,Electoral Canton Diest,47821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00047,Electoral Canton Dixmude,40124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00045,Electoral Canton Dinant,29198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00046,Electoral Canton Dison,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00048,Electoral Canton Dour,34199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00049,Electoral Canton Duffel,40895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_K00050,Electoral Canton Durbuy,8584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
